id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_JerseyNumber;value_Captain;value_Resume;value_TeamPlayerFormation;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_Length;value_Zone;value_KickOff;value_Angle;value_PassEndY;value_PassEndX;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_DeletedEventType;value_Chipped;value_Head;value_OutOfPlay;value_Left;value_Right;value_CornerTaken;value_Cross;value_OutSwinger;value_RightFooted;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeControl;value_Direct;value_Foul;value_ShirtPull/Holding;value_FreeKickTaken;value_TouchTypeClearance;value_NextEventThrowIn;value_ThrowIn;value_LayOff;value_TakeOnSpace;value_AttemptedTackle;value_BlockedPass;value_IntentionalAssist;value_LeftFooted;value_Assist;value_InSwinger;value_RegularPlay;value_GoalmouthZ;value_RelatedEventId;value_Assisted;value_GoalmouthY;value_LowCentre;value_BoxCentre;value_FirstTouch;value_BlockedY;value_BlockedX;value_Collected;value_Hands;value_MediumGkIntervention;value_Standing;value_OverArm;value_KeeperThrow;value_HighClaim;value_HighGkIntervention;value_FlickOn;value_NotVisible;value_TouchTypePass;value_GkY;value_GoalShotTimestamp;value_SwerveRight;value_BoxRight;value_GkX;value_LowRight;value_GoalShotGameClock;value_GkYTimeOfGoal;value_Strong;value_GkXTimeOfGoal;value_BlockedClearance;value_Shove/Push;value_LowGkIntervention;value_SwitchOfPlay;value_BoxDeepLeft;value_IndividualPlay;value_NotAssisted;value_Sliding;value_ParriedSafe;value_FromCorner;value_NextEventGoalKick;value_High;value_GoalKick;value_GkHoof;value_AerialFoul;value_OutOfBoxCentre;value_Diving;value_PlayersCaughtOffside;value_RecklessOffence;value_YellowCard;value_Indirect;value_KeeperTouched;value_FantasyAssistedBy;value_FantasyAssistId;value_SwerveLeft;value_HighLeft;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_CloseRight;value_BlockedCross;value_Minutes;value_NotPastGoalLine;value_DefBlock;value_EndType;value_BigChance;value_BoxLeft;value_Overrun;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LowLeft;value_Blocked;value_Low;value_MisHit;value_Volley;value_Deflection;value_GkKickFromHands;value_HitLeftPost;value_HitWoodwork;value_ThroughBall;value_SetPiece;value_TacticalFoul;value_InjuredPlayerId;value_Injury;value_PullBack;value_CloseRightAndHigh;value_TempMissed;value_IncorrectOutOfPlayDecision;value_ThrowInSetPiece;value_FastBreak;value_Dissent;value_OutOnSideline;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2694275283;112;4;1;12;17;eo64tqkioegeb09iice2hf8bt;0;51,7;76,4;2024-06-02T23:16:44.840Z;2024-06-07T11:00:36Z;[{'id': 5067530989, 'qualifierId': 233, 'value': '126'}, {'id': 5067530843, 'qualifierId': 13}, {'id': 5067530847, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067530849, 'qualifierId': 152}, {'id': 5067530851, 'qualifierId': 285}, {'id': 5067530845, 'qualifierId': 294}];bhzjqo4qidpkmh7lqqir9h4ic;J. Badwal;;;d8l5049gro9iusk2dv69ig8pg;Foul;;;;;;;;;;;;;;;;;;;;126,0;1,0;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;12;17;The Town;737;MC;1,0
2694275499;127;1;1;12;41;ew2zirzye0sw1txr2m33nr25y;1;51,4;32,1;2024-06-02T23:17:08.842Z;2024-06-07T11:00:55Z;[{'id': 5067532049, 'qualifierId': 152}, {'id': 5067532053, 'qualifierId': 140, 'value': '32.9'}, {'id': 5067532055, 'qualifierId': 141, 'value': '31.9'}, {'id': 5067532047, 'qualifierId': 5}, {'id': 5067532059, 'qualifierId': 213, 'value': '3.15'}, {'id': 5067532057, 'qualifierId': 212, 'value': '19.4'}, {'id': 5067532051, 'qualifierId': 56, 'value': 'Back'}];1on6mxrbdqnh12s4h1y0vb3mc;E. Mendoza;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;19,4;;;3,15;31,9;32,9;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;32,9;31,9;;;;;;;0;0;12;41;Vancouver Whitecaps II;761;MC;1,0
2694275511;128;1;1;12;43;ew2zirzye0sw1txr2m33nr25y;1;32,9;31,9;2024-06-02T23:17:11.474Z;2024-06-03T00:04:07Z;[{'id': 5067532105, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067532113, 'qualifierId': 213, 'value': '4.61'}, {'id': 5067532109, 'qualifierId': 141, 'value': '13.4'}, {'id': 5067532107, 'qualifierId': 140, 'value': '31.7'}, {'id': 5067532111, 'qualifierId': 212, 'value': '12.6'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;12,6;;;4,61;13,4;31,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;31,7;13,4;;;;;;;0;0;12;43;Vancouver Whitecaps II;763;MC;1,0
2694275561;129;1;1;12;44;ew2zirzye0sw1txr2m33nr25y;1;31,6;13,4;2024-06-02T23:17:12.666Z;2024-06-03T00:03:28Z;[{'id': 5067532411, 'qualifierId': 212, 'value': '18.7'}, {'id': 5067532407, 'qualifierId': 140, 'value': '24.0'}, {'id': 5067532413, 'qualifierId': 213, 'value': '2.01'}, {'id': 5067532409, 'qualifierId': 141, 'value': '38.3'}, {'id': 5067532405, 'qualifierId': 56, 'value': 'Back'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,7;;;2,01;38,3;24,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;24,0;38,3;;;;;;;0;0;12;44;Vancouver Whitecaps II;764;DL;1,0
2694275585;130;1;1;12;45;ew2zirzye0sw1txr2m33nr25y;1;27,8;34,2;2024-06-02T23:17:13.435Z;2024-06-03T00:03:45Z;[{'id': 5067532599, 'qualifierId': 212, 'value': '15.9'}, {'id': 5067532597, 'qualifierId': 141, 'value': '10.9'}, {'id': 5067532601, 'qualifierId': 213, 'value': '4.79'}, {'id': 5067532593, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067532595, 'qualifierId': 140, 'value': '28.9'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;15,9;;;4,79;10,9;28,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;28,9;10,9;;;;;;;0;0;12;45;Vancouver Whitecaps II;765;MC;1,0
2694292755;406;1;1;12;46;ew2zirzye0sw1txr2m33nr25y;1;24,4;14,7;2024-06-02T23:17:13.792Z;2024-06-03T00:03:45Z;[{'id': 5067629457, 'qualifierId': 212, 'value': '9.7'}, {'id': 5067629451, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067629459, 'qualifierId': 213, 'value': '1.89'}, {'id': 5067629455, 'qualifierId': 141, 'value': '28.2'}, {'id': 5067629453, 'qualifierId': 140, 'value': '21.5'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;9,7;;;1,89;28,2;21,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;21,5;28,2;;;;;;;0;0;12;46;Vancouver Whitecaps II;766;DL;1,0
2694292771;407;1;1;12;48;ew2zirzye0sw1txr2m33nr25y;1;19,5;28,0;2024-06-02T23:17:15.792Z;2024-06-03T00:04:04Z;[{'id': 5067629579, 'qualifierId': 141, 'value': '55.4'}, {'id': 5067629581, 'qualifierId': 212, 'value': '20.1'}, {'id': 5067629577, 'qualifierId': 140, 'value': '12.2'}, {'id': 5067629583, 'qualifierId': 213, 'value': '1.96'}, {'id': 5067629575, 'qualifierId': 56, 'value': 'Back'}];49ag6csupgt40gbs2snq1xs7o;A. Chow;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;20,1;;;1,96;55,4;12,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;12,2;55,4;;;;;;;0;0;12;48;Vancouver Whitecaps II;768;MC;1,0
2694275609;131;1;1;12;57;ew2zirzye0sw1txr2m33nr25y;1;12,7;55,7;2024-06-02T23:17:25.083Z;2024-06-02T23:17:29Z;[{'id': 5067532737, 'qualifierId': 155}, {'id': 5067532749, 'qualifierId': 1}, {'id': 5067532741, 'qualifierId': 140, 'value': '37.1'}, {'id': 5067532739, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067532747, 'qualifierId': 213, 'value': '5.42'}, {'id': 5067532745, 'qualifierId': 212, 'value': '39.5'}, {'id': 5067532743, 'qualifierId': 141, 'value': '11.4'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;39,5;;;5,42;11,4;37,1;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;37,1;11,4;;;;;;;0;0;12;57;Vancouver Whitecaps II;777;GK;1,0
2694275621;132;1;1;13;0;ew2zirzye0sw1txr2m33nr25y;0;40,6;13,1;2024-06-02T23:17:28.258Z;2024-06-07T11:01:31Z;[{'id': 5067532813, 'qualifierId': 1}, {'id': 5067532809, 'qualifierId': 212, 'value': '54.3'}, {'id': 5067532807, 'qualifierId': 141, 'value': '39.7'}, {'id': 5067532805, 'qualifierId': 140, 'value': '89.4'}, {'id': 5067532803, 'qualifierId': 56, 'value': 'Center'}, {'id': 5067532811, 'qualifierId': 213, 'value': '0.34'}];3etb72wtwcrim97dyp9g2px5g;O. Verhoeven;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;54,3;;;0,34;39,7;89,4;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;89,4;39,7;;;;;;;0;0;13;0;Vancouver Whitecaps II;780;DR;1,0
2694275619;114;52;1;13;2;eo64tqkioegeb09iice2hf8bt;1;10,9;66,0;2024-06-02T23:17:30.600Z;2024-06-07T11:01:36Z;[{'id': 5071259415, 'qualifierId': 376}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;13;2;The Town;782;GK;1,0
2694275659;115;1;1;13;5;eo64tqkioegeb09iice2hf8bt;1;10,8;66,0;2024-06-02T23:17:33.352Z;2024-06-02T23:17:34Z;[{'id': 5067533017, 'qualifierId': 141, 'value': '37.6'}, {'id': 5067533019, 'qualifierId': 212, 'value': '19.4'}, {'id': 5067533029, 'qualifierId': 287}, {'id': 5067533007, 'qualifierId': 123}, {'id': 5067533013, 'qualifierId': 140, 'value': '12.7'}, {'id': 5067533009, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067533021, 'qualifierId': 213, 'value': '4.82'}];1g87lk1nglquvmvpowjfpcpre;I. Boehmer;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;19,4;;;4,82;37,6;12,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;12,7;37,6;;;;;;;0;0;13;5;The Town;785;GK;1,0
2694275755;116;1;1;13;11;eo64tqkioegeb09iice2hf8bt;1;27,2;20,6;2024-06-02T23:17:39.418Z;2024-06-02T23:17:45Z;[{'id': 5067533497, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067533505, 'qualifierId': 213, 'value': '1.82'}, {'id': 5067533503, 'qualifierId': 212, 'value': '18.0'}, {'id': 5067533499, 'qualifierId': 140, 'value': '22.9'}, {'id': 5067533501, 'qualifierId': 141, 'value': '46.3'}];57yplpr6jgwlqoon231ydqp04;I. Mathe;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,0;;;1,82;46,3;22,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;22,9;46,3;;;;;;;0;0;13;11;The Town;791;DL;1,0
2694275809;117;1;1;13;17;eo64tqkioegeb09iice2hf8bt;1;32,6;55,0;2024-06-02T23:17:45.018Z;2024-06-07T11:01:49Z;[{'id': 5067533799, 'qualifierId': 212, 'value': '13.4'}, {'id': 5067533797, 'qualifierId': 141, 'value': '68.3'}, {'id': 5067533793, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067533795, 'qualifierId': 140, 'value': '23.2'}, {'id': 5067533801, 'qualifierId': 213, 'value': '2.40'}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;13,4;;;2,4;68,3;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;23,2;68,3;;;;;;;0;0;13;17;The Town;797;DC;1,0
2694275819;118;1;1;13;23;eo64tqkioegeb09iice2hf8bt;0;17,8;53,7;2024-06-02T23:17:50.842Z;2024-06-07T11:01:54Z;[{'id': 5067533863, 'qualifierId': 140, 'value': '75.5'}, {'id': 5067533865, 'qualifierId': 141, 'value': '22.4'}, {'id': 5067533871, 'qualifierId': 1}, {'id': 5067533859, 'qualifierId': 157}, {'id': 5067533869, 'qualifierId': 213, 'value': '5.95'}, {'id': 5067533867, 'qualifierId': 212, 'value': '64.2'}, {'id': 5067533861, 'qualifierId': 56, 'value': 'Center'}];3yk1gwm7jptmbal0vcwr24is4;F. Linder;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;64,2;;;5,95;22,4;75,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;75,5;22,4;;;;;;;0;0;13;23;The Town;803;DC;1,0
2694275849;133;49;1;13;28;ew2zirzye0sw1txr2m33nr25y;1;30,9;67,9;2024-06-02T23:17:56.436Z;2024-06-07T11:01:59Z;[];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;13;28;Vancouver Whitecaps II;808;DC;1,0
2694275879;134;1;1;13;29;ew2zirzye0sw1txr2m33nr25y;1;30,9;67,9;2024-06-02T23:17:57.740Z;2024-06-02T23:18:00Z;[{'id': 5067534177, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067534179, 'qualifierId': 140, 'value': '12.4'}, {'id': 5067534181, 'qualifierId': 141, 'value': '46.9'}, {'id': 5067534185, 'qualifierId': 213, 'value': '3.78'}, {'id': 5067534183, 'qualifierId': 212, 'value': '24.1'}];3q8dpwqkikbugz3ikwcmkbg4q;R. Ibarra;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;24,1;;;3,78;46,9;12,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;12,4;46,9;;;;;;;0;0;13;29;Vancouver Whitecaps II;809;DC;1,0
2694276007;135;1;1;13;30;ew2zirzye0sw1txr2m33nr25y;1;12,5;45,5;2024-06-02T23:17:58.204Z;2024-06-07T11:02:09Z;[{'id': 5067534773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067534775, 'qualifierId': 140, 'value': '24.9'}, {'id': 5067534781, 'qualifierId': 213, 'value': '5.33'}, {'id': 5067534779, 'qualifierId': 212, 'value': '22.3'}, {'id': 5067534777, 'qualifierId': 141, 'value': '18.8'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;22,3;;;5,33;18,8;24,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;24,9;18,8;;;;;;;0;0;13;30;Vancouver Whitecaps II;810;GK;1,0
2694276029;136;1;1;13;40;ew2zirzye0sw1txr2m33nr25y;1;27,8;19,0;2024-06-02T23:18:07.996Z;2024-06-07T11:02:22Z;[{'id': 5067534911, 'qualifierId': 212, 'value': '22.9'}, {'id': 5067534905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067534909, 'qualifierId': 141, 'value': '45.2'}, {'id': 5067534913, 'qualifierId': 213, 'value': '2.25'}, {'id': 5067534907, 'qualifierId': 140, 'value': '14.1'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;22,9;;;2,25;45,2;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;14,1;45,2;;;;;;;0;0;13;40;Vancouver Whitecaps II;820;DL;1,0
2694276035;137;1;1;13;45;ew2zirzye0sw1txr2m33nr25y;1;9,8;44,8;2024-06-02T23:18:13.116Z;2024-06-07T11:02:27Z;[{'id': 5067534949, 'qualifierId': 213, 'value': '0.99'}, {'id': 5067534941, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067534947, 'qualifierId': 212, 'value': '18.4'}, {'id': 5067534943, 'qualifierId': 140, 'value': '19.4'}, {'id': 5067534945, 'qualifierId': 141, 'value': '67.5'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;18,4;;;0,99;67,5;19,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;19,4;67,5;;;;;;;0;0;13;45;Vancouver Whitecaps II;825;GK;1,0
2694276069;138;1;1;13;48;ew2zirzye0sw1txr2m33nr25y;1;19,4;67,5;2024-06-02T23:18:16.204Z;2024-06-02T23:18:18Z;[{'id': 5067535101, 'qualifierId': 140, 'value': '7.8'}, {'id': 5067535107, 'qualifierId': 213, 'value': '4.08'}, {'id': 5067535103, 'qualifierId': 141, 'value': '43.1'}, {'id': 5067535105, 'qualifierId': 212, 'value': '20.6'}, {'id': 5067535099, 'qualifierId': 56, 'value': 'Back'}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;20,6;;;4,08;43,1;7,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;7,8;43,1;;;;;;;0;0;13;48;Vancouver Whitecaps II;828;DC;1,0
2694276091;139;1;1;13;50;ew2zirzye0sw1txr2m33nr25y;1;6,0;45,8;2024-06-02T23:18:18.508Z;2024-06-02T23:18:21Z;[{'id': 5067535203, 'qualifierId': 140, 'value': '7.0'}, {'id': 5067535207, 'qualifierId': 212, 'value': '21.8'}, {'id': 5067535201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067535209, 'qualifierId': 213, 'value': '4.76'}, {'id': 5067535205, 'qualifierId': 141, 'value': '13.8'}];4ss487gmb4rf044t895o21xm2;J. Jackson;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;21,8;;;4,76;13,8;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;7,0;13,8;;;;;;;0;0;13;50;Vancouver Whitecaps II;830;GK;1,0
2694276101;140;1;1;13;52;ew2zirzye0sw1txr2m33nr25y;0;8,0;12,3;2024-06-02T23:18:20.004Z;2024-06-07T11:02:34Z;[{'id': 5067535265, 'qualifierId': 141, 'value': '0.0'}, {'id': 5067535263, 'qualifierId': 140, 'value': '14.3'}, {'id': 5067535267, 'qualifierId': 212, 'value': '11.4'}, {'id': 5067535261, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067535269, 'qualifierId': 213, 'value': '5.33'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Pass;;;;;;;;;;11,4;;;5,33;0,0;14,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;14,3;0,0;;;;;;;0;0;13;52;Vancouver Whitecaps II;832;DL;1,0
2694276147;119;5;1;13;53;eo64tqkioegeb09iice2hf8bt;1;83,3;101,0;2024-06-02T23:18:21.650Z;2024-06-02T23:35:51Z;[{'id': 5067535521, 'qualifierId': 56, 'value': 'Left'}, {'id': 5067535525, 'qualifierId': 233, 'value': '141'}, {'id': 5067535523, 'qualifierId': 347}];5et4reh22bzqjp1wcr5sqldnu;B. Sjöberg;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;141,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;eo64tqkioegeb09iice2hf8bt;Vancouver Whitecaps II;home;;;;;;;;;0;0;13;53;The Town;833;DC;1,0
2694276107;141;5;1;13;53;ew2zirzye0sw1txr2m33nr25y;0;16,7;-1,0;2024-06-02T23:18:21.650Z;2024-06-02T23:18:26Z;[{'id': 5067535301, 'qualifierId': 56, 'value': 'Back'}, {'id': 5067535303, 'qualifierId': 347}, {'id': 5067535549, 'qualifierId': 233, 'value': '119'}];35jkg2v338kipzlf0iwvvypuy;S. Bilter;;;d8l5049gro9iusk2dv69ig8pg;Out;;;;;;;;;;;;;;;;;;;;119,0;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;0;0;13;53;Vancouver Whitecaps II;833;DL;1,0
