id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_PlayerPosition;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_Resume;value_DirectionOfPlay;value_Zone;value_Angle;value_PassEndX;value_Length;value_PassEndY;value_KickOff;value_TakeOnSpace;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_TouchTypeControl;value_DeletedEventType;value_NextEventGoalKick;value_Low;value_GoalKick;value_Launch;value_LongBall;value_FlickOn;value_HeadPass;value_Foul;value_Direct;value_ShirtPull/Holding;value_FreeKickTaken;value_AttemptedTackle;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_LowGkIntervention;value_OverArm;value_KeeperThrow;value_BlockedPass;value_LayOff;value_OutOfPlay;value_TouchTypePass;value_FloatedCross;value_Cross;value_Straight;value_RightFooted;value_BlockedCross;value_IntendedTackleTarget;value_Assist;value_OutOfBoxCentre;value_Assisted;value_GoalmouthY;value_LowCentre;value_IndividualPlay;value_FirstTouch;value_GoalmouthZ;value_BlockedY;value_BlockedX;value_LeftFooted;value_RelatedEventId;value_RegularPlay;value_ParriedSafe;value_Hands;value_Standing;value_MediumGkIntervention;value_NotVisible;value_Head;value_BoxRight;value_Diving;value_IntentionalAssist;value_ThroughBall;value_GoalShotTimestamp;value_GkXTimeOfGoal;value_GkX;value_BoxCentre;value_BigChance;value_Weak;value_GoalShotGameClock;value_GkY;value_GkYTimeOfGoal;value_LowLeft;value_1On1;value_OutSwinger;value_TakeOnOvertake;value_Overrun;value_FreeKick;value_CloseRight;value_NotAssisted;value_TacticalFoul;value_YellowCard;value_SwitchOfPlay;value_Indirect;value_DangerousPlay;value_InSwinger;value_Shove/Push;value_Injury;value_InjuredPlayerId;value_TouchTypeClearance;value_PlayersCaughtOffside;value_SetPiece;value_ParriedDanger;value_Sliding;value_BoxDeepLeft;value_Blocked;value_SixYardBlocked;value_DefBlock;value_DrinksBreak;value_RefereeDelay;value_Right;value_Left;value_CornerTaken;value_FromCorner;value_HighCentre;value_Collected;value_HighGkIntervention;value_DrivenCross;value_LowRight;value_BoxDeepRight;value_Stooping;value_Feet;value_SmallBoxRight;value_Minutes;value_VideoCoverageLost;value_EndType;value_LeadingToGoal;value_RelatedError1Id;value_OtherBodyPart;value_SmallBoxCentre;value_Caught;value_OtherObstacle;value_BallHitsReferee;value_RecklessOffence;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_Unchallenged;value_IncorrectOutOfPlayDecision;value_High;value_SecondYellow;value_PullBack;value_HighClaim;value_CloseLeft;value_HighLeft;value_GkKickFromHands;value_TimeWasting;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2721355167;639;19;2;86;21;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-16T00:54:51.640Z;2024-09-16T00:54:53Z;[{'id': 5216625261, 'qualifierId': 59, 'value': '43'}, {'id': 5216625259, 'qualifierId': 145, 'value': '9'}, {'id': 5216625267, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5216625269, 'qualifierId': 55, 'value': '638'}, {'id': 5216625255, 'qualifierId': 42}, {'id': 5216625265, 'qualifierId': 293, 'value': '4'}, {'id': 5216625263, 'qualifierId': 292, 'value': '6'}];bpr7u1cp7bzt1w2t1tsmru73e;J. Castellano;;;6jbs7rg8r32v6c1fdctpg45w;Player on;;;;;;;43,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;638,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;4,0;6,0;9,0;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;638,0;bfm4xr4ue74v0li53slarf9t6;0;0;86;21;Columbus Crew II;5181;Sub;1,0
2721355239;640;1;2;86;35;bd0378yx50xpdcgwkt9p9bmz8;0;4,8;40,4;2024-09-16T00:55:06.416Z;2024-09-16T00:55:12Z;[{'id': 5216625745, 'qualifierId': 141, 'value': '14.9'}, {'id': 5216625739, 'qualifierId': 124}, {'id': 5216625743, 'qualifierId': 140, 'value': '69.1'}, {'id': 5216625755, 'qualifierId': 74}, {'id': 5216625741, 'qualifierId': 56, 'value': 'Right'}, {'id': 5216625749, 'qualifierId': 213, 'value': '6.03'}, {'id': 5216625751, 'qualifierId': 1}, {'id': 5216625747, 'qualifierId': 212, 'value': '69.7'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,03;69,1;69,7;14,9;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;69,1;14,9;;;;;;;0;0;86;35;Columbus Crew II;5195;GK;1,0
2721355245;777;44;2;86;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;32,5;78,4;2024-09-16T00:55:11.646Z;2024-09-16T01:10:38Z;[{'id': 5216625779, 'qualifierId': 233, 'value': '641'}, {'id': 5216625773, 'qualifierId': 285}, {'id': 5216625771, 'qualifierId': 56, 'value': 'Back'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Aerial;;;;;;;;;;;;;;;;;641,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;86;41;Cincinnati II;5201;DC;1,0
2721355241;641;44;2;86;41;bd0378yx50xpdcgwkt9p9bmz8;0;67,5;21,6;2024-09-16T00:55:11.647Z;2024-09-16T01:10:38Z;[{'id': 5216625787, 'qualifierId': 233, 'value': '777'}, {'id': 5216625765, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216625767, 'qualifierId': 286}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;6jbs7rg8r32v6c1fdctpg45w;Aerial;;;;;;;;;;;;;;;;;777,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;86;41;Columbus Crew II;5201;FW;1,0
2721355253;778;1;2;86;41;5b4ccd62yeeqdl2qk6jzsmjv8;1;35,2;67,3;2024-09-16T00:55:12.295Z;2024-09-16T00:55:14Z;[{'id': 5216625809, 'qualifierId': 213, 'value': '0.88'}, {'id': 5216625799, 'qualifierId': 3}, {'id': 5216625807, 'qualifierId': 212, 'value': '9.0'}, {'id': 5216625801, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216625803, 'qualifierId': 140, 'value': '40.7'}, {'id': 5216625805, 'qualifierId': 141, 'value': '77.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;0,88;40,7;9,0;77,5;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;40,7;77,5;;;;;;;0;0;86;41;Cincinnati II;5201;DC;1,0
2721355267;779;1;2;86;43;5b4ccd62yeeqdl2qk6jzsmjv8;0;40,7;77,5;2024-09-16T00:55:13.880Z;2024-09-20T05:15:56Z;[{'id': 5216625879, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216625887, 'qualifierId': 213, 'value': '5.18'}, {'id': 5223918381, 'qualifierId': 1}, {'id': 5216625883, 'qualifierId': 141, 'value': '59.4'}, {'id': 5216625885, 'qualifierId': 212, 'value': '13.8'}, {'id': 5216625881, 'qualifierId': 140, 'value': '46.6'}, {'id': 5223918379, 'qualifierId': 157}];79606fy6lyfs1h12645q4shzo;T. Williams;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,18;46,6;13,8;59,4;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;46,6;59,4;;;;;;;0;0;86;43;Cincinnati II;5203;Sub;1,0
2721355279;642;1;2;86;45;bd0378yx50xpdcgwkt9p9bmz8;0;53,9;49,1;2024-09-16T00:55:16.023Z;2024-09-16T00:55:16Z;[{'id': 5216625933, 'qualifierId': 140, 'value': '71.5'}, {'id': 5216625939, 'qualifierId': 213, 'value': '6.10'}, {'id': 5216625937, 'qualifierId': 212, 'value': '18.8'}, {'id': 5216625935, 'qualifierId': 141, 'value': '44.0'}, {'id': 5216625931, 'qualifierId': 56, 'value': 'Center'}];5bgt61vb5lnzyoczqnr202lpm;M. Tablante;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,1;71,5;18,8;44,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;71,5;44,0;;;;;;;0;0;86;45;Columbus Crew II;5205;DML;1,0
2721355285;780;49;2;86;46;5b4ccd62yeeqdl2qk6jzsmjv8;1;39,8;60,6;2024-09-16T00:55:17.304Z;2024-09-16T00:55:17Z;[];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;86;46;Cincinnati II;5206;DC;1,0
2721355297;781;1;2;86;47;5b4ccd62yeeqdl2qk6jzsmjv8;1;40,5;62,6;2024-09-16T00:55:17.784Z;2024-09-16T00:55:18Z;[{'id': 5216626015, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216626023, 'qualifierId': 213, 'value': '5.83'}, {'id': 5216626021, 'qualifierId': 212, 'value': '4.7'}, {'id': 5216626019, 'qualifierId': 141, 'value': '59.6'}, {'id': 5216626017, 'qualifierId': 140, 'value': '44.5'}];bezle40rjwnkdskjbf9yg4sq2;X. Zengue;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,83;44,5;4,7;59,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;44,5;59,6;;;;;;;0;0;86;47;Cincinnati II;5207;DC;1,0
2721355301;782;1;2;86;48;5b4ccd62yeeqdl2qk6jzsmjv8;1;44,4;59,4;2024-09-16T00:55:18.824Z;2024-09-16T00:55:21Z;[{'id': 5216626037, 'qualifierId': 140, 'value': '43.2'}, {'id': 5216626039, 'qualifierId': 141, 'value': '72.1'}, {'id': 5216626043, 'qualifierId': 213, 'value': '1.72'}, {'id': 5216626041, 'qualifierId': 212, 'value': '8.7'}, {'id': 5216626035, 'qualifierId': 56, 'value': 'Back'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,72;43,2;8,7;72,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,2;72,1;;;;;;;0;0;86;48;Cincinnati II;5208;DC;1,0
2721355323;783;1;2;86;50;5b4ccd62yeeqdl2qk6jzsmjv8;1;43,1;72,0;2024-09-16T00:55:21.063Z;2024-09-16T00:55:25Z;[{'id': 5216626145, 'qualifierId': 140, 'value': '42.0'}, {'id': 5216626143, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216626149, 'qualifierId': 212, 'value': '3.2'}, {'id': 5216626147, 'qualifierId': 141, 'value': '67.6'}, {'id': 5216626151, 'qualifierId': 213, 'value': '4.34'}];79606fy6lyfs1h12645q4shzo;T. Williams;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;4,34;42,0;3,2;67,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;42,0;67,6;;;;;;;0;0;86;50;Cincinnati II;5210;Sub;1,0
2721355333;784;1;2;86;54;5b4ccd62yeeqdl2qk6jzsmjv8;1;37,3;70,3;2024-09-16T00:55:25.400Z;2024-09-16T00:55:27Z;[{'id': 5216626211, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216626219, 'qualifierId': 213, 'value': '6.04'}, {'id': 5216626217, 'qualifierId': 212, 'value': '26.4'}, {'id': 5216626215, 'qualifierId': 141, 'value': '61.1'}, {'id': 5216626209, 'qualifierId': 155}, {'id': 5216626213, 'qualifierId': 140, 'value': '61.7'}];37zynr7fwzqg4c9w5ydefywyy;A. González;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,04;61,7;26,4;61,1;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;61,7;61,1;;;;;;;0;0;86;54;Cincinnati II;5214;FWR;1,0
2721355335;785;1;2;86;57;5b4ccd62yeeqdl2qk6jzsmjv8;1;60,6;61,1;2024-09-16T00:55:27.704Z;2024-09-20T05:16:19Z;[{'id': 5216626225, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216626231, 'qualifierId': 212, 'value': '4.2'}, {'id': 5216626233, 'qualifierId': 213, 'value': '1.02'}, {'id': 5216626227, 'qualifierId': 140, 'value': '62.7'}, {'id': 5216626229, 'qualifierId': 141, 'value': '66.4'}];xxu2xv2n6f5d51ksa8z4rv2s;J. Da;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;1,02;62,7;4,2;66,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;62,7;66,4;;;;;;;0;0;86;57;Cincinnati II;5217;Sub;1,0
2721355385;786;1;2;86;58;5b4ccd62yeeqdl2qk6jzsmjv8;1;77,4;60,0;2024-09-16T00:55:29.103Z;2024-09-16T01:05:37Z;[{'id': 5216626749, 'qualifierId': 210, 'value': '13'}, {'id': 5216626523, 'qualifierId': 141, 'value': '35.1'}, {'id': 5216626525, 'qualifierId': 212, 'value': '17.6'}, {'id': 5216626519, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216626527, 'qualifierId': 213, 'value': '4.98'}, {'id': 5216626521, 'qualifierId': 140, 'value': '81.9'}];cc7auv8d89ohifqg7qwz62mwa;J. Greene;1,0;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;4,98;81,9;17,6;35,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;81,9;35,1;;;;;;;0;0;86;58;Cincinnati II;5218;DC;1,0
2721355387;787;13;2;86;59;5b4ccd62yeeqdl2qk6jzsmjv8;1;81,3;40,9;2024-09-16T00:55:30.224Z;2024-09-16T01:05:44Z;[{'id': 5216626535, 'qualifierId': 22}, {'id': 5216626765, 'qualifierId': 230, 'value': '97.3'}, {'id': 5216626763, 'qualifierId': 215}, {'id': 5216626751, 'qualifierId': 83}, {'id': 5216626539, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216626537, 'qualifierId': 18}, {'id': 5216626767, 'qualifierId': 231, 'value': '47.8'}, {'id': 5216626755, 'qualifierId': 55, 'value': '786'}, {'id': 5216626609, 'qualifierId': 72}, {'id': 5216626753, 'qualifierId': 29}, {'id': 5216626761, 'qualifierId': 103, 'value': '26.4'}, {'id': 5216626759, 'qualifierId': 102, 'value': '56.5'}];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;;6jbs7rg8r32v6c1fdctpg45w;Miss;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;56,5;;1,0;;26,4;;;1,0;786,0;1,0;;;;;;;;;;;;;97,3;;;;;47,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;56,5;26.4;786,0;cc7auv8d89ohifqg7qwz62mwa;0;0;86;59;Cincinnati II;5219;Sub;1,0
2721355471;643;5;2;87;0;bd0378yx50xpdcgwkt9p9bmz8;1;-1,0;40,8;2024-09-16T00:55:30.664Z;2024-09-16T01:10:48Z;[{'id': 5216640945, 'qualifierId': 233, 'value': '788'}, {'id': 5216626939, 'qualifierId': 346}, {'id': 5216626937, 'qualifierId': 56, 'value': 'Back'}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;6jbs7rg8r32v6c1fdctpg45w;Out;;;;;;;;;;;;;;;;;788,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;87;0;Columbus Crew II;5220;DC;1,0
2721355391;788;5;2;87;0;5b4ccd62yeeqdl2qk6jzsmjv8;0;101,0;59,2;2024-09-16T00:55:30.664Z;2024-09-16T01:10:48Z;[{'id': 5216626553, 'qualifierId': 346}, {'id': 5216626551, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216640953, 'qualifierId': 233, 'value': '643'}];e1jku8gmpckc900s9y6z1gn4k;A. Mohand;;;6jbs7rg8r32v6c1fdctpg45w;Out;;;;;;;;;;;;;;;;;643,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;87;0;Cincinnati II;5220;Sub;1,0
2721355475;644;18;2;87;28;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-16T00:55:58.744Z;2024-09-16T00:56:00Z;[{'id': 5216626973, 'qualifierId': 55, 'value': '645'}, {'id': 5216626943, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5216626945, 'qualifierId': 59, 'value': '48'}, {'id': 5216626941, 'qualifierId': 42}];8za8xvdiyduedk2i99bdqv4es;J. Machado;;;6jbs7rg8r32v6c1fdctpg45w;Player off;;;;;;;48,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;645,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;645,0;dfkazpw3p03p6umdchplgivx0;0;0;87;28;Columbus Crew II;5248;DC;1,0
2721355477;645;19;2;87;28;bd0378yx50xpdcgwkt9p9bmz8;1;0,0;0,0;2024-09-16T00:55:58.745Z;2024-09-16T00:56:00Z;[{'id': 5216626953, 'qualifierId': 59, 'value': '80'}, {'id': 5216626955, 'qualifierId': 292, 'value': '3'}, {'id': 5216626957, 'qualifierId': 293, 'value': '1'}, {'id': 5216626959, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5216626961, 'qualifierId': 55, 'value': '644'}, {'id': 5216626947, 'qualifierId': 42}, {'id': 5216626951, 'qualifierId': 145, 'value': '4'}];dfkazpw3p03p6umdchplgivx0;L. Matuskiewicz;;;6jbs7rg8r32v6c1fdctpg45w;Player on;;;;;;;80,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;644,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;3,0;4,0;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;644,0;8za8xvdiyduedk2i99bdqv4es;0;0;87;28;Columbus Crew II;5248;Sub;1,0
2721355577;646;1;2;87;46;bd0378yx50xpdcgwkt9p9bmz8;1;4,5;40,4;2024-09-16T00:56:16.878Z;2024-09-16T00:56:21Z;[{'id': 5216627521, 'qualifierId': 124}, {'id': 5216627533, 'qualifierId': 1}, {'id': 5216627529, 'qualifierId': 212, 'value': '73.5'}, {'id': 5216627527, 'qualifierId': 141, 'value': '17.6'}, {'id': 5216627525, 'qualifierId': 140, 'value': '72.9'}, {'id': 5216627537, 'qualifierId': 74}, {'id': 5216627531, 'qualifierId': 213, 'value': '6.07'}, {'id': 5216627523, 'qualifierId': 56, 'value': 'Right'}];3fjb8lymm7grc7nqyfpzw1a8k;P. Walters;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;6,07;72,9;73,5;17,6;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;72,9;17,6;;;;;;;0;0;87;46;Columbus Crew II;5266;GK;1,0
2721355599;789;4;2;87;51;5b4ccd62yeeqdl2qk6jzsmjv8;1;26,8;76,2;2024-09-16T00:56:21.565Z;2024-09-16T00:56:32Z;[{'id': 5216627745, 'qualifierId': 13}, {'id': 5216627753, 'qualifierId': 285}, {'id': 5216627749, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216627747, 'qualifierId': 294}, {'id': 5216627751, 'qualifierId': 152}, {'id': 5216627785, 'qualifierId': 233, 'value': '647'}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;6jbs7rg8r32v6c1fdctpg45w;Foul;;;;;;;;;;;;;;;;;647,0;;1,0;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;;;;;;;;;0;0;87;51;Cincinnati II;5271;Sub;1,0
2721355579;647;4;2;87;51;bd0378yx50xpdcgwkt9p9bmz8;0;73,2;23,8;2024-09-16T00:56:21.566Z;2024-09-16T00:56:31Z;[{'id': 5216627603, 'qualifierId': 294}, {'id': 5216627605, 'qualifierId': 56, 'value': 'Center'}, {'id': 5216627607, 'qualifierId': 152}, {'id': 5216627609, 'qualifierId': 286}, {'id': 5216627791, 'qualifierId': 233, 'value': '789'}, {'id': 5216627601, 'qualifierId': 13}];9asj8t10cvfumot9hr3dprsic;B. Stitz;;;6jbs7rg8r32v6c1fdctpg45w;Foul;;;;;;;;;;;;;;;;;789,0;1,0;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;bd0378yx50xpdcgwkt9p9bmz8;Cincinnati II;home;;;;;;;;;0;0;87;51;Columbus Crew II;5271;FW;1,0
2721355655;790;1;2;88;0;5b4ccd62yeeqdl2qk6jzsmjv8;1;29,2;69,1;2024-09-16T00:56:30.616Z;2024-09-16T00:56:36Z;[{'id': 5216627943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5216627939, 'qualifierId': 5}, {'id': 5216627945, 'qualifierId': 140, 'value': '43.4'}, {'id': 5216627947, 'qualifierId': 141, 'value': '61.8'}, {'id': 5216627951, 'qualifierId': 213, 'value': '5.96'}, {'id': 5216627949, 'qualifierId': 212, 'value': '15.7'}, {'id': 5216627941, 'qualifierId': 152}];agw4ksz62ddb0q7h7lon4na0a;A. Keita;;;6jbs7rg8r32v6c1fdctpg45w;Pass;;;;;;;;;;;5,96;43,4;15,7;61,8;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5b4ccd62yeeqdl2qk6jzsmjv8;Columbus Crew II;away;43,4;61,8;;;;;;;0;0;88;0;Cincinnati II;5280;Sub;1,0
