id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Captain;value_TeamPlayerFormation;value_JerseyNumber;value_TeamKit;value_Resume;value_TeamFormation;value_PlayerPosition;value_Involved;value_DirectionOfPlay;value_PassEndX;value_Angle;value_KickOff;value_Length;value_Zone;value_PassEndY;value_DeletedEventType;value_OppositeRelatedEventId;value_Offensive;value_Direct;value_AttemptedTackle;value_Foul;value_Defensive;value_FreeKickTaken;value_NextEventThrowIn;value_ThrowIn;value_LongBall;value_Cross;value_High;value_NotAssisted;value_OutOfBoxCentre;value_GoalmouthZ;value_GkX;value_GkY;value_RegularPlay;value_RightFooted;value_IndividualPlay;value_GoalmouthY;value_NextEventGoalKick;value_GoalKick;value_HeadPass;value_LayOff;value_Chipped;value_Head;value_Shove/Push;value_Assist;value_IntentionalAssist;value_Assisted;value_SetPiece;value_FirstTouch;value_SmallBoxCentre;value_RelatedEventId;value_Tap;value_CloseRight;value_FreeKick;value_Low;value_IntendedTackleTarget;value_KeeperThrow;value_BlockedPass;value_Launch;value_SwitchOfPlay;value_BlockedY;value_BoxCentre;value_BlockedX;value_LowCentre;value_Diving;value_Hands;value_Collected;value_FantasyAssistedBy;value_GoalShotTimestamp;value_GoalShotGameClock;value_LeftFooted;value_FantasyAssistType;value_KeeperTouched;value_FantasyAssistId;value_FantasyAssistTeam;value_OutOfPlay;value_BlockedCross;value_PlayersCaughtOffside;value_Indirect;value_Left;value_InSwinger;value_CornerTaken;value_Overrun;value_Injury;value_InjuredPlayerId;value_DrinksBreak;value_RefereeDelay;value_YellowCard;value_RecklessOffence;value_ShirtPull/Holding;value_TacticalFoul;value_Argument;value_GkHoof;value_LeadingToAttempt;value_RelatedError1Id;value_BoxLeft;value_BigChance;value_LowRight;value_ParriedSafe;value_Right;value_Minutes;value_Blocked;value_FromCorner;value_DefBlock;value_MisHit;value_HighCentre;value_FlickOn;value_EndType;value_35Right;value_FollowsADribble;value_HighClaim;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_SavedOffLine;value_SixYardBlocked;value_LowLeft;value_LastLine;value_GkKickFromHands;value_HighRight;value_OtherReason;value_OtherObstacle;value_BallHitsReferee;value_OwnPlayer;value_OwnShotBlocked;value_Standing;value_CloseHigh;value_PullBack;value_SmallBoxLeft;value_Stooping;value_NotVisible;value_OutOfBoxDeepLeft;value_BlockedClearance;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2713774613;383;1;2;46;48;99l7fsj6ykgbyqcb9zqqu9dgq;1;15,8;12,8;2024-08-26T00:15:57.920Z;2024-08-26T00:16:01Z;[{'id': 5175108285, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175108289, 'qualifierId': 141, 'value': '4.6'}, {'id': 5175108293, 'qualifierId': 213, 'value': '5.91'}, {'id': 5175108287, 'qualifierId': 140, 'value': '29.3'}, {'id': 5175108291, 'qualifierId': 212, 'value': '15.2'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;29,3;5,91;;15,2;;4,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;29,3;4,6;;;;;;;0;0;46;48;St. Louis City II;2808;DC;1,0
2713774617;384;61;2;46;50;99l7fsj6ykgbyqcb9zqqu9dgq;0;24,9;1,7;2024-08-26T00:15:59.993Z;2024-08-26T01:14:56Z;[{'id': 5175108301, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;ew7c4u9c52m7xcn4wy8dae9lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;46;50;St. Louis City II;2810;DR;1,0
2713774639;385;5;2;46;51;99l7fsj6ykgbyqcb9zqqu9dgq;0;30,4;-1,7;2024-08-26T00:16:00.986Z;2024-08-26T00:46:24Z;[{'id': 5175111421, 'qualifierId': 233, 'value': '448'}, {'id': 5175108397, 'qualifierId': 347}, {'id': 5175108395, 'qualifierId': 56, 'value': 'Back'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;448,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;46;51;St. Louis City II;2811;DR;1,0
2713774635;448;5;2;46;51;dqx48fglv1l96cyrmjdod0xec;1;69,6;101,7;2024-08-26T00:16:00.986Z;2024-08-26T00:46:24Z;[{'id': 5175108373, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175108375, 'qualifierId': 347}, {'id': 5175111417, 'qualifierId': 233, 'value': '385'}];5hxlj4ash5nuwnt40mf5af46h;J. Nerwinski;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;385,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;46;51;North Texas;2811;DR;1,0
2713774645;449;1;2;46;54;dqx48fglv1l96cyrmjdod0xec;1;66,1;100,0;2024-08-26T00:16:03.543Z;2024-08-26T00:16:04Z;[{'id': 5175108421, 'qualifierId': 107}, {'id': 5175108427, 'qualifierId': 141, 'value': '95.9'}, {'id': 5175108431, 'qualifierId': 213, 'value': '4.57'}, {'id': 5175108423, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175108425, 'qualifierId': 140, 'value': '65.6'}, {'id': 5175108429, 'qualifierId': 212, 'value': '3.7'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;65,6;4,57;;3,7;;95,9;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;65,6;95,9;;;;;;;0;0;46;54;North Texas;2814;DC;1,0
2713774671;450;1;2;46;55;dqx48fglv1l96cyrmjdod0xec;1;65,8;95,6;2024-08-26T00:16:04.664Z;2024-08-26T00:16:08Z;[{'id': 5175108551, 'qualifierId': 212, 'value': '1.8'}, {'id': 5175108547, 'qualifierId': 140, 'value': '67.0'}, {'id': 5175108553, 'qualifierId': 213, 'value': '0.77'}, {'id': 5175108549, 'qualifierId': 141, 'value': '97.4'}, {'id': 5175108545, 'qualifierId': 56, 'value': 'Left'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;67,0;0,77;;1,8;;97,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;67,0;97,4;;;;;;;0;0;46;55;North Texas;2815;MC;1,0
2713774725;451;1;2;46;59;dqx48fglv1l96cyrmjdod0xec;1;80,2;94,7;2024-08-26T00:16:08.808Z;2024-08-26T00:16:15Z;[{'id': 5175108805, 'qualifierId': 140, 'value': '80.3'}, {'id': 5175108809, 'qualifierId': 212, 'value': '3.8'}, {'id': 5175108803, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175108807, 'qualifierId': 141, 'value': '89.1'}, {'id': 5175108811, 'qualifierId': 213, 'value': '4.74'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;80,3;4,74;;3,8;;89,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;80,3;89,1;;;;;;;0;0;46;59;North Texas;2819;DC;1,0
2713774727;452;61;2;47;6;dqx48fglv1l96cyrmjdod0xec;0;80,6;91,2;2024-08-26T00:16:15.720Z;2024-08-26T00:16:16Z;[{'id': 5175108819, 'qualifierId': 56, 'value': 'Left'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;ew7c4u9c52m7xcn4wy8dae9lg;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;6;North Texas;2826;FW;1,0
2713774741;387;56;2;47;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;20,2;6,2;2024-08-26T00:16:16.616Z;2024-08-26T01:14:54Z;[{'id': 5175108873, 'qualifierId': 56, 'value': 'Back'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ew7c4u9c52m7xcn4wy8dae9lg;Shield ball opp;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;47;7;St. Louis City II;2827;DC;1,0
2713774775;388;5;2;47;7;99l7fsj6ykgbyqcb9zqqu9dgq;1;16,8;-1,7;2024-08-26T00:16:16.935Z;2024-08-26T00:46:24Z;[{'id': 5175109027, 'qualifierId': 233, 'value': '453'}, {'id': 5175108989, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175108991, 'qualifierId': 347}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;453,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;47;7;St. Louis City II;2827;DC;1,0
2713774737;453;5;2;47;7;dqx48fglv1l96cyrmjdod0xec;0;83,2;101,7;2024-08-26T00:16:16.935Z;2024-08-26T00:46:24Z;[{'id': 5175108865, 'qualifierId': 347}, {'id': 5175109033, 'qualifierId': 233, 'value': '388'}, {'id': 5175108863, 'qualifierId': 56, 'value': 'Left'}];f2nvagw4mjjpn1ytj6rdl5ene;B. McSorley;;;ew7c4u9c52m7xcn4wy8dae9lg;Out;;;;;;;;;;;;;;;;;388,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;7;North Texas;2827;FW;1,0
2713774833;389;1;2;47;11;99l7fsj6ykgbyqcb9zqqu9dgq;1;17,1;0,0;2024-08-26T00:16:21.072Z;2024-08-26T00:16:27Z;[{'id': 5175109285, 'qualifierId': 213, 'value': '2.14'}, {'id': 5175109277, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109281, 'qualifierId': 141, 'value': '15.2'}, {'id': 5175109279, 'qualifierId': 140, 'value': '10.3'}, {'id': 5175109275, 'qualifierId': 107}, {'id': 5175109283, 'qualifierId': 212, 'value': '13.3'}];1j010cibh247p8kjchww6ny3u;N. Gordon;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;10,3;2,14;;13,3;;15,2;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;10,3;15,2;;;;;;;0;0;47;11;St. Louis City II;2831;DC;1,0
2713774945;390;1;2;47;17;99l7fsj6ykgbyqcb9zqqu9dgq;1;8,3;15,6;2024-08-26T00:16:27.104Z;2024-08-26T00:16:37Z;[{'id': 5175109861, 'qualifierId': 212, 'value': '25.8'}, {'id': 5175109859, 'qualifierId': 141, 'value': '10.3'}, {'id': 5175109863, 'qualifierId': 213, 'value': '6.14'}, {'id': 5175109855, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109857, 'qualifierId': 140, 'value': '32.6'}];9nl0k91lrjonu0z2irbs01oiy;A. Korça;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;32,6;6,14;;25,8;;10,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;32,6;10,3;;;;;;;0;0;47;17;St. Louis City II;2837;DC;1,0
2713774905;454;83;2;47;24;dqx48fglv1l96cyrmjdod0xec;0;64,4;75,9;2024-08-26T00:16:34.119Z;2024-08-26T00:16:39Z;[{'id': 5175109923, 'qualifierId': 399, 'value': 'rtca480n5ehey5ffvt8nudck'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;ew7c4u9c52m7xcn4wy8dae9lg;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;24;North Texas;2844;MC;1,0
2713774947;391;3;2;47;28;99l7fsj6ykgbyqcb9zqqu9dgq;0;32,6;21,6;2024-08-26T00:16:37.793Z;2024-08-26T00:16:44Z;[{'id': 5175109873, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175109875, 'qualifierId': 285}, {'id': 5175110205, 'qualifierId': 233, 'value': '455'}];rtca480n5ehey5ffvt8nudck;H. Endeley;;;ew7c4u9c52m7xcn4wy8dae9lg;Take On;;;;;;;;;;;;;;;;;455,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;47;28;St. Louis City II;2848;DR;1,0
2713774977;455;7;2;47;28;dqx48fglv1l96cyrmjdod0xec;1;67,4;78,4;2024-08-26T00:16:37.794Z;2024-08-26T00:16:43Z;[{'id': 5175110031, 'qualifierId': 233, 'value': '391'}, {'id': 5175110035, 'qualifierId': 286}, {'id': 5175110027, 'qualifierId': 56, 'value': 'Center'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;ew7c4u9c52m7xcn4wy8dae9lg;Tackle;;;;;;;;;;;;;;;;;391,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;28;North Texas;2848;MC;1,0
2713774987;456;49;2;47;32;dqx48fglv1l96cyrmjdod0xec;1;52,3;88,6;2024-08-26T00:16:41.703Z;2024-08-26T00:16:42Z;[];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;47;32;North Texas;2852;DC;1,0
2713774991;457;1;2;47;32;dqx48fglv1l96cyrmjdod0xec;1;52,3;88,6;2024-08-26T00:16:41.832Z;2024-08-26T00:16:42Z;[{'id': 5175110107, 'qualifierId': 141, 'value': '83.3'}, {'id': 5175110111, 'qualifierId': 213, 'value': '3.38'}, {'id': 5175110109, 'qualifierId': 212, 'value': '15.1'}, {'id': 5175110103, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175110105, 'qualifierId': 140, 'value': '38.3'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;38,3;3,38;;15,1;;83,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;38,3;83,3;;;;;;;0;0;47;32;North Texas;2852;DC;1,0
2713774999;458;1;2;47;33;dqx48fglv1l96cyrmjdod0xec;1;38,2;83,2;2024-08-26T00:16:42.728Z;2024-08-26T00:16:43Z;[{'id': 5175110165, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175110169, 'qualifierId': 141, 'value': '76.0'}, {'id': 5175110173, 'qualifierId': 213, 'value': '5.87'}, {'id': 5175110167, 'qualifierId': 140, 'value': '48.8'}, {'id': 5175110171, 'qualifierId': 212, 'value': '12.2'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;48,8;5,87;;12,2;;76,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;48,8;76,0;;;;;;;0;0;47;33;North Texas;2853;DC;1,0
2713775021;459;1;2;47;34;dqx48fglv1l96cyrmjdod0xec;1;48,9;76,0;2024-08-26T00:16:43.431Z;2024-08-26T00:16:47Z;[{'id': 5175110281, 'qualifierId': 213, 'value': '0.91'}, {'id': 5175110277, 'qualifierId': 141, 'value': '95.6'}, {'id': 5175110279, 'qualifierId': 212, 'value': '16.9'}, {'id': 5175110273, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175110275, 'qualifierId': 140, 'value': '58.8'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;58,8;0,91;;16,9;;95,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;58,8;95,6;;;;;;;0;0;47;34;North Texas;2854;MC;1,0
2713775039;460;1;2;47;37;dqx48fglv1l96cyrmjdod0xec;1;60,4;91,5;2024-08-26T00:16:47.081Z;2024-08-26T00:16:48Z;[{'id': 5175110373, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175110379, 'qualifierId': 212, 'value': '9.3'}, {'id': 5175110377, 'qualifierId': 141, 'value': '87.8'}, {'id': 5175110381, 'qualifierId': 213, 'value': '3.42'}, {'id': 5175110375, 'qualifierId': 140, 'value': '51.9'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;51,9;3,42;;9,3;;87,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;51,9;87,8;;;;;;;0;0;47;37;North Texas;2857;DC;1,0
2713775069;461;1;2;47;39;dqx48fglv1l96cyrmjdod0xec;1;51,9;86,9;2024-08-26T00:16:48.823Z;2024-08-26T00:16:52Z;[{'id': 5175110513, 'qualifierId': 213, 'value': '3.31'}, {'id': 5175110511, 'qualifierId': 212, 'value': '15.2'}, {'id': 5175110507, 'qualifierId': 140, 'value': '37.6'}, {'id': 5175110505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5175110509, 'qualifierId': 141, 'value': '83.2'}];1extjwx4b7nlpu8fm6526dsrt;M. Kidd;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;37,6;3,31;;15,2;;83,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;37,6;83,2;;;;;;;0;0;47;39;North Texas;2859;MC;1,0
2713775079;462;1;2;47;43;dqx48fglv1l96cyrmjdod0xec;1;40,5;87,8;2024-08-26T00:16:52.823Z;2024-08-26T00:16:54Z;[{'id': 5175110597, 'qualifierId': 140, 'value': '55.0'}, {'id': 5175110595, 'qualifierId': 56, 'value': 'Left'}, {'id': 5175110601, 'qualifierId': 212, 'value': '15.9'}, {'id': 5175110599, 'qualifierId': 141, 'value': '94.5'}, {'id': 5175110603, 'qualifierId': 213, 'value': '0.29'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;55,0;0,29;;15,9;;94,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,0;94,5;;;;;;;0;0;47;43;North Texas;2863;DC;1,0
2713775097;463;1;2;47;45;dqx48fglv1l96cyrmjdod0xec;1;57,6;95,6;2024-08-26T00:16:54.631Z;2024-08-26T00:16:56Z;[{'id': 5175110683, 'qualifierId': 212, 'value': '11.4'}, {'id': 5175110679, 'qualifierId': 140, 'value': '62.8'}, {'id': 5175110685, 'qualifierId': 213, 'value': '5.21'}, {'id': 5175110681, 'qualifierId': 141, 'value': '80.8'}, {'id': 5175110677, 'qualifierId': 56, 'value': 'Left'}];2dqtrnq0k1fphyw71yh41gvtg;T. Pearce;;;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;62,8;5,21;;11,4;;80,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;62,8;80,8;;;;;;;0;0;47;45;North Texas;2865;DC;1,0
2713775111;464;1;2;47;47;dqx48fglv1l96cyrmjdod0xec;1;63,7;74,8;2024-08-26T00:16:56.759Z;2024-08-26T00:18:11Z;[{'id': 5175110793, 'qualifierId': 141, 'value': '59.4'}, {'id': 5175113785, 'qualifierId': 22}, {'id': 5175110797, 'qualifierId': 213, 'value': '5.65'}, {'id': 5175110791, 'qualifierId': 140, 'value': '77.2'}, {'id': 5175113781, 'qualifierId': 210, 'value': '16'}, {'id': 5175110789, 'qualifierId': 56, 'value': 'Center'}, {'id': 5175113783, 'qualifierId': 154}, {'id': 5175110795, 'qualifierId': 212, 'value': '17.6'}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;1,0;ew7c4u9c52m7xcn4wy8dae9lg;Pass;;;;;;;;;;77,2;5,65;;17,6;;59,4;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;16,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;77,2;59,4;;;;;;;0;0;47;47;North Texas;2867;MR;1,0
2713775153;392;45;2;47;50;99l7fsj6ykgbyqcb9zqqu9dgq;0;16,6;49,4;2024-08-26T00:16:59.559Z;2024-08-26T01:05:14Z;[{'id': 5175111043, 'qualifierId': 285}, {'id': 5175111077, 'qualifierId': 233, 'value': '465'}, {'id': 5175111041, 'qualifierId': 56, 'value': 'Back'}];14sld3djevxpcce9co1aqxn9w;N. Norris;;;ew7c4u9c52m7xcn4wy8dae9lg;Challenge;;;;;;;;;;;;;;;;;465,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99l7fsj6ykgbyqcb9zqqu9dgq;North Texas;away;;;;;;;;;0;0;47;50;St. Louis City II;2870;MC;1,0
