id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;assist;keyPass;matchId;type_displayName;value_JerseyNumber;value_Resume;value_TeamFormation;value_TeamKit;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_Captain;value_DirectionOfPlay;value_KickOff;value_PassEndY;value_Zone;value_Length;value_Angle;value_PassEndX;value_SwitchOfPlay;value_LongBall;value_Chipped;value_LayOff;value_NotVisible;value_OppositeRelatedEventId;value_Offensive;value_Shove/Push;value_Foul;value_Direct;value_Defensive;value_FreeKickTaken;value_Overrun;value_TakeOnOvertake;value_GoalmouthY;value_BlockedX;value_IndividualPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_LeftFooted;value_NotAssisted;value_BlockedY;value_RegularPlay;value_LowCentre;value_Standing;value_LowGkIntervention;value_ParriedSafe;value_Feet;value_BlockedPass;value_Launch;value_NextEventThrowIn;value_ThrowIn;value_TouchTypeControl;value_DeletedEventType;value_TouchTypePass;value_OutOfPlay;value_IntendedTackleTarget;value_Assist;value_IntentionalAssist;value_LeadingToGoal;value_GkYTimeOfGoal;value_LowRight;value_GkX;value_RelatedEventId;value_GoalShotTimestamp;value_SmallBoxLeft;value_GkY;value_Assisted;value_RightFooted;value_GkXTimeOfGoal;value_GoalShotGameClock;value_HeadPass;value_OutSwinger;value_Cross;value_TouchTypeClearance;value_Head;value_LowLeft;value_Diving;value_ParriedDanger;value_Hands;value_Fumble;value_AttemptedTackle;value_NextEventGoalKick;value_MediumGkIntervention;value_KeeperThrow;value_High;value_Low;value_GoalKick;value_Right;value_Left;value_CornerTaken;value_FlickOn;value_HighLeft;value_BigChance;value_BoxRight;value_Blocked;value_DefBlock;value_Volley;value_FirstTouch;value_FantasyAssistedBy;value_FantasyAssistId;value_FantasyAssistType;value_FantasyAssistTeam;value_FreeKick;value_Stooping;value_OtherBodyPart;value_Straight;value_DrivenCross;value_NotPastGoalLine;value_BoxDeepRight;value_FastBreak;value_CloseLeft;value_SmallBoxCentre;value_DrinksBreak;value_RefereeDelay;value_Dissent;value_YellowCard;value_InSwinger;value_Penalty;value_PenaltyTakerId;value_BoxCentre;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_Scored;value_TakeOnSpace;value_PlayersCaughtOffside;value_Minutes;value_Indirect;value_HitWoodwork;value_HitBar;value_FromCorner;value_Argument;value_EndType;value_ByWall;value_ShirtPull/Holding;value_TacticalFoul;value_GkKickFromHands;value_BlockedCross;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_Sliding;value_CloseHigh;value_HighGkIntervention;value_HighCentre;value_Collected;value_HighRight;value_Reaching;value_Fingertip;value_SetPiece;value_2NdAssist;value_SmallBoxRight;value_2NdRelatedEventId;value_2NdAssisted;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2732146009;597;61;2;71;52;d0c07im4a6oj8qa7f1zlt3pqs;0;85,6;11,1;2024-10-06T21:37:39.788Z;2024-10-06T21:37:39Z;[{'id': 5275656085, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;mebinvz4t34d99ognrve3r4k;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;71;52;The Town;4312;MC;1,0
2732146039;486;49;2;71;54;ew2zirzye0sw1txr2m33nr25y;1;9,7;95,3;2024-10-06T21:37:41.632Z;2024-10-06T21:37:41Z;[];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;mebinvz4t34d99ognrve3r4k;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;71;54;Austin II;4314;MC;1,0
2732146107;487;1;2;71;55;ew2zirzye0sw1txr2m33nr25y;0;13,0;95,3;2024-10-06T21:37:42.816Z;2024-10-06T21:37:45Z;[{'id': 5275656619, 'qualifierId': 157}, {'id': 5275656623, 'qualifierId': 140, 'value': '32.4'}, {'id': 5275656625, 'qualifierId': 141, 'value': '100.0'}, {'id': 5275656631, 'qualifierId': 1}, {'id': 5275656621, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275656627, 'qualifierId': 212, 'value': '20.8'}, {'id': 5275656629, 'qualifierId': 213, 'value': '0.19'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;100,0;;20,8;0,19;32,4;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;32,4;100,0;;;;;;;;0;71;55;Austin II;4315;MC;1,0
2732146109;488;5;2;71;57;ew2zirzye0sw1txr2m33nr25y;0;32,4;101,5;2024-10-06T21:37:45.050Z;2024-10-06T22:02:47Z;[{'id': 5275658759, 'qualifierId': 233, 'value': '598'}, {'id': 5275656645, 'qualifierId': 347}, {'id': 5275656643, 'qualifierId': 56, 'value': 'Back'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;598,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;71;57;Austin II;4317;MC;1,0
2732146473;598;5;2;71;57;d0c07im4a6oj8qa7f1zlt3pqs;1;67,6;-1,5;2024-10-06T21:37:45.050Z;2024-10-06T22:02:47Z;[{'id': 5275658613, 'qualifierId': 347}, {'id': 5275658611, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275658751, 'qualifierId': 233, 'value': '488'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;mebinvz4t34d99ognrve3r4k;Out;;;;;;;;;;;;;;;;;;;;;488,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;71;57;The Town;4317;MC;1,0
2732146483;599;18;2;72;24;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:12.198Z;2024-10-06T21:38:13Z;[{'id': 5275658673, 'qualifierId': 59, 'value': '2'}, {'id': 5275658669, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5275658721, 'qualifierId': 55, 'value': '600'}, {'id': 5275658665, 'qualifierId': 42}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;mebinvz4t34d99ognrve3r4k;Player off;2,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;600,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;600,0;9yldym4386a2icfk6qb6i90r8;;0;72;24;The Town;4344;DC;1,0
2732146485;600;19;2;72;24;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:12.199Z;2024-10-06T21:38:13Z;[{'id': 5275658689, 'qualifierId': 59, 'value': '25'}, {'id': 5275658695, 'qualifierId': 293, 'value': '1'}, {'id': 5275658697, 'qualifierId': 44, 'value': 'Defender'}, {'id': 5275658677, 'qualifierId': 42}, {'id': 5275658693, 'qualifierId': 292, 'value': '3'}, {'id': 5275658685, 'qualifierId': 145, 'value': '3'}, {'id': 5275658699, 'qualifierId': 55, 'value': '599'}];9yldym4386a2icfk6qb6i90r8;A. De Anda;;;mebinvz4t34d99ognrve3r4k;Player on;25,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;3,0;3,0;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;599,0;8ly83pm2mbtz4u7jwsv0o96qy;;0;72;24;The Town;4344;Sub;1,0
2732146577;601;18;2;72;32;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:19.814Z;2024-10-06T21:38:20Z;[{'id': 5275659265, 'qualifierId': 55, 'value': '602'}, {'id': 5275659153, 'qualifierId': 42}, {'id': 5275659155, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275659157, 'qualifierId': 59, 'value': '8'}];7nxqbiq6fics5w3qnwhz249as;S. Louis-Jean;;;mebinvz4t34d99ognrve3r4k;Player off;8,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;602,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;602,0;34zlyg5jfoz9g36s49icjawic;;0;72;32;The Town;4352;MC;1,0
2732146591;602;19;2;72;32;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:19.815Z;2024-10-06T21:38:20Z;[{'id': 5275659225, 'qualifierId': 59, 'value': '90'}, {'id': 5275659231, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275659227, 'qualifierId': 292, 'value': '7'}, {'id': 5275659233, 'qualifierId': 55, 'value': '601'}, {'id': 5275659219, 'qualifierId': 42}, {'id': 5275659223, 'qualifierId': 145, 'value': '4'}, {'id': 5275659229, 'qualifierId': 293, 'value': '3'}];34zlyg5jfoz9g36s49icjawic;P. Grogan;;;mebinvz4t34d99ognrve3r4k;Player on;90,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;601,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;4,0;7,0;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;601,0;7nxqbiq6fics5w3qnwhz249as;;0;72;32;The Town;4352;Sub;1,0
2732146701;603;18;2;72;40;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:27.393Z;2024-10-06T21:38:28Z;[{'id': 5275659817, 'qualifierId': 59, 'value': '19'}, {'id': 5275659867, 'qualifierId': 55, 'value': '604'}, {'id': 5275659815, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275659813, 'qualifierId': 42}];3cbmr8hg3kszw5wl04p3ol27e;C. Fodrey;;;mebinvz4t34d99ognrve3r4k;Player off;19,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;604,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;604,0;53ufl7f1lbwnr7klx9ofxufbo;;0;72;40;The Town;4360;FWL;1,0
2732146709;604;19;2;72;40;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:27.394Z;2024-10-06T21:38:28Z;[{'id': 5275659833, 'qualifierId': 59, 'value': '7'}, {'id': 5275659841, 'qualifierId': 55, 'value': '603'}, {'id': 5275659839, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5275659835, 'qualifierId': 292, 'value': '8'}, {'id': 5275659831, 'qualifierId': 145, 'value': '11'}, {'id': 5275659837, 'qualifierId': 293, 'value': '1'}, {'id': 5275659827, 'qualifierId': 42}];53ufl7f1lbwnr7klx9ofxufbo;A. García;;;mebinvz4t34d99ognrve3r4k;Player on;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;603,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;11,0;8,0;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;603,0;3cbmr8hg3kszw5wl04p3ol27e;;0;72;40;The Town;4360;Sub;1,0
2732146759;489;18;2;72;45;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-10-06T21:38:32.370Z;2024-10-06T21:38:33Z;[{'id': 5275660163, 'qualifierId': 42}, {'id': 5275660165, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275660213, 'qualifierId': 55, 'value': '490'}, {'id': 5275660167, 'qualifierId': 59, 'value': '58'}];4nzrv75trp05nqos781kk62hg;R. Rajagopal;;;mebinvz4t34d99ognrve3r4k;Player off;58,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;490,0;f2nxaemhqi8kbtbejnqekgd4a;;0;72;45;Austin II;4365;MC;1,0
2732146765;490;19;2;72;45;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-10-06T21:38:32.371Z;2024-10-06T21:38:33Z;[{'id': 5275660189, 'qualifierId': 145, 'value': '4'}, {'id': 5275660195, 'qualifierId': 293, 'value': '3'}, {'id': 5275660197, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5275660191, 'qualifierId': 59, 'value': '78'}, {'id': 5275660193, 'qualifierId': 292, 'value': '5'}, {'id': 5275660185, 'qualifierId': 42}, {'id': 5275660199, 'qualifierId': 55, 'value': '489'}];f2nxaemhqi8kbtbejnqekgd4a;J. Garcia;;;mebinvz4t34d99ognrve3r4k;Player on;78,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;3,0;4,0;5,0;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;489,0;4nzrv75trp05nqos781kk62hg;;0;72;45;Austin II;4365;Sub;1,0
2732146889;605;1;2;72;54;d0c07im4a6oj8qa7f1zlt3pqs;1;67,8;0,0;2024-10-06T21:38:41.668Z;2024-10-06T21:38:42Z;[{'id': 5275660841, 'qualifierId': 141, 'value': '9.4'}, {'id': 5275660839, 'qualifierId': 140, 'value': '66.6'}, {'id': 5275660845, 'qualifierId': 213, 'value': '1.73'}, {'id': 5275660837, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275660835, 'qualifierId': 107}, {'id': 5275660843, 'qualifierId': 212, 'value': '7.9'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;9,4;;7,9;1,73;66,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;66,6;9,4;;;;;;;;0;72;54;The Town;4374;DR;1,0
2732146913;606;1;2;72;55;d0c07im4a6oj8qa7f1zlt3pqs;1;66,6;9,4;2024-10-06T21:38:42.465Z;2024-10-06T21:38:46Z;[{'id': 5275660965, 'qualifierId': 56, 'value': 'Right'}, {'id': 5275660967, 'qualifierId': 140, 'value': '66.8'}, {'id': 5275660973, 'qualifierId': 213, 'value': '4.75'}, {'id': 5275660971, 'qualifierId': 212, 'value': '5.1'}, {'id': 5275660969, 'qualifierId': 141, 'value': '1.9'}];elvrjpt1jlko4henaqvfid7o4;M. Burton;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;1,9;;5,1;4,75;66,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;66,8;1,9;;;;;;;;0;72;55;The Town;4375;FW;1,0
2732923555;637;45;2;72;57;ew2zirzye0sw1txr2m33nr25y;0;34,3;92,8;2024-10-06T21:38:45.225Z;2024-10-10T13:29:53Z;[{'id': 5279941611, 'qualifierId': 285}, {'id': 5279941613, 'qualifierId': 233, 'value': '793'}, {'id': 5279941607, 'qualifierId': 56, 'value': 'Back'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;mebinvz4t34d99ognrve3r4k;Challenge;;;;;;;;;;;;;;;;;;;;;793,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;72;57;Austin II;4377;Sub;1,0
2732923547;793;3;2;72;57;d0c07im4a6oj8qa7f1zlt3pqs;1;65,7;7,2;2024-10-06T21:38:45.225Z;2024-10-10T14:57:10Z;[{'id': 5279941589, 'qualifierId': 286}, {'id': 5279997547, 'qualifierId': 233, 'value': '637'}, {'id': 5279941585, 'qualifierId': 56, 'value': 'Right'}, {'id': 5279941591, 'qualifierId': 464}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;mebinvz4t34d99ognrve3r4k;Take On;;;;;;;;;;;;;;;;;;;;;637,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;72;57;The Town;4377;DR;1,0
2732146915;491;43;2;72;58;ew2zirzye0sw1txr2m33nr25y;1;0,0;0,0;2024-10-06T21:38:45.624Z;2024-10-06T22:05:10Z;[{'id': 5275660981, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275769927, 'qualifierId': 144, 'value': '7'}, {'id': 5275660983, 'qualifierId': 285, 'value': '0'}];658wqca9ctixqav113prm06ei;J. Ricketts;;;mebinvz4t34d99ognrve3r4k;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;7,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;72;58;Austin II;4378;Sub;1,0
2732146937;607;1;2;72;58;d0c07im4a6oj8qa7f1zlt3pqs;1;55,4;7,1;2024-10-06T21:38:45.965Z;2024-10-06T21:38:48Z;[{'id': 5275661095, 'qualifierId': 140, 'value': '40.2'}, {'id': 5275661097, 'qualifierId': 141, 'value': '9.5'}, {'id': 5275661101, 'qualifierId': 213, 'value': '3.04'}, {'id': 5275661093, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275661099, 'qualifierId': 212, 'value': '16.0'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;9,5;;16,0;3,04;40,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;40,2;9,5;;;;;;;;0;72;58;The Town;4378;DR;1,0
2732146975;608;43;2;73;1;d0c07im4a6oj8qa7f1zlt3pqs;1;0,0;0,0;2024-10-06T21:38:48.652Z;2024-10-06T21:38:53Z;[{'id': 5275661299, 'qualifierId': 213, 'value': '1.70'}, {'id': 5275661293, 'qualifierId': 140, 'value': '32.5'}, {'id': 5275661431, 'qualifierId': 144, 'value': '1'}, {'id': 5275661291, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275661297, 'qualifierId': 212, 'value': '26.5'}, {'id': 5275661295, 'qualifierId': 141, 'value': '54.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Deleted event;;;;;;;;;;;54,5;;26,5;1,7;32,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,5;54,5;;;;;;;;0;73;1;The Town;4381;DC;1,0
2732147009;609;1;2;73;3;d0c07im4a6oj8qa7f1zlt3pqs;1;32,6;14,1;2024-10-06T21:38:50.949Z;2024-10-06T21:38:53Z;[{'id': 5275661465, 'qualifierId': 140, 'value': '32.1'}, {'id': 5275661473, 'qualifierId': 1}, {'id': 5275661467, 'qualifierId': 141, 'value': '66.6'}, {'id': 5275661463, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275661471, 'qualifierId': 213, 'value': '1.59'}, {'id': 5275661469, 'qualifierId': 212, 'value': '35.7'}];7u1lf62rqlgzban2dwy6c1rmc;Nico van Rijn;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;66,6;;35,7;1,59;32,1;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;32,1;66,6;;;;;;;;0;73;3;The Town;4383;DL;1,0
2732147091;610;1;2;73;5;d0c07im4a6oj8qa7f1zlt3pqs;1;32,1;66,6;2024-10-06T21:38:53.324Z;2024-10-06T21:39:00Z;[{'id': 5275661943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275661945, 'qualifierId': 140, 'value': '48.9'}, {'id': 5275661951, 'qualifierId': 213, 'value': '6.04'}, {'id': 5275661947, 'qualifierId': 141, 'value': '60.2'}, {'id': 5275661949, 'qualifierId': 212, 'value': '18.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;mebinvz4t34d99ognrve3r4k;Pass;;;;;;;;;;;60,2;;18,2;6,04;48,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;48,9;60,2;;;;;;;;0;73;5;The Town;4385;DC;1,0
2732147095;611;4;2;73;12;d0c07im4a6oj8qa7f1zlt3pqs;1;35,6;48,6;2024-10-06T21:39:00.043Z;2024-10-06T22:02:53Z;[{'id': 5275662083, 'qualifierId': 13}, {'id': 5275662091, 'qualifierId': 286}, {'id': 5275662089, 'qualifierId': 265}, {'id': 5275662137, 'qualifierId': 233, 'value': '492'}, {'id': 5275662085, 'qualifierId': 56, 'value': 'Back'}, {'id': 5275662087, 'qualifierId': 152}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;mebinvz4t34d99ognrve3r4k;Foul;;;;;;;;;;;;;;;;;;;;;492,0;1,0;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;73;12;The Town;4392;MC;1,0
2732147107;492;4;2;73;12;ew2zirzye0sw1txr2m33nr25y;0;64,4;51,4;2024-10-06T21:39:00.044Z;2024-10-06T22:02:54Z;[{'id': 5275662117, 'qualifierId': 56, 'value': 'Center'}, {'id': 5275662163, 'qualifierId': 233, 'value': '611'}, {'id': 5275662121, 'qualifierId': 265}, {'id': 5275662115, 'qualifierId': 13}, {'id': 5275662123, 'qualifierId': 285}, {'id': 5275662119, 'qualifierId': 152}];dqa88ma3jbk33lsyzo45uy2cq;A. Cano;;;mebinvz4t34d99ognrve3r4k;Foul;;;;;;;;;;;;;;;;;;;;;611,0;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;ew2zirzye0sw1txr2m33nr25y;The Town;away;;;;;;;;;;0;73;12;Austin II;4392;DL;1,0
