id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamKit;value_PlayerPosition;value_Resume;value_TeamPlayerFormation;value_Captain;value_TeamFormation;value_JerseyNumber;value_Involved;value_DirectionOfPlay;value_Length;value_PassEndX;value_PassEndY;value_Angle;value_KickOff;value_Zone;value_Chipped;value_LayOff;value_LongBall;value_OppositeRelatedEventId;value_Offensive;value_BlockedPass;value_Defensive;value_DeletedEventType;value_TakeOnSpace;value_Overrun;value_IntendedTackleTarget;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_NextEventThrowIn;value_HeadPass;value_FlickOn;value_ThrowIn;value_NotVisible;value_Launch;value_Handball;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_TouchTypeControl;value_SwitchOfPlay;value_MediumGkIntervention;value_KeeperThrow;value_OutSwinger;value_RightFooted;value_Cross;value_PullBack;value_Assist;value_IntentionalAssist;value_Assisted;value_RegularPlay;value_HighLeft;value_FirstTouch;value_RelatedEventId;value_GkX;value_GoalmouthY;value_GoalmouthZ;value_BoxCentre;value_LeftFooted;value_GkY;value_NextEventGoalKick;value_Low;value_GoalKick;value_TouchTypePass;value_Head;value_High;value_LeadingToAttempt;value_OutOfBoxCentre;value_NotAssisted;value_SwerveLeft;value_CloseRight;value_RelatedError1Id;value_IndividualPlay;value_RefereeDelay;value_OtherReason;value_LowCentre;value_BlockedY;value_BlockedX;value_Stooping;value_Hands;value_Collected;value_LowGkIntervention;value_ShirtPull/Holding;value_Foul;value_FastBreak;value_Blocked;value_DefBlock;value_Deflection;value_GoalShotGameClock;value_FantasyAssistType;value_FantasyAssistId;value_FantasyAssistTeam;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_FantasyAssistedBy;value_LowLeft;value_GkXTimeOfGoal;value_Shove/Push;value_InSwinger;value_Left;value_CornerTaken;value_FromCorner;value_CloseHigh;value_BoxLeft;value_Volley;value_OverArm;value_PersistentInfringement;value_YellowCard;value_Right;value_BigChance;value_SmallBoxRight;value_SixYardBlocked;value_OtherBodyPart;value_IncorrectOutOfPlayDecision;value_NotPastGoalLine;value_HighGkIntervention;value_TacticalFoul;value_Minutes;value_EndType;value_LowRight;value_CloseRightAndHigh;value_TimeWasting;value_OverhitCross;value_SwerveRight;value_ParriedSafe;value_BoxDeepRight;value_Defensive1V1;value_RecklessOffence;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Tap;value_Injury;value_InjuredPlayerId;value_BlockedCross;value_OwnPlayer;value_OwnShotBlocked;value_SmallBoxCentre;value_HighRight;value_CaptainChange;value_SetPiece;value_Standing;value_GkKickFromHands;value_FreeKick;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2666821293;9;1;1;0;15;c7c4wwva2u1vb3rr7rwava044;1;39,5;32,9;2024-04-02T22:03:43.948Z;2024-04-05T11:20:46Z;[{'id': 4918546131, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546135, 'qualifierId': 141, 'value': '35.8'}, {'id': 4918546139, 'qualifierId': 213, 'value': '2.39'}, {'id': 4918546137, 'qualifierId': 212, 'value': '2.9'}, {'id': 4918546133, 'qualifierId': 140, 'value': '37.5'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;2,9;37,5;35,8;2,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;37,5;35,8;;;;;;;0;0;0;15;Orlando City B;15;AMC;1,0
2666821301;10;1;1;0;16;c7c4wwva2u1vb3rr7rwava044;1;38,2;36,2;2024-04-02T22:03:45.053Z;2024-04-05T11:20:51Z;[{'id': 4918546157, 'qualifierId': 140, 'value': '27.5'}, {'id': 4918546159, 'qualifierId': 141, 'value': '41.7'}, {'id': 4918546161, 'qualifierId': 212, 'value': '11.8'}, {'id': 4918546155, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546163, 'qualifierId': 213, 'value': '2.82'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;11,8;27,5;41,7;2,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;27,5;41,7;;;;;;;0;0;0;16;Orlando City B;16;MC;1,0
2666821309;11;1;1;0;17;c7c4wwva2u1vb3rr7rwava044;1;33,1;47,2;2024-04-02T22:03:45.885Z;2024-04-02T22:03:48Z;[{'id': 4918546215, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546217, 'qualifierId': 140, 'value': '28.9'}, {'id': 4918546219, 'qualifierId': 141, 'value': '64.3'}, {'id': 4918546221, 'qualifierId': 212, 'value': '12.4'}, {'id': 4918546223, 'qualifierId': 213, 'value': '1.93'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;12,4;28,9;64,3;1,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;28,9;64,3;;;;;;;0;0;0;17;Orlando City B;17;MC;1,0
2666821347;12;1;1;0;19;c7c4wwva2u1vb3rr7rwava044;1;28,9;67,8;2024-04-02T22:03:47.965Z;2024-04-02T22:03:53Z;[{'id': 4918546403, 'qualifierId': 212, 'value': '19.6'}, {'id': 4918546399, 'qualifierId': 140, 'value': '34.4'}, {'id': 4918546397, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546405, 'qualifierId': 213, 'value': '1.27'}, {'id': 4918546401, 'qualifierId': 141, 'value': '95.3'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;19,6;34,4;95,3;1,27;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;34,4;95,3;;;;;;;0;0;0;19;Orlando City B;19;DC;1,0
2666821353;13;1;1;0;24;c7c4wwva2u1vb3rr7rwava044;1;32,1;95,8;2024-04-02T22:03:53.196Z;2024-05-09T16:20:36Z;[{'id': 4918546447, 'qualifierId': 213, 'value': '3.90'}, {'id': 4918546441, 'qualifierId': 140, 'value': '24.6'}, {'id': 4918546443, 'qualifierId': 141, 'value': '84.8'}, {'id': 4918546439, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546445, 'qualifierId': 212, 'value': '10.9'}];4qfqw1u2uvuardvdjw3pp6oyx;F. Negri;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;10,9;24,6;84,8;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;24,6;84,8;;;;;;;0;0;0;24;Orlando City B;24;DC;1,0
2666821357;14;1;1;0;25;c7c4wwva2u1vb3rr7rwava044;1;24,6;84,8;2024-04-02T22:03:54.444Z;2024-04-02T22:03:55Z;[{'id': 4918546509, 'qualifierId': 213, 'value': '5.60'}, {'id': 4918546507, 'qualifierId': 212, 'value': '9.3'}, {'id': 4918546501, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546503, 'qualifierId': 140, 'value': '31.5'}, {'id': 4918546505, 'qualifierId': 141, 'value': '76.2'}];3x8f4j8q49d8hft60a6k8l5as;T. Barton;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;9,3;31,5;76,2;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;31,5;76,2;;;;;;;0;0;0;25;Orlando City B;25;DC;1,0
2666821375;15;1;1;0;26;c7c4wwva2u1vb3rr7rwava044;1;30,8;76,0;2024-04-02T22:03:55.517Z;2024-04-05T11:21:04Z;[{'id': 4918546615, 'qualifierId': 141, 'value': '51.0'}, {'id': 4922874553, 'qualifierId': 156}, {'id': 4918546617, 'qualifierId': 212, 'value': '20.4'}, {'id': 4918546619, 'qualifierId': 213, 'value': '4.12'}, {'id': 4918546613, 'qualifierId': 140, 'value': '20.0'}, {'id': 4918546611, 'qualifierId': 56, 'value': 'Back'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;20,4;20,0;51,0;4,12;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;20,0;51,0;;;;;;;0;0;0;26;Orlando City B;26;MC;1,0
2666821383;16;1;1;0;31;c7c4wwva2u1vb3rr7rwava044;1;18,5;50,5;2024-04-02T22:04:00.093Z;2024-04-02T22:04:01Z;[{'id': 4918546651, 'qualifierId': 141, 'value': '91.2'}, {'id': 4918546653, 'qualifierId': 212, 'value': '32.8'}, {'id': 4918546657, 'qualifierId': 1}, {'id': 4918546645, 'qualifierId': 155}, {'id': 4918546655, 'qualifierId': 213, 'value': '1.01'}, {'id': 4918546647, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546649, 'qualifierId': 140, 'value': '35.2'}];c1fvknrf94i05q738d5r7vmdw;T. Hall;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;32,8;35,2;91,2;1,01;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;35,2;91,2;;;;;;;0;0;0;31;Orlando City B;31;DL;1,0
2666821385;17;1;1;0;32;c7c4wwva2u1vb3rr7rwava044;0;38,7;96,1;2024-04-02T22:04:01.693Z;2024-04-05T11:21:21Z;[{'id': 4918546661, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546693, 'qualifierId': 233, 'value': '3'}, {'id': 4918546697, 'qualifierId': 286}, {'id': 4918546671, 'qualifierId': 212, 'value': '2.4'}, {'id': 4918546663, 'qualifierId': 140, 'value': '41.0'}, {'id': 4918546667, 'qualifierId': 141, 'value': '96.1'}, {'id': 4918546675, 'qualifierId': 213, 'value': '0.00'}, {'id': 4918546691, 'qualifierId': 236}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;2,4;41,0;96,1;0,0;;;;;;3,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;41,0;96,1;;;;;;;0;0;0;32;Orlando City B;32;AMC;1,0
2666821393;3;74;1;0;32;479lsfr4cwlzewpbuda3y2xv4;1;60,7;4,3;2024-04-02T22:04:01.694Z;2024-04-05T11:21:22Z;[{'id': 4918546699, 'qualifierId': 233, 'value': '17'}, {'id': 4918546687, 'qualifierId': 56, 'value': 'Right'}, {'id': 4918546689, 'qualifierId': 285}];6g7i7z6m8vts105dny1g6z3hm;A. Freeman;;;bzjxxv41c0mdxepl6wvw76xhw;Blocked Pass;;;;;;;;;;;;;;;;;;;17,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;0;32;Inter Miami II;32;DR;1,0
2666821389;18;43;1;0;34;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-04-02T22:04:03.053Z;2024-04-02T22:04:10Z;[{'id': 4918546825, 'qualifierId': 144, 'value': '45'}, {'id': 4918546681, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546683, 'qualifierId': 285, 'value': '0'}];cjjvy22j5q0piz5omn2tf18us;Pep Casas;;;bzjxxv41c0mdxepl6wvw76xhw;Deleted event;;;;;;;;;;;;;;;;;;;;;;0,0;45,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;34;Orlando City B;34;MC;1,0
2666821403;4;3;1;0;35;479lsfr4cwlzewpbuda3y2xv4;0;66,5;16,7;2024-04-02T22:04:04.802Z;2024-04-05T11:22:24Z;[{'id': 4922876279, 'qualifierId': 464}, {'id': 4918546733, 'qualifierId': 286}, {'id': 4918546731, 'qualifierId': 56, 'value': 'Right'}, {'id': 4918546745, 'qualifierId': 211}];aa4v8xfn3ra4digk5h7gdrbze;W. Rivera;;;bzjxxv41c0mdxepl6wvw76xhw;Take On;;;;;;;;;;;;;;;;;;;;1,0;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;0;35;Inter Miami II;35;AMR;1,0
2666821401;19;1;1;0;36;c7c4wwva2u1vb3rr7rwava044;0;31,3;82,1;2024-04-02T22:04:04.973Z;2024-04-02T22:50:39Z;[{'id': 4918546709, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546715, 'qualifierId': 212, 'value': '7.2'}, {'id': 4918546713, 'qualifierId': 141, 'value': '86.4'}, {'id': 4918546711, 'qualifierId': 140, 'value': '37.6'}, {'id': 4918546717, 'qualifierId': 213, 'value': '0.42'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;7,2;37,6;86,4;0,42;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;37,6;86,4;;;;;;;0;0;0;36;Orlando City B;36;MC;1,0
2666821423;5;49;1;0;41;479lsfr4cwlzewpbuda3y2xv4;1;59,0;25,9;2024-04-02T22:04:10.074Z;2024-04-02T22:04:10Z;[];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;bzjxxv41c0mdxepl6wvw76xhw;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;0;41;Inter Miami II;41;MC;1,0
2666821427;6;1;1;0;41;479lsfr4cwlzewpbuda3y2xv4;1;59,0;25,9;2024-04-02T22:04:10.474Z;2024-04-02T22:04:11Z;[{'id': 4918546845, 'qualifierId': 141, 'value': '38.5'}, {'id': 4918546841, 'qualifierId': 56, 'value': 'Center'}, {'id': 4918546843, 'qualifierId': 140, 'value': '55.1'}, {'id': 4918546849, 'qualifierId': 213, 'value': '2.02'}, {'id': 4918546847, 'qualifierId': 212, 'value': '9.5'}];63fxqtvnryppqsyli70ey7omi;J. Kocevski;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;9,5;55,1;38,5;2,02;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;55,1;38,5;;;;;;;0;0;0;41;Inter Miami II;41;MC;1,0
2666829301;377;83;1;0;42;c7c4wwva2u1vb3rr7rwava044;0;40,9;65,7;2024-04-02T22:04:10.866Z;2024-04-05T11:23:45Z;[{'id': 4918593611, 'qualifierId': 399, 'value': 'i5wj5hcg2r9934e7gauxtgmi'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;bzjxxv41c0mdxepl6wvw76xhw;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;away;;;;;;;;;0;0;0;42;Orlando City B;42;AMR;1,0
2666821437;7;1;1;0;42;479lsfr4cwlzewpbuda3y2xv4;1;55,1;38,5;2024-04-02T22:04:11.690Z;2024-04-02T22:04:15Z;[{'id': 4918546925, 'qualifierId': 213, 'value': '3.84'}, {'id': 4918546923, 'qualifierId': 212, 'value': '22.3'}, {'id': 4918546921, 'qualifierId': 141, 'value': '17.4'}, {'id': 4918546919, 'qualifierId': 140, 'value': '38.8'}, {'id': 4918546917, 'qualifierId': 56, 'value': 'Back'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;22,3;38,8;17,4;3,84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;38,8;17,4;;;;;;;0;0;0;42;Inter Miami II;42;MC;1,0
2666821445;8;1;1;0;46;479lsfr4cwlzewpbuda3y2xv4;1;38,8;17,4;2024-04-02T22:04:15.258Z;2024-04-02T22:04:17Z;[{'id': 4918546961, 'qualifierId': 212, 'value': '13.7'}, {'id': 4918546963, 'qualifierId': 213, 'value': '0.72'}, {'id': 4918546955, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918546957, 'qualifierId': 140, 'value': '48.6'}, {'id': 4918546959, 'qualifierId': 141, 'value': '30.6'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;13,7;48,6;30,6;0,72;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;48,6;30,6;;;;;;;0;0;0;46;Inter Miami II;46;DL;1,0
2666821453;9;1;1;0;48;479lsfr4cwlzewpbuda3y2xv4;1;48,6;30,6;2024-04-02T22:04:17.449Z;2024-04-02T23:03:03Z;[{'id': 4918546997, 'qualifierId': 140, 'value': '33.8'}, {'id': 4918546999, 'qualifierId': 141, 'value': '16.1'}, {'id': 4918547001, 'qualifierId': 212, 'value': '18.4'}, {'id': 4918546995, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918547003, 'qualifierId': 213, 'value': '3.71'}];i5wj5hcg2r9934e7gauxtgmi;I. Almaguer;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;18,4;33,8;16,1;3,71;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;33,8;16,1;;;;;;;0;0;0;48;Inter Miami II;48;MC;1,0
2666821463;10;1;1;0;49;479lsfr4cwlzewpbuda3y2xv4;1;36,1;20,7;2024-04-02T22:04:18.458Z;2024-04-02T22:04:20Z;[{'id': 4918547061, 'qualifierId': 140, 'value': '30.2'}, {'id': 4918547063, 'qualifierId': 141, 'value': '54.6'}, {'id': 4918547067, 'qualifierId': 213, 'value': '1.83'}, {'id': 4918547065, 'qualifierId': 212, 'value': '23.9'}, {'id': 4918547059, 'qualifierId': 56, 'value': 'Back'}];ex99a6zbacpkkhgvynu80qpzo;N. Kibunguchy;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;23,9;30,2;54,6;1,83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;30,2;54,6;;;;;;;0;0;0;49;Inter Miami II;49;DL;1,0
2666821483;11;1;1;0;51;479lsfr4cwlzewpbuda3y2xv4;1;30,2;54,6;2024-04-02T22:04:20.042Z;2024-04-02T22:04:22Z;[{'id': 4918547135, 'qualifierId': 56, 'value': 'Back'}, {'id': 4918547137, 'qualifierId': 140, 'value': '31.9'}, {'id': 4918547141, 'qualifierId': 212, 'value': '23.5'}, {'id': 4918547143, 'qualifierId': 213, 'value': '1.49'}, {'id': 4918547139, 'qualifierId': 141, 'value': '89.1'}];cqlc423f6bid2uy3togwkvlgq;A. Salim;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;23,5;31,9;89,1;1,49;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;31,9;89,1;;;;;;;0;0;0;51;Inter Miami II;51;DC;1,0
2666821499;12;1;1;0;53;479lsfr4cwlzewpbuda3y2xv4;1;36,9;88,6;2024-04-02T22:04:22.858Z;2024-04-02T22:04:25Z;[{'id': 4918547225, 'qualifierId': 140, 'value': '65.1'}, {'id': 4918547231, 'qualifierId': 213, 'value': '6.22'}, {'id': 4918547223, 'qualifierId': 56, 'value': 'Left'}, {'id': 4918547227, 'qualifierId': 141, 'value': '86.0'}, {'id': 4918547229, 'qualifierId': 212, 'value': '29.7'}];4ulfw4ik3i6ks2t7utgek5l3o;M. Cocca;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;29,7;65,1;86,0;6,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;65,1;86,0;;;;;;;0;0;0;53;Inter Miami II;53;DC;1,0
2666821511;13;1;1;0;56;479lsfr4cwlzewpbuda3y2xv4;1;64,4;85,7;2024-04-02T22:04:25.770Z;2024-04-02T22:04:27Z;[{'id': 4918547265, 'qualifierId': 212, 'value': '9.0'}, {'id': 4918547269, 'qualifierId': 213, 'value': '1.06'}, {'id': 4918547257, 'qualifierId': 140, 'value': '68.6'}, {'id': 4918547255, 'qualifierId': 56, 'value': 'Left'}, {'id': 4918547261, 'qualifierId': 141, 'value': '97.2'}];p99ze5cksh5tv01knf5oj33e;J. Solís;;;bzjxxv41c0mdxepl6wvw76xhw;Pass;;;;;;;;;;9,0;68,6;97,2;1,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;68,6;97,2;;;;;;;0;0;0;56;Inter Miami II;56;AMC;1,0
2666821515;14;3;1;0;57;479lsfr4cwlzewpbuda3y2xv4;0;69,9;96,7;2024-04-02T22:04:26.844Z;2024-04-05T11:24:22Z;[{'id': 4918547283, 'qualifierId': 56, 'value': 'Left'}, {'id': 4922878637, 'qualifierId': 465}, {'id': 4918547285, 'qualifierId': 286}, {'id': 4918547349, 'qualifierId': 233, 'value': '20'}];abemsr9zh7bklu5jboks5ivpw;Y. Tsukada;;;bzjxxv41c0mdxepl6wvw76xhw;Take On;;;;;;;;;;;;;;;;;;;20,0;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;479lsfr4cwlzewpbuda3y2xv4;Orlando City B;home;;;;;;;;;0;0;0;57;Inter Miami II;57;AML;1,0
