id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;matchId;type_displayName;value_Resume;value_PlayerPosition;value_JerseyNumber;value_Captain;value_TeamFormation;value_TeamKit;value_Involved;value_TeamPlayerFormation;value_DirectionOfPlay;value_Zone;value_KickOff;value_PassEndX;value_Angle;value_Length;value_PassEndY;value_LongBall;value_Launch;value_HeadPass;value_Offensive;value_OppositeRelatedEventId;value_Defensive;value_Chipped;value_Assist;value_IntentionalAssist;value_ThroughBall;value_RightFooted;value_LowLeft;value_GoalmouthY;value_Assisted;value_RelatedEventId;value_GoalmouthZ;value_BoxRight;value_BlockedY;value_BlockedX;value_RegularPlay;value_Diving;value_Hands;value_ParriedDanger;value_LowGkIntervention;value_SmallBoxLeft;value_CloseLeft;value_GkX;value_GkY;value_FirstTouch;value_NextEventGoalKick;value_GoalKick;value_Low;value_IntendedTackleTarget;value_NextEventThrowIn;value_ThrowIn;value_TakeOnOvertake;value_Overrun;value_OutOfPlay;value_BoxCentre;value_LeftFooted;value_BigChance;value_LowCentre;value_ParriedSafe;value_Feet;value_Left;value_Cross;value_CornerTaken;value_InSwinger;value_Head;value_FlickOn;value_SixYardBlocked;value_Blocked;value_DefBlock;value_Right;value_Straight;value_FloatedCross;value_High;value_TouchTypeClearance;value_PlayersCaughtOffside;value_DeletedEventType;value_GoalDisallowed;value_FreeKickTaken;value_Indirect;value_TakeOnSpace;value_SwitchOfPlay;value_BlockedPass;value_Foul;value_Direct;value_Shove/Push;value_AttemptedTackle;value_LayOff;value_OutSwinger;value_ShirtPull/Holding;value_DrivenCross;value_NotVisible;value_HighRight;value_OutOfBoxCentre;value_IndividualPlay;value_NotAssisted;value_FastBreak;value_Standing;value_Collected;value_MediumGkIntervention;value_KeeperThrow;value_TouchTypeControl;value_OverhitCross;value_OverArm;value_RecklessOffence;value_YellowCard;value_SetPiece;value_HighCentre;value_HighGkIntervention;value_FromCorner;value_DangerousPlay;value_InjuredPlayerId;value_Injury;value_SwerveRight;value_NotPastGoalLine;value_BoxLeft;value_Volley;value_Reaching;value_HighClaim;value_TouchTypePass;value_BlockedCross;value_LowRight;value_Stooping;value_Minutes;value_EndType;value_CloseRight;value_CloseRightAndHigh;value_SmallBoxRight;value_OtherBodyPart;value_SmallBoxCentre;value_CloseHigh;value_TacticalFoul;value_HighLeft;value_PersistentInfringement;value_DetailedPositionId;value_FormationSlot;value_PositionSideId;value_Tactical;value_OwnPlayer;value_OwnShotBlocked;value_Weak;value_GoesToPenalties;value_Penalty;value_Scored;value_GkYTimeOfGoal;value_Second(2Nd)OppositeRelatedEventId;value_GkXTimeOfGoal;value_GoalShotGameClock;value_GoalShotTimestamp;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2722640651;333;61;1;0;11;6ubc4y1v6hr63mca7ica4hp90;1;25,3;44,9;2024-09-19T23:33:50.827Z;2024-09-24T05:23:48Z;[{'id': 5223784105, 'qualifierId': 56, 'value': 'Back'}];avxfzgoe2y0opif75qu3aeb6c;W. Sangoquiza;;bwkm55i1riyf0eyg7ly7u5ono;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;11;Atlanta United II;11;MC;1,0
2722626059;5;1;1;0;12;6ubc4y1v6hr63mca7ica4hp90;0;24,4;40,1;2024-09-19T23:33:52.578Z;2024-09-24T05:24:15Z;[{'id': 5223702761, 'qualifierId': 213, 'value': '0.01'}, {'id': 5223702757, 'qualifierId': 141, 'value': '40.5'}, {'id': 5223702755, 'qualifierId': 140, 'value': '48.1'}, {'id': 5223702751, 'qualifierId': 157}, {'id': 5223702753, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223702763, 'qualifierId': 1}, {'id': 5223702759, 'qualifierId': 212, 'value': '24.9'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;48,1;0,01;24,9;40,5;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;48,1;40,5;;;;;;;;0;0;12;Atlanta United II;12;DR;1,0
2722626065;7;1;1;0;13;erwnez7ksfkns4dqmyr1fhbe;0;51,4;58,7;2024-09-19T23:33:53.201Z;2024-09-24T05:24:31Z;[{'id': 5223702785, 'qualifierId': 3}, {'id': 5223702795, 'qualifierId': 213, 'value': '0.21'}, {'id': 5223702793, 'qualifierId': 212, 'value': '9.0'}, {'id': 5223702787, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223702791, 'qualifierId': 141, 'value': '61.5'}, {'id': 5223702789, 'qualifierId': 140, 'value': '59.8'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;59,8;0,21;9,0;61,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;59,8;61,5;;;;;;;;0;0;13;Crown Legacy;13;DC;1,0
2722626069;6;49;1;0;18;6ubc4y1v6hr63mca7ica4hp90;1;40,7;22,7;2024-09-19T23:33:58.538Z;2024-09-20T00:32:43Z;[];4ywn289r9mrs444sgkgduyivo;T. Smalls;;bwkm55i1riyf0eyg7ly7u5ono;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;18;Atlanta United II;18;MR;1,0
2722626095;7;1;1;0;20;6ubc4y1v6hr63mca7ica4hp90;1;44,9;9,4;2024-09-19T23:34:00.153Z;2024-09-19T23:34:02Z;[{'id': 5223702935, 'qualifierId': 213, 'value': '3.31'}, {'id': 5223702927, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223702933, 'qualifierId': 212, 'value': '15.2'}, {'id': 5223702931, 'qualifierId': 141, 'value': '5.6'}, {'id': 5223702929, 'qualifierId': 140, 'value': '30.6'}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;30,6;3,31;15,2;5,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;30,6;5,6;;;;;;;;0;0;20;Atlanta United II;20;MR;1,0
2722626099;8;1;1;0;21;6ubc4y1v6hr63mca7ica4hp90;0;30,6;5,6;2024-09-19T23:34:01.617Z;2024-09-24T05:24:54Z;[{'id': 5223702967, 'qualifierId': 141, 'value': '30.2'}, {'id': 5223702961, 'qualifierId': 155}, {'id': 5223702969, 'qualifierId': 212, 'value': '41.7'}, {'id': 5223702963, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223702973, 'qualifierId': 1}, {'id': 5223702965, 'qualifierId': 140, 'value': '67.0'}, {'id': 5223702971, 'qualifierId': 213, 'value': '0.41'}];ds4avrkvrp4jxq9lp02ssci22;N. Scardina;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;67,0;0,41;41,7;30,2;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;67,0;30,2;;;;;;;;0;0;21;Atlanta United II;21;DR;1,0
2722626115;8;49;1;0;24;erwnez7ksfkns4dqmyr1fhbe;1;23,1;74,8;2024-09-19T23:34:04.185Z;2024-09-24T05:24:58Z;[];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;bwkm55i1riyf0eyg7ly7u5ono;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;24;Crown Legacy;24;DL;1,0
2722626129;9;1;1;0;25;erwnez7ksfkns4dqmyr1fhbe;1;23,1;74,8;2024-09-19T23:34:05.681Z;2024-09-24T05:25:05Z;[{'id': 5223703119, 'qualifierId': 213, 'value': '3.99'}, {'id': 5223703113, 'qualifierId': 140, 'value': '8.2'}, {'id': 5223703117, 'qualifierId': 212, 'value': '23.6'}, {'id': 5223703111, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223703115, 'qualifierId': 141, 'value': '48.8'}];3lafo3mzfkp2kmf2fj8d6lnv8;E. Dudley;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;8,2;3,99;23,6;48,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;8,2;48,8;;;;;;;;0;0;25;Crown Legacy;25;DL;1,0
2722626131;10;1;1;0;30;erwnez7ksfkns4dqmyr1fhbe;0;8,2;41,6;2024-09-19T23:34:10.146Z;2024-09-24T05:25:13Z;[{'id': 5223703131, 'qualifierId': 212, 'value': '44.9'}, {'id': 5223703123, 'qualifierId': 155}, {'id': 5223703129, 'qualifierId': 141, 'value': '17.7'}, {'id': 5223703127, 'qualifierId': 140, 'value': '48.1'}, {'id': 5223703133, 'qualifierId': 213, 'value': '5.91'}, {'id': 5223703135, 'qualifierId': 1}, {'id': 5223703125, 'qualifierId': 56, 'value': 'Back'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;48,1;5,91;44,9;17,7;1,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;48,1;17,7;;;;;;;;0;0;30;Crown Legacy;30;GK;1,0
2722626139;9;1;1;0;32;6ubc4y1v6hr63mca7ica4hp90;0;55,9;87,5;2024-09-19T23:34:12.705Z;2024-09-24T05:25:22Z;[{'id': 5223703171, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223703177, 'qualifierId': 212, 'value': '15.7'}, {'id': 5223703179, 'qualifierId': 213, 'value': '5.43'}, {'id': 5223703173, 'qualifierId': 140, 'value': '65.7'}, {'id': 5223703181, 'qualifierId': 1}, {'id': 5223703175, 'qualifierId': 141, 'value': '70.1'}, {'id': 5223703169, 'qualifierId': 157}];dkgv1asv2glgvoddpvxe56t5g;João Pedro;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;65,7;5,43;15,7;70,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;65,7;70,1;;;;;;;;0;0;32;Atlanta United II;32;DC;1,0
2722626159;11;61;1;0;34;erwnez7ksfkns4dqmyr1fhbe;1;38,2;34,9;2024-09-19T23:34:13.834Z;2024-09-20T01:57:55Z;[{'id': 5223703251, 'qualifierId': 56, 'value': 'Back'}];d5kcfgycj51y6aw82r38sl7o4;Javier Armas;;bwkm55i1riyf0eyg7ly7u5ono;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;34;Crown Legacy;34;MC;1,0
2722626147;10;49;1;0;35;6ubc4y1v6hr63mca7ica4hp90;1;65,3;61,2;2024-09-19T23:34:15.761Z;2024-09-24T05:27:47Z;[];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;;bwkm55i1riyf0eyg7ly7u5ono;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;35;Atlanta United II;35;AMC;1,0
2722626169;11;1;1;0;36;6ubc4y1v6hr63mca7ica4hp90;1;64,9;61,4;2024-09-19T23:34:16.321Z;2024-09-24T05:27:50Z;[{'id': 5223708837, 'qualifierId': 210, 'value': '15'}, {'id': 5223708839, 'qualifierId': 154}, {'id': 5223703309, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223703315, 'qualifierId': 212, 'value': '23.5'}, {'id': 5223703313, 'qualifierId': 141, 'value': '30.7'}, {'id': 5223784359, 'qualifierId': 4}, {'id': 5223703311, 'qualifierId': 140, 'value': '75.1'}, {'id': 5223703317, 'qualifierId': 213, 'value': '5.19'}];6hhsk7b3rv87zi2i3dpzna3th;J. Paterson;1,0;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;75,1;5,19;23,5;30,7;;;;;;;;15,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;75,1;30,7;;;;;;;;0;0;36;Atlanta United II;36;AMC;1,0
2722626173;12;15;1;0;39;6ubc4y1v6hr63mca7ica4hp90;1;86,8;34,0;2024-09-19T23:34:19.089Z;2024-09-24T05:28:05Z;[{'id': 5223703341, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223708691, 'qualifierId': 20}, {'id': 5223708845, 'qualifierId': 76}, {'id': 5223708885, 'qualifierId': 233, 'value': '12'}, {'id': 5223708855, 'qualifierId': 102, 'value': '52.8'}, {'id': 5223708847, 'qualifierId': 29}, {'id': 5223708851, 'qualifierId': 55, 'value': '11'}, {'id': 5223708857, 'qualifierId': 103, 'value': '3.2'}, {'id': 5223703339, 'qualifierId': 63}, {'id': 5223708861, 'qualifierId': 147, 'value': '46.8'}, {'id': 5223708859, 'qualifierId': 146, 'value': '98.8'}, {'id': 5223703337, 'qualifierId': 22}, {'id': 5223708849, 'qualifierId': 154}];4ywn289r9mrs444sgkgduyivo;T. Smalls;;bwkm55i1riyf0eyg7ly7u5ono;Attempt Saved;;;;;;;;;;;;;;;;;;;;12,0;;;;1,0;;1,0;1,0;52,8;1,0;11,0;3,2;1,0;46,8;98,8;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;98,8;46,8;52,8;3.2;11,0;6hhsk7b3rv87zi2i3dpzna3th;;0;0;39;Atlanta United II;39;MR;1,0
2722626181;12;10;1;0;39;erwnez7ksfkns4dqmyr1fhbe;1;3,3;51,4;2024-09-19T23:34:19.189Z;2024-09-24T06:27:43Z;[{'id': 5223703587, 'qualifierId': 179}, {'id': 5223703385, 'qualifierId': 182}, {'id': 5238282063, 'qualifierId': 174}, {'id': 5223708711, 'qualifierId': 233, 'value': '12'}, {'id': 5238282065, 'qualifierId': 376}, {'id': 5223703387, 'qualifierId': 56, 'value': 'Back'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;bwkm55i1riyf0eyg7ly7u5ono;Save;;;;;;;;;;;;;;;;;;;;12,0;;;;;;;;;;;;;;;;1,0;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;39;Crown Legacy;39;GK;1,0
2722626195;13;1;1;0;44;6ubc4y1v6hr63mca7ica4hp90;1;95,4;73,1;2024-09-19T23:34:23.913Z;2024-09-19T23:34:38Z;[{'id': 5223703495, 'qualifierId': 140, 'value': '92.7'}, {'id': 5223703501, 'qualifierId': 213, 'value': '4.36'}, {'id': 5223703707, 'qualifierId': 154}, {'id': 5223703497, 'qualifierId': 141, 'value': '61.8'}, {'id': 5223703499, 'qualifierId': 212, 'value': '8.2'}, {'id': 5223703493, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223703705, 'qualifierId': 210, 'value': '13'}];9ohy24mxhsqao5kymh0lbxxck;N. Berchimas;1,0;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;92,7;4,36;8,2;61,8;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;92,7;61,8;;;;;;;;0;0;44;Atlanta United II;44;ML;1,0
2722626197;14;13;1;0;45;6ubc4y1v6hr63mca7ica4hp90;1;96,7;58,5;2024-09-19T23:34:25.121Z;2024-09-24T05:29:01Z;[{'id': 5238282271, 'qualifierId': 61}, {'id': 5223703735, 'qualifierId': 102, 'value': '58.3'}, {'id': 5223703509, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223703725, 'qualifierId': 83}, {'id': 5223703737, 'qualifierId': 103, 'value': '15.3'}, {'id': 5223703731, 'qualifierId': 55, 'value': '13'}, {'id': 5223703727, 'qualifierId': 29}, {'id': 5223703741, 'qualifierId': 230, 'value': '99.0'}, {'id': 5223703743, 'qualifierId': 231, 'value': '53.1'}, {'id': 5223703589, 'qualifierId': 20}, {'id': 5223703729, 'qualifierId': 154}, {'id': 5223703739, 'qualifierId': 328}, {'id': 5223703505, 'qualifierId': 22}];3ve0xap9f0gjsslhgjsmakx04;A. John;;bwkm55i1riyf0eyg7ly7u5ono;Miss;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;58,3;1,0;13,0;15,3;;;;1,0;;;;;1,0;1,0;99,0;53,1;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;58,3;15.3;13,0;9ohy24mxhsqao5kymh0lbxxck;;0;0;45;Atlanta United II;45;MC;1,0
2722626207;13;5;1;0;46;erwnez7ksfkns4dqmyr1fhbe;1;-0,8;40,3;2024-09-19T23:34:26.737Z;2024-09-24T05:29:05Z;[{'id': 5223703577, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223703597, 'qualifierId': 233, 'value': '15'}, {'id': 5223703579, 'qualifierId': 346}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;15,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;;;;;;;;;;0;0;46;Crown Legacy;46;GK;1,0
2722626199;15;5;1;0;46;6ubc4y1v6hr63mca7ica4hp90;0;100,8;59,7;2024-09-19T23:34:26.737Z;2024-09-24T05:29:08Z;[{'id': 5223703517, 'qualifierId': 56, 'value': 'Center'}, {'id': 5223703519, 'qualifierId': 346}, {'id': 5223703601, 'qualifierId': 233, 'value': '13'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;bwkm55i1riyf0eyg7ly7u5ono;Out;;;;;;;;;;;;;;;;;;;;13,0;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;0;46;Atlanta United II;46;MC;1,0
2722626233;14;1;1;0;54;erwnez7ksfkns4dqmyr1fhbe;1;3,8;48,2;2024-09-19T23:34:34.075Z;2024-09-24T05:29:23Z;[{'id': 5223703781, 'qualifierId': 213, 'value': '1.46'}, {'id': 5223703773, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223703779, 'qualifierId': 212, 'value': '10.1'}, {'id': 5223703771, 'qualifierId': 124}, {'id': 5223703777, 'qualifierId': 141, 'value': '63.0'}, {'id': 5223703785, 'qualifierId': 237}, {'id': 5223703775, 'qualifierId': 140, 'value': '4.9'}];f1e7n1pmjklbr35g7uuqdr78q;J. Hibbert;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;4,9;1,46;10,1;63,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;4,9;63,0;;;;;;;;0;0;54;Crown Legacy;54;GK;1,0
2722626247;15;1;1;0;59;erwnez7ksfkns4dqmyr1fhbe;1;17,4;70,5;2024-09-19T23:34:39.737Z;2024-09-24T05:29:41Z;[{'id': 5223703857, 'qualifierId': 213, 'value': '0.22'}, {'id': 5223703855, 'qualifierId': 212, 'value': '12.1'}, {'id': 5223703849, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223703851, 'qualifierId': 140, 'value': '28.6'}, {'id': 5223703853, 'qualifierId': 141, 'value': '74.4'}];2iz7apzo49byqz0ws65h9d7v8;K. Moore;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;28,6;0,22;12,1;74,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;28,6;74,4;;;;;;;;0;0;59;Crown Legacy;59;DC;1,0
2725318715;763;83;1;1;0;6ubc4y1v6hr63mca7ica4hp90;1;69,7;19,9;2024-09-19T23:34:40.520Z;2024-09-24T05:30:16Z;[{'id': 5238282777, 'qualifierId': 399, 'value': 'astn4ytzoaav30ifi17s4dn8'}];3ve0xap9f0gjsslhgjsmakx04;A. John;;bwkm55i1riyf0eyg7ly7u5ono;Attempted tackle;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;home;;;;;;;;;;0;1;0;Atlanta United II;60;MC;1,0
2722626255;16;1;1;1;2;erwnez7ksfkns4dqmyr1fhbe;1;30,3;86,2;2024-09-19T23:34:42.825Z;2024-09-24T05:30:22Z;[{'id': 5223703883, 'qualifierId': 56, 'value': 'Back'}, {'id': 5223703891, 'qualifierId': 213, 'value': '1.61'}, {'id': 5223703889, 'qualifierId': 212, 'value': '5.2'}, {'id': 5223703885, 'qualifierId': 140, 'value': '30.1'}, {'id': 5223703887, 'qualifierId': 141, 'value': '93.8'}];astn4ytzoaav30ifi17s4dn8;A. Carleton;;bwkm55i1riyf0eyg7ly7u5ono;Pass;;;;;;;;;;;;30,1;1,61;5,2;93,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;erwnez7ksfkns4dqmyr1fhbe;Atlanta United II;away;30,1;93,8;;;;;;;;0;1;2;Crown Legacy;62;AML;1,0
