id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Involved;value_JerseyNumber;value_Captain;value_TeamPlayerFormation;value_TeamKit;value_Resume;value_PlayerPosition;value_TeamFormation;value_DirectionOfPlay;value_Zone;value_Angle;value_Tap;value_PassEndX;value_Length;value_KickOff;value_PassEndY;value_LongBall;value_Launch;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_NextEventThrowIn;value_ThrowIn;value_Chipped;value_TouchTypeControl;value_ShirtPull/Holding;value_Foul;value_Direct;value_FreeKickTaken;value_TakeOnOvertake;value_TouchTypeClearance;value_OutOfPlay;value_DeletedEventType;value_HeadPass;value_LayOff;value_MediumGkIntervention;value_KeeperThrow;value_OverArm;value_IntendedTackleTarget;value_TouchTypePass;value_AttemptedTackle;value_RightFooted;value_Cross;value_OutSwinger;value_LeftFooted;value_IntentionalAssist;value_Assist;value_BlockedY;value_LowRight;value_Blocked;value_GkY;value_GkX;value_GoalmouthY;value_RegularPlay;value_OutOfBoxCentre;value_GoalmouthZ;value_BlockedX;value_Assisted;value_RelatedEventId;value_DefBlock;value_DrivenCross;value_Straight;value_BoxCentre;value_GkXTimeOfGoal;value_NotAssisted;value_GkYTimeOfGoal;value_GoalShotTimestamp;value_GoalShotGameClock;value_Deflection;value_HighRight;value_Head;value_Left;value_InSwinger;value_CornerTaken;value_BoxDeepRight;value_High;value_FromCorner;value_FirstTouch;value_NextEventGoalKick;value_Low;value_GoalKick;value_TakeOnSpace;value_LowCentre;value_BoxLeft;value_Stooping;value_LowGkIntervention;value_Hands;value_Collected;value_NotVisible;value_BlockedCross;value_Right;value_FlickOn;value_HighGkIntervention;value_HighClaim;value_GkKickFromHands;value_Standing;value_ThrowInSetPiece;value_SixYardBlocked;value_BoxRight;value_Volley;value_PlayersCaughtOffside;value_Indirect;value_SwitchOfPlay;value_ThroughBall;value_BigChance;value_Shove/Push;value_LowLeft;value_IndividualPlay;value_CloseHigh;value_SmallBoxCentre;value_Minutes;value_YellowCard;value_RecklessOffence;value_TacticalFoul;value_EndType;value_NotPastGoalLine;value_OverhitCross;value_Diving;value_Tactical;value_PositionSideId;value_DetailedPositionId;value_FormationSlot;value_FairPlay;value_Injury;value_FreeKick;value_HighLeft;value_SwerveRight;value_SmallBoxLeft;value_Feet;value_ParriedDanger;value_Dissent;value_Handball;value_PullBack;value_HighCentre;value_OwnPlayer;value_OwnShotBlocked;value_BlockedClearance;value_InjuredPlayerId;value_ParriedSafe;value_OtherBodyPart;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2736990797;250;1;1;25;59;5icuo8utnztpsd9l03gdd68dl;1;71,0;4,6;2024-10-21T02:31:25.369Z;2024-10-21T02:31:36Z;[{'id': 5302095191, 'qualifierId': 141, 'value': '20.0'}, {'id': 5302095195, 'qualifierId': 213, 'value': '2.74'}, {'id': 5302095189, 'qualifierId': 140, 'value': '47.8'}, {'id': 5302095193, 'qualifierId': 212, 'value': '26.5'}, {'id': 5302095187, 'qualifierId': 56, 'value': 'Back'}];2iusvkm9t8r1widsfvbesnjf8;K. Kossa-Rienzi;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,74;;47,8;26,5;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;47,8;20,0;;;;;;;0;0;25;59;Ventura County;1559;DR;1,0
2736990809;251;1;1;26;12;5icuo8utnztpsd9l03gdd68dl;0;55,0;23,0;2024-10-21T02:31:38.267Z;2024-10-21T02:31:42Z;[{'id': 5302095287, 'qualifierId': 140, 'value': '92.6'}, {'id': 5302095291, 'qualifierId': 212, 'value': '40.2'}, {'id': 5302095283, 'qualifierId': 155}, {'id': 5302095289, 'qualifierId': 141, 'value': '34.0'}, {'id': 5302095293, 'qualifierId': 213, 'value': '0.19'}, {'id': 5302095295, 'qualifierId': 1}, {'id': 5302095285, 'qualifierId': 56, 'value': 'Center'}];dil2b9u1omrsdbxba5swbe9gq;A. Lopez;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,19;;92,6;40,2;;34,0;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;92,6;34,0;;;;;;;0;0;26;12;Ventura County;1572;DL;1,0
2736990811;240;52;1;26;16;8ijkk62897so5r3bq0wgwx4bu;1;5,9;66,0;2024-10-21T02:31:42.656Z;2024-10-25T15:48:49Z;[{'id': 5310595189, 'qualifierId': 376}];pldpnmzoo867jhdvamuhp9n8;O. Pratt;;;4nfcytxp4agwk4lizfxw5d78;Keeper pick-up;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;26;16;Tacoma Defiance;1576;GK;1,0
2736990823;241;1;1;26;16;8ijkk62897so5r3bq0wgwx4bu;1;5,9;66,0;2024-10-21T02:31:43.103Z;2024-10-21T02:31:47Z;[{'id': 5302095357, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302095365, 'qualifierId': 213, 'value': '0.61'}, {'id': 5302095363, 'qualifierId': 212, 'value': '6.7'}, {'id': 5302095361, 'qualifierId': 141, 'value': '71.6'}, {'id': 5302095359, 'qualifierId': 140, 'value': '11.1'}, {'id': 5302095355, 'qualifierId': 123}];pldpnmzoo867jhdvamuhp9n8;O. Pratt;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,61;;11,1;6,7;;71,6;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;11,1;71,6;;;;;;;0;0;26;16;Tacoma Defiance;1576;GK;1,0
2736990841;242;1;1;26;20;8ijkk62897so5r3bq0wgwx4bu;1;15,4;72,2;2024-10-21T02:31:46.927Z;2024-10-21T02:31:52Z;[{'id': 5302095451, 'qualifierId': 212, 'value': '22.7'}, {'id': 5302095449, 'qualifierId': 141, 'value': '39.5'}, {'id': 5302095447, 'qualifierId': 140, 'value': '19.6'}, {'id': 5302095445, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302095453, 'qualifierId': 213, 'value': '4.91'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,91;;19,6;22,7;;39,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;19,6;39,5;;;;;;;0;0;26;20;Tacoma Defiance;1580;DC;1,0
2736990857;243;1;1;26;25;8ijkk62897so5r3bq0wgwx4bu;1;23,3;30,4;2024-10-21T02:31:52.191Z;2024-10-21T02:31:55Z;[{'id': 5302095531, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302095539, 'qualifierId': 213, 'value': '1.80'}, {'id': 5302095537, 'qualifierId': 212, 'value': '21.2'}, {'id': 5302095533, 'qualifierId': 140, 'value': '18.8'}, {'id': 5302095535, 'qualifierId': 141, 'value': '60.8'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;1,8;;18,8;21,2;;60,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;18,8;60,8;;;;;;;0;0;26;25;Tacoma Defiance;1585;DL;1,0
2736990867;244;1;1;26;29;8ijkk62897so5r3bq0wgwx4bu;1;18,3;59,1;2024-10-21T02:31:55.455Z;2024-10-21T02:31:59Z;[{'id': 5302095607, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302095615, 'qualifierId': 213, 'value': '4.83'}, {'id': 5302095613, 'qualifierId': 212, 'value': '24.6'}, {'id': 5302095609, 'qualifierId': 140, 'value': '21.1'}, {'id': 5302095611, 'qualifierId': 141, 'value': '23.2'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,83;;21,1;24,6;;23,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;21,1;23,2;;;;;;;0;0;26;29;Tacoma Defiance;1589;DC;1,0
2736990877;245;1;1;26;33;8ijkk62897so5r3bq0wgwx4bu;1;24,8;18,1;2024-10-21T02:31:59.616Z;2024-10-21T02:32:03Z;[{'id': 5302095721, 'qualifierId': 213, 'value': '0.59'}, {'id': 5302095717, 'qualifierId': 141, 'value': '27.1'}, {'id': 5302095719, 'qualifierId': 212, 'value': '11.0'}, {'id': 5302095715, 'qualifierId': 140, 'value': '33.5'}, {'id': 5302095711, 'qualifierId': 56, 'value': 'Back'}];ckqdb14rd2i1scytlygbsncb8;J. Magaña;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,59;;33,5;11,0;;27,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;33,5;27,1;;;;;;;0;0;26;33;Tacoma Defiance;1593;DL;1,0
2736990879;246;4;1;26;35;8ijkk62897so5r3bq0wgwx4bu;1;35,4;31,9;2024-10-21T02:32:01.568Z;2024-10-25T15:49:22Z;[{'id': 5302095741, 'qualifierId': 286}, {'id': 5302095737, 'qualifierId': 152}, {'id': 5302095793, 'qualifierId': 233, 'value': '252'}, {'id': 5302095739, 'qualifierId': 265}, {'id': 5302095733, 'qualifierId': 13}, {'id': 5302095735, 'qualifierId': 56, 'value': 'Back'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;252,0;1,0;;;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;26;35;Tacoma Defiance;1595;MC;1,0
2736990881;252;4;1;26;35;5icuo8utnztpsd9l03gdd68dl;0;64,6;68,1;2024-10-21T02:32:01.569Z;2024-10-25T15:49:24Z;[{'id': 5302095781, 'qualifierId': 265}, {'id': 5302095801, 'qualifierId': 233, 'value': '246'}, {'id': 5302095783, 'qualifierId': 285}, {'id': 5302095775, 'qualifierId': 13}, {'id': 5302095777, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302095779, 'qualifierId': 152}];8khtu1w0lp1f5d5t4zmfxiei;S. Kitahara;;;4nfcytxp4agwk4lizfxw5d78;Foul;;;;;;;;;;;;;;;;;;;;246,0;;1,0;;;;;;1,0;1,0;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;26;35;Ventura County;1595;MC;1,0
2736990903;247;1;1;26;49;8ijkk62897so5r3bq0wgwx4bu;1;39,7;35,5;2024-10-21T02:32:15.280Z;2024-10-21T02:32:17Z;[{'id': 5302096017, 'qualifierId': 152}, {'id': 5302096027, 'qualifierId': 213, 'value': '0.71'}, {'id': 5302096019, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302096015, 'qualifierId': 5}, {'id': 5302096021, 'qualifierId': 140, 'value': '44.1'}, {'id': 5302096023, 'qualifierId': 141, 'value': '41.3'}, {'id': 5302096025, 'qualifierId': 212, 'value': '6.1'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,71;;44,1;6,1;;41,3;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;44,1;41,3;;;;;;;0;0;26;49;Tacoma Defiance;1609;MC;1,0
2736990909;248;1;1;26;50;8ijkk62897so5r3bq0wgwx4bu;1;44,1;41,3;2024-10-21T02:32:16.896Z;2024-10-21T02:32:20Z;[{'id': 5302096091, 'qualifierId': 213, 'value': '3.72'}, {'id': 5302096085, 'qualifierId': 140, 'value': '38.3'}, {'id': 5302096083, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302096089, 'qualifierId': 212, 'value': '7.3'}, {'id': 5302096087, 'qualifierId': 141, 'value': '35.5'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;3,72;;38,3;7,3;;35,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;38,3;35,5;;;;;;;0;0;26;50;Tacoma Defiance;1610;MC;1,0
2736990919;249;1;1;26;53;8ijkk62897so5r3bq0wgwx4bu;1;37,0;40,7;2024-10-21T02:32:19.968Z;2024-10-21T02:32:25Z;[{'id': 5302096207, 'qualifierId': 1}, {'id': 5302096199, 'qualifierId': 140, 'value': '55.2'}, {'id': 5302096195, 'qualifierId': 155}, {'id': 5302096205, 'qualifierId': 213, 'value': '1.10'}, {'id': 5302096203, 'qualifierId': 212, 'value': '42.5'}, {'id': 5302096197, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302096201, 'qualifierId': 141, 'value': '96.5'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;1,1;;55,2;42,5;;96,5;1,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;55,2;96,5;;;;;;;0;0;26;53;Tacoma Defiance;1613;MC;1,0
2736990923;250;1;1;26;58;8ijkk62897so5r3bq0wgwx4bu;1;65,3;94,1;2024-10-21T02:32:25.041Z;2024-10-21T02:32:29Z;[{'id': 5302096243, 'qualifierId': 213, 'value': '4.49'}, {'id': 5302096235, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302096239, 'qualifierId': 141, 'value': '69.2'}, {'id': 5302096237, 'qualifierId': 140, 'value': '61.7'}, {'id': 5302096241, 'qualifierId': 212, 'value': '17.3'}];4blue6g56i3t9iffjcmjs6hhw;R. Dalgado;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,49;;61,7;17,3;;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;61,7;69,2;;;;;;;0;0;26;58;Tacoma Defiance;1618;DC;1,0
2736990927;251;1;1;27;2;8ijkk62897so5r3bq0wgwx4bu;1;63,2;76,4;2024-10-21T02:32:28.912Z;2024-10-21T02:32:31Z;[{'id': 5302096281, 'qualifierId': 213, 'value': '2.96'}, {'id': 5302096273, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302096279, 'qualifierId': 212, 'value': '12.5'}, {'id': 5302096277, 'qualifierId': 141, 'value': '79.7'}, {'id': 5302096275, 'qualifierId': 140, 'value': '51.5'}];58akq0ojntf5n123msb1tzeok;G. Arnold;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;2,96;;51,5;12,5;;79,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;51,5;79,7;;;;;;;0;0;27;2;Tacoma Defiance;1622;MC;1,0
2736990933;252;1;1;27;5;8ijkk62897so5r3bq0wgwx4bu;1;51,5;79,7;2024-10-21T02:32:31.313Z;2024-10-21T02:32:35Z;[{'id': 5302096315, 'qualifierId': 141, 'value': '60.3'}, {'id': 5302096319, 'qualifierId': 213, 'value': '4.79'}, {'id': 5302096313, 'qualifierId': 140, 'value': '52.5'}, {'id': 5302096317, 'qualifierId': 212, 'value': '13.2'}, {'id': 5302096311, 'qualifierId': 56, 'value': 'Center'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,79;;52,5;13,2;;60,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;52,5;60,3;;;;;;;0;0;27;5;Tacoma Defiance;1625;DC;1,0
2736990945;253;1;1;27;9;8ijkk62897so5r3bq0wgwx4bu;1;66,7;63,6;2024-10-21T02:32:35.521Z;2024-10-21T02:32:41Z;[{'id': 5302096407, 'qualifierId': 56, 'value': 'Left'}, {'id': 5302096411, 'qualifierId': 141, 'value': '81.5'}, {'id': 5302096415, 'qualifierId': 213, 'value': '0.59'}, {'id': 5302096409, 'qualifierId': 140, 'value': '84.1'}, {'id': 5302096413, 'qualifierId': 212, 'value': '22.0'}];1o0ew8fp44fuo3o7c8ef8pd2i;T. Lepley;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;0,59;;84,1;22,0;;81,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;84,1;81,5;;;;;;;0;0;27;9;Tacoma Defiance;1629;MC;1,0
2736990947;254;1;1;27;15;8ijkk62897so5r3bq0wgwx4bu;0;90,1;74,1;2024-10-21T02:32:41.249Z;2024-10-25T16:28:44Z;[{'id': 5302096423, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302096425, 'qualifierId': 140, 'value': '91.1'}, {'id': 5310598155, 'qualifierId': 72}, {'id': 5310598153, 'qualifierId': 224}, {'id': 5310598353, 'qualifierId': 286}, {'id': 5302096427, 'qualifierId': 141, 'value': '68.4'}, {'id': 5310598351, 'qualifierId': 236}, {'id': 5302096431, 'qualifierId': 213, 'value': '4.98'}, {'id': 5302096429, 'qualifierId': 212, 'value': '4.0'}, {'id': 5310597947, 'qualifierId': 2}, {'id': 5310684959, 'qualifierId': 233, 'value': '254'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,98;;91,1;4,0;;68,4;;;1,0;254,0;1,0;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;91,1;68,4;;;;;;;0;0;27;15;Tacoma Defiance;1635;FW;1,0
2736990951;254;12;1;27;15;5icuo8utnztpsd9l03gdd68dl;1;11,5;27,0;2024-10-21T02:32:41.349Z;2024-10-25T16:28:44Z;[{'id': 5310598231, 'qualifierId': 185}, {'id': 5310684963, 'qualifierId': 233, 'value': '254'}, {'id': 5302096447, 'qualifierId': 56, 'value': 'Back'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;4nfcytxp4agwk4lizfxw5d78;Clearance;;;;;;;;;;;;;;;;;;;;254,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;27;15;Ventura County;1635;AMR;1,0
2736990949;253;43;1;27;16;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T02:32:42.675Z;2024-10-21T02:32:46Z;[{'id': 5302096437, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302096491, 'qualifierId': 144, 'value': '61'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;4nfcytxp4agwk4lizfxw5d78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;61,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;27;16;Ventura County;1636;AMR;1,0
2736991001;255;5;1;27;17;8ijkk62897so5r3bq0wgwx4bu;1;94,1;101,0;2024-10-21T02:32:43.889Z;2024-10-21T03:03:35Z;[{'id': 5302096783, 'qualifierId': 347}, {'id': 5302096785, 'qualifierId': 233, 'value': '256'}, {'id': 5302096781, 'qualifierId': 56, 'value': 'Left'}];6d45ccicyo6dregi9cm4ad4kq;I. Paul;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;256,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;;;;;;;;;0;0;27;17;Tacoma Defiance;1637;FW;1,0
2736990957;256;5;1;27;17;5icuo8utnztpsd9l03gdd68dl;0;5,9;-1,0;2024-10-21T02:32:43.889Z;2024-10-21T03:03:35Z;[{'id': 5302096809, 'qualifierId': 233, 'value': '255'}, {'id': 5302096499, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302096501, 'qualifierId': 347}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;4nfcytxp4agwk4lizfxw5d78;Out;;;;;;;;;;;;;;;;;;;;255,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;27;17;Ventura County;1637;AMR;1,0
2736990953;255;43;1;27;17;5icuo8utnztpsd9l03gdd68dl;1;0,0;0,0;2024-10-21T02:32:43.981Z;2024-10-21T02:32:48Z;[{'id': 5302096513, 'qualifierId': 144, 'value': '6'}, {'id': 5302096471, 'qualifierId': 56, 'value': 'Back'}, {'id': 5302096473, 'qualifierId': 73, 'value': '0'}];e5oov2tctv9yrbh5uldfyrey2;D. Teves;;;4nfcytxp4agwk4lizfxw5d78;Deleted event;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5icuo8utnztpsd9l03gdd68dl;Tacoma Defiance;home;;;;;;;;;0;0;27;17;Ventura County;1637;AMR;1,0
2736991009;256;1;1;27;50;8ijkk62897so5r3bq0wgwx4bu;0;97,2;100,0;2024-10-21T02:33:17.043Z;2024-10-21T02:33:41Z;[{'id': 5302096837, 'qualifierId': 213, 'value': '4.60'}, {'id': 5302096829, 'qualifierId': 56, 'value': 'Center'}, {'id': 5302096835, 'qualifierId': 212, 'value': '23.5'}, {'id': 5302096833, 'qualifierId': 141, 'value': '66.6'}, {'id': 5302096839, 'qualifierId': 1}, {'id': 5302096827, 'qualifierId': 107}, {'id': 5302096831, 'qualifierId': 140, 'value': '94.7'}];e23yyl43xtcve09dx234uuj8;A. Essengue;;;4nfcytxp4agwk4lizfxw5d78;Pass;;;;;;;;;;;4,6;;94,7;23,5;;66,6;1,0;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8ijkk62897so5r3bq0wgwx4bu;Ventura County;away;94,7;66,6;;;;;;;0;0;27;50;Tacoma Defiance;1670;DC;1,0
