id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_TeamPlayerFormation;value_Involved;value_TeamFormation;value_PlayerPosition;value_TeamKit;value_Resume;value_Captain;value_JerseyNumber;value_DirectionOfPlay;value_Angle;value_PassEndY;value_PassEndX;value_Zone;value_Length;value_Foul;value_Direct;value_Offensive;value_OppositeRelatedEventId;value_Shove/Push;value_Defensive;value_FreeKickTaken;value_Chipped;value_DeletedEventType;value_NextEventThrowIn;value_ThrowIn;value_TouchTypePass;value_LongBall;value_ThroughBall;value_HighGkIntervention;value_SwitchOfPlay;value_TakeOnOvertake;value_OverhitCross;value_Cross;value_OutSwinger;value_RightFooted;value_NextEventGoalKick;value_Low;value_GoalKick;value_IntendedTackleTarget;value_TakeOnSpace;value_OutOfPlay;value_NotVisible;value_LayOff;value_BlockedPass;value_PlayersCaughtOffside;value_Indirect;value_HeadPass;value_TouchTypeClearance;value_AttemptedTackle;value_IncorrectOutOfPlayDecision;value_InjuredPlayerId;value_Injury;value_RelatedEventId;value_MediumGkIntervention;value_Launch;value_Assist;value_CloseLeft;value_GkX;value_GkY;value_RegularPlay;value_GoalmouthZ;value_GoalmouthY;value_IndividualPlay;value_OutOfBoxCentre;value_Assisted;value_High;value_Defensive1V1;value_YellowCard;value_TacticalFoul;value_NotAssisted;value_FreeKick;value_CloseRight;value_IntentionalAssist;value_PullBack;value_GkYTimeOfGoal;value_GoalShotGameClock;value_BigChance;value_FirstTouch;value_BoxCentre;value_GkXTimeOfGoal;value_HighRight;value_GoalShotTimestamp;value_KickOff;value_LowCentre;value_BlockedY;value_BoxRight;value_BlockedX;value_Hands;value_Collected;value_Standing;value_KeeperThrow;value_LowGkIntervention;value_ShirtPull/Holding;value_Left;value_TouchTypeControl;value_FlickOn;value_LeftFooted;value_Head;value_DrivenCross;value_Straight;value_FloatedCross;value_Volley;value_Stooping;value_HighClaim;value_LowLeft;value_Diving;value_BlockedCross;value_LeadingToGoal;value_RelatedError1Id;value_Deflection;value_ParriedDanger;value_FollowsShotRebound;value_GoalDisallowed;value_SmallBoxCentre;value_Blocked;value_DefBlock;value_SetPiece;value_Right;value_CornerTaken;value_InSwinger;value_SmallBoxRight;value_Minutes;value_BoxLeft;value_EndType;value_Tactical;value_PositionSideId;value_FormationSlot;value_DetailedPositionId;value_LeadingToAttempt;value_LowRight;value_Feet;value_ParriedSafe;value_Dissent;value_Penalty;value_PenaltyTakerId;value_Second(2Nd)OppositeRelatedEventId;value_CausingPlayer;value_HitWoodwork;value_Unchallenged;value_KeeperSaved;value_NotPastGoalLine;value_FromShotOffTarget;value_SwerveLeft;value_FromCorner;value_FairPlay;value_HighCentre;value_FantasyAssistId;value_FantasyAssistedBy;value_FantasyAssistType;value_FantasyAssistTeam;value_Scored;value_Obstruction;value_Overrun;value_Handball;value_OverArm;value_Reaching;value_GoesToPenalties;value_Saved;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_PostMatchComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2688610963;516;1;2;68;48;7fbej4xwoq4imaf5l39304m37;1;4,4;47,5;2024-05-18T02:33:18.026Z;2024-05-18T02:33:19Z;[{'id': 5036572415, 'qualifierId': 213, 'value': '1.07'}, {'id': 5036572419, 'qualifierId': 237}, {'id': 5036572403, 'qualifierId': 124}, {'id': 5036572409, 'qualifierId': 141, 'value': '74.2'}, {'id': 5036572405, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036572413, 'qualifierId': 212, 'value': '20.7'}, {'id': 5036572407, 'qualifierId': 140, 'value': '13.9'}];8xpddjq19wzsf3mdlnjdx6e7e;R. Schewe;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,07;74,2;13,9;;20,7;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;13,9;74,2;;;;;;;;0;68;48;Austin II;4128;GK;1,0
2688610971;517;1;2;68;49;7fbej4xwoq4imaf5l39304m37;1;13,6;74,8;2024-05-18T02:33:19.496Z;2024-05-18T02:33:23Z;[{'id': 5036572467, 'qualifierId': 140, 'value': '20.5'}, {'id': 5036572473, 'qualifierId': 213, 'value': '1.10'}, {'id': 5036572469, 'qualifierId': 141, 'value': '95.6'}, {'id': 5036572465, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036572471, 'qualifierId': 212, 'value': '15.9'}];4cfvnypovkt900sfxmdhvxtec;C. Rindov;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,1;95,6;20,5;;15,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;20,5;95,6;;;;;;;;0;68;49;Austin II;4129;DC;1,0
2688610973;518;61;2;68;53;7fbej4xwoq4imaf5l39304m37;0;25,4;85,1;2024-05-18T02:33:23.416Z;2024-05-18T02:33:24Z;[{'id': 5036572477, 'qualifierId': 56, 'value': 'Back'}];5n0su1a4r7kb7it3ghxbhrf56;J. Robinson;;;cuxzuvwotldz8kmzgfwac03kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;68;53;Austin II;4133;DC;1,0
2688610975;662;49;2;68;55;d0c07im4a6oj8qa7f1zlt3pqs;1;76,4;9,4;2024-05-18T02:33:24.703Z;2024-05-18T02:33:24Z;[];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;68;55;Sporting KC II;4135;FW;1,0
2688611001;663;1;2;68;59;d0c07im4a6oj8qa7f1zlt3pqs;1;77,5;3,1;2024-05-18T02:33:29.215Z;2024-05-18T02:33:33Z;[{'id': 5036572621, 'qualifierId': 140, 'value': '69.8'}, {'id': 5036572619, 'qualifierId': 56, 'value': 'Right'}, {'id': 5036572627, 'qualifierId': 213, 'value': '2.16'}, {'id': 5036572623, 'qualifierId': 141, 'value': '20.7'}, {'id': 5036572625, 'qualifierId': 212, 'value': '14.4'}];4521gkm1oemvrfsgksz7b6zxm;S. Pineau;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;2,16;20,7;69,8;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;69,8;20,7;;;;;;;;0;68;59;Sporting KC II;4139;FW;1,0
2688611013;664;1;2;69;4;d0c07im4a6oj8qa7f1zlt3pqs;0;70,8;21,2;2024-05-18T02:33:33.766Z;2024-05-18T02:33:39Z;[{'id': 5036572689, 'qualifierId': 196}, {'id': 5036572695, 'qualifierId': 141, 'value': '100.0'}, {'id': 5036572699, 'qualifierId': 213, 'value': '1.21'}, {'id': 5036572697, 'qualifierId': 212, 'value': '58.5'}, {'id': 5036572691, 'qualifierId': 56, 'value': 'Left'}, {'id': 5036572687, 'qualifierId': 155}, {'id': 5036572701, 'qualifierId': 1}, {'id': 5036572693, 'qualifierId': 140, 'value': '90.6'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;1,21;100,0;90,6;;58,5;;;;;;;;1,0;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;90,6;100,0;;;;;;;;0;69;4;Sporting KC II;4144;MC;1,0
2688611019;519;5;2;69;5;7fbej4xwoq4imaf5l39304m37;1;9,2;-1,4;2024-05-18T02:33:35.321Z;2024-05-18T02:33:36Z;[{'id': 5036572717, 'qualifierId': 347}, {'id': 5036572715, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036572721, 'qualifierId': 233, 'value': '665'}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cuxzuvwotldz8kmzgfwac03kk;Out;;;;;;;;;;;;;;;;;;665,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;69;5;Austin II;4145;Sub;1,0
2688611015;665;5;2;69;5;d0c07im4a6oj8qa7f1zlt3pqs;0;90,8;101,4;2024-05-18T02:33:35.321Z;2024-05-18T03:12:03Z;[{'id': 5036572703, 'qualifierId': 56, 'value': 'Left'}, {'id': 5036572705, 'qualifierId': 347}, {'id': 5036572725, 'qualifierId': 233, 'value': '519'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;cuxzuvwotldz8kmzgfwac03kk;Out;;;;;;;;;;;;;;;;;;519,0;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;5;Sporting KC II;4145;Sub;1,0
2688611043;520;1;2;69;20;7fbej4xwoq4imaf5l39304m37;1;12,2;0,0;2024-05-18T02:33:50.344Z;2024-05-18T02:33:53Z;[{'id': 5036572905, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036572909, 'qualifierId': 141, 'value': '6.5'}, {'id': 5036572911, 'qualifierId': 212, 'value': '16.2'}, {'id': 5036572913, 'qualifierId': 213, 'value': '0.33'}, {'id': 5036572907, 'qualifierId': 140, 'value': '26.8'}, {'id': 5036572903, 'qualifierId': 107}];1yohdc0hkzkom8hlhw3rjfn8q;N. Clarke;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,33;6,5;26,8;;16,2;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;26,8;6,5;;;;;;;;0;69;20;Austin II;4160;Sub;1,0
2688611049;521;1;2;69;23;7fbej4xwoq4imaf5l39304m37;1;26,9;4,9;2024-05-18T02:33:53.240Z;2024-05-18T02:33:55Z;[{'id': 5036572943, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036572947, 'qualifierId': 141, 'value': '6.1'}, {'id': 5036572949, 'qualifierId': 212, 'value': '7.6'}, {'id': 5036572951, 'qualifierId': 213, 'value': '0.11'}, {'id': 5036572945, 'qualifierId': 140, 'value': '34.1'}];c7luarkv7hwdspd9xhidhisk4;C. Tschantret;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,11;6,1;34,1;;7,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;34,1;6,1;;;;;;;;0;69;23;Austin II;4163;MC;1,0
2688611063;522;1;2;69;25;7fbej4xwoq4imaf5l39304m37;0;35,7;4,7;2024-05-18T02:33:55.544Z;2024-05-22T10:38:45Z;[{'id': 5036573023, 'qualifierId': 140, 'value': '78.1'}, {'id': 5036573029, 'qualifierId': 213, 'value': '0.52'}, {'id': 5048610765, 'qualifierId': 157}, {'id': 5036573025, 'qualifierId': 141, 'value': '41.8'}, {'id': 5036573021, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036573031, 'qualifierId': 1}, {'id': 5036573027, 'qualifierId': 212, 'value': '51.2'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,52;41,8;78,1;;51,2;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;78,1;41,8;;;;;;;;0;69;25;Austin II;4165;FWR;1,0
2690839783;936;59;2;69;26;d0c07im4a6oj8qa7f1zlt3pqs;1;26,3;57,3;2024-05-18T02:33:56.605Z;2024-05-22T10:38:56Z;[{'id': 5048610891, 'qualifierId': 56, 'value': 'Back'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;cuxzuvwotldz8kmzgfwac03kk;Keeper Sweeper;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;26;Sporting KC II;4166;GK;1,0
2688611069;666;49;2;69;28;d0c07im4a6oj8qa7f1zlt3pqs;1;24,7;65,5;2024-05-18T02:33:58.350Z;2024-05-18T02:34:42Z;[];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;cuxzuvwotldz8kmzgfwac03kk;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;;;;;;;;;;0;69;28;Sporting KC II;4168;GK;1,0
2688611071;667;1;2;69;29;d0c07im4a6oj8qa7f1zlt3pqs;0;24,7;65,5;2024-05-18T02:33:58.662Z;2024-05-18T02:34:43Z;[{'id': 5036573061, 'qualifierId': 140, 'value': '36.9'}, {'id': 5036573067, 'qualifierId': 213, 'value': '0.67'}, {'id': 5036573063, 'qualifierId': 141, 'value': '80.3'}, {'id': 5036573059, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573065, 'qualifierId': 212, 'value': '16.3'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,67;80,3;36,9;;16,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;36,9;80,3;;;;;;;;0;69;29;Sporting KC II;4169;GK;1,0
2688611073;523;61;2;69;30;7fbej4xwoq4imaf5l39304m37;0;58,9;26,8;2024-05-18T02:34:00.136Z;2024-05-18T02:34:00Z;[{'id': 5036573071, 'qualifierId': 56, 'value': 'Center'}];32t6g252ti1peycjite40qiy2;R. Hațegan;;;cuxzuvwotldz8kmzgfwac03kk;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;;;;;;;;;;0;69;30;Austin II;4170;FWR;1,0
2688611079;668;1;2;69;34;d0c07im4a6oj8qa7f1zlt3pqs;1;32,4;68,2;2024-05-18T02:34:03.950Z;2024-05-18T02:34:05Z;[{'id': 5036573125, 'qualifierId': 212, 'value': '4.1'}, {'id': 5036573127, 'qualifierId': 213, 'value': '4.01'}, {'id': 5036573123, 'qualifierId': 141, 'value': '63.6'}, {'id': 5036573119, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573121, 'qualifierId': 140, 'value': '29.9'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,01;63,6;29,9;;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;29,9;63,6;;;;;;;;0;69;34;Sporting KC II;4174;DC;1,0
2688611083;669;1;2;69;35;d0c07im4a6oj8qa7f1zlt3pqs;1;29,3;63,3;2024-05-18T02:34:04.974Z;2024-05-18T02:34:06Z;[{'id': 5036573151, 'qualifierId': 140, 'value': '29.3'}, {'id': 5036573149, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573157, 'qualifierId': 213, 'value': '4.71'}, {'id': 5036573153, 'qualifierId': 141, 'value': '57.5'}, {'id': 5036573155, 'qualifierId': 212, 'value': '3.9'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;4,71;57,5;29,3;;3,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;29,3;57,5;;;;;;;;0;69;35;Sporting KC II;4175;MC;1,0
2688611089;670;1;2;69;36;d0c07im4a6oj8qa7f1zlt3pqs;1;31,2;52,1;2024-05-18T02:34:06.414Z;2024-05-18T02:34:11Z;[{'id': 5036573203, 'qualifierId': 140, 'value': '6.1'}, {'id': 5036573205, 'qualifierId': 141, 'value': '48.1'}, {'id': 5036573209, 'qualifierId': 213, 'value': '3.24'}, {'id': 5036573201, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573207, 'qualifierId': 212, 'value': '26.5'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;3,24;48,1;6,1;;26,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;6,1;48,1;;;;;;;;0;69;36;Sporting KC II;4176;DC;1,0
2688611109;671;1;2;69;41;d0c07im4a6oj8qa7f1zlt3pqs;1;3,7;46,6;2024-05-18T02:34:11.126Z;2024-05-18T02:34:15Z;[{'id': 5036573347, 'qualifierId': 140, 'value': '9.1'}, {'id': 5036573345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573351, 'qualifierId': 212, 'value': '14.5'}, {'id': 5036573349, 'qualifierId': 141, 'value': '27.0'}, {'id': 5036573353, 'qualifierId': 213, 'value': '5.11'}];dcypf9mqtlcn5wetj1z7g3mui;A. Cervantes;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,11;27,0;9,1;;14,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;9,1;27,0;;;;;;;;0;69;41;Sporting KC II;4181;GK;1,0
2688611115;672;1;2;69;45;d0c07im4a6oj8qa7f1zlt3pqs;0;16,4;17,0;2024-05-18T02:34:15.592Z;2024-05-22T10:39:13Z;[{'id': 5036573403, 'qualifierId': 1}, {'id': 5048611103, 'qualifierId': 157}, {'id': 5036573393, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036573401, 'qualifierId': 213, 'value': '0.19'}, {'id': 5036573399, 'qualifierId': 212, 'value': '60.1'}, {'id': 5036573395, 'qualifierId': 140, 'value': '72.6'}, {'id': 5036573397, 'qualifierId': 141, 'value': '33.9'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,19;33,9;72,6;;60,1;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;72,6;33,9;;;;;;;;0;69;45;Sporting KC II;4185;DR;1,0
2688611119;524;1;2;69;48;7fbej4xwoq4imaf5l39304m37;0;33,1;60,3;2024-05-18T02:34:18.569Z;2024-05-18T02:34:20Z;[{'id': 5036573427, 'qualifierId': 140, 'value': '44.4'}, {'id': 5036573431, 'qualifierId': 212, 'value': '14.1'}, {'id': 5036573423, 'qualifierId': 3}, {'id': 5036573433, 'qualifierId': 213, 'value': '0.57'}, {'id': 5036573425, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573429, 'qualifierId': 141, 'value': '71.6'}];1wa60ccrpw2zqguj4ayeeacyc;D. Montoute;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,57;71,6;44,4;;14,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7fbej4xwoq4imaf5l39304m37;Sporting KC II;away;44,4;71,6;;;;;;;;0;69;48;Austin II;4188;DL;1,0
2688611135;673;1;2;69;54;d0c07im4a6oj8qa7f1zlt3pqs;1;52,5;22,8;2024-05-18T02:34:24.230Z;2024-05-18T02:34:26Z;[{'id': 5036573513, 'qualifierId': 213, 'value': '2.18'}, {'id': 5036573509, 'qualifierId': 141, 'value': '35.1'}, {'id': 5036573511, 'qualifierId': 212, 'value': '10.2'}, {'id': 5036573505, 'qualifierId': 56, 'value': 'Back'}, {'id': 5036573507, 'qualifierId': 140, 'value': '47.0'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;2,18;35,1;47,0;;10,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;47,0;35,1;;;;;;;;0;69;54;Sporting KC II;4194;MC;1,0
2688611139;674;1;2;69;57;d0c07im4a6oj8qa7f1zlt3pqs;1;48,5;34,2;2024-05-18T02:34:26.678Z;2024-05-18T02:34:27Z;[{'id': 5036573545, 'qualifierId': 140, 'value': '61.9'}, {'id': 5036573549, 'qualifierId': 212, 'value': '14.9'}, {'id': 5036573551, 'qualifierId': 213, 'value': '0.33'}, {'id': 5036573543, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036573547, 'qualifierId': 141, 'value': '41.3'}];35ds2xu43z6jccyhlr8jsomzu;B. Arellano;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;0,33;41,3;61,9;;14,9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;61,9;41,3;;;;;;;;0;69;57;Sporting KC II;4197;Sub;1,0
2688611141;675;1;2;69;58;d0c07im4a6oj8qa7f1zlt3pqs;1;64,0;41,6;2024-05-18T02:34:27.814Z;2024-05-18T02:34:29Z;[{'id': 5036573563, 'qualifierId': 141, 'value': '25.3'}, {'id': 5036573559, 'qualifierId': 56, 'value': 'Center'}, {'id': 5036573565, 'qualifierId': 212, 'value': '11.6'}, {'id': 5036573567, 'qualifierId': 213, 'value': '5.02'}, {'id': 5036573561, 'qualifierId': 140, 'value': '67.3'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;cuxzuvwotldz8kmzgfwac03kk;Pass;;;;;;;;;;5,02;25,3;67,3;;11,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;home;67,3;25,3;;;;;;;;0;69;58;Sporting KC II;4198;MC;1,0
