id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_TeamFormation;value_TeamPlayerFormation;value_Captain;value_TeamKit;value_Resume;value_Involved;value_PlayerPosition;value_DirectionOfPlay;value_DeletedEventType;value_PassEndX;value_Zone;value_PassEndY;value_Angle;value_KickOff;value_Length;value_Launch;value_LongBall;value_BlockedPass;value_OppositeRelatedEventId;value_Offensive;value_Defensive;value_HeadPass;value_Chipped;value_NextEventThrowIn;value_ThrowIn;value_OutOfPlay;value_Foul;value_Direct;value_AttemptedTackle;value_FreeKickTaken;value_IntendedTackleTarget;value_SwitchOfPlay;value_Cross;value_Head;value_FlickOn;value_PullBack;value_HighClaim;value_KeeperThrow;value_NotVisible;value_Assist;value_OutOfBoxCentre;value_LowRight;value_GoalmouthZ;value_LeftFooted;value_GoalmouthY;value_RegularPlay;value_BlockedX;value_BlockedY;value_Assisted;value_RelatedEventId;value_IndividualPlay;value_Hands;value_Stooping;value_Collected;value_PlayersCaughtOffside;value_Handball;value_Indirect;value_NextEventGoalKick;value_Low;value_GoalKick;value_GkX;value_RightFooted;value_Blocked;value_LowLeft;value_GkY;value_DefBlock;value_Injury;value_InjuredPlayerId;value_Penalty;value_PenaltyTakerId;value_Diving;value_Right;value_Scored;value_FantasyAssistTeam;value_GoalShotTimestamp;value_FantasyAssistId;value_NotAssisted;value_BigChance;value_FantasyAssistedBy;value_FantasyAssistType;value_BoxCentre;value_CausingPlayer;value_Second(2Nd)OppositeRelatedEventId;value_GoalShotGameClock;value_RefereeDelay;value_DrinksBreak;value_OverArm;value_ShirtPull/Holding;value_Standing;value_BallHitsReferee;value_Minutes;value_YellowCard;value_RecklessOffence;value_IncorrectOutOfPlayDecision;value_Left;value_IntentionalAssist;value_CornerTaken;value_InSwinger;value_High;value_SmallBoxCentre;value_FromCorner;value_FirstTouch;value_Shove/Push;value_EndType;value_BlockedClearance;value_Tactical;value_FormationSlot;value_DetailedPositionId;value_PositionSideId;value_LowCentre;value_LayOff;value_OutSwinger;value_BlockedCross;value_TacticalFoul;value_PersistentInfringement;value_Unchallenged;value_BoxLeft;value_FastBreak;value_SwerveLeft;value_HighRight;value_SwerveRight;value_FreeKick;value_LeadingToGoal;value_KeeperTouched;value_RelatedError1Id;value_GkKickFromHands;value_GameEnd;value_ChecksComplete/LiveCollectionChecksComplete;value_CoachTypes;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2724806055;16;1;1;0;48;7pmw399vh2v44cjle4fkklp1w;1;71,6;9,7;2024-09-22T22:04:25.019Z;2024-09-22T22:04:27Z;[{'id': 5235486275, 'qualifierId': 141, 'value': '11.0'}, {'id': 5235486273, 'qualifierId': 140, 'value': '57.2'}, {'id': 5235486277, 'qualifierId': 212, 'value': '15.1'}, {'id': 5235486279, 'qualifierId': 213, 'value': '3.08'}, {'id': 5235486271, 'qualifierId': 56, 'value': 'Right'}];4uuq2zuhmlbg7kh85v5l8723u;D. Gonzalez;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;57,2;;11,0;3,08;;15,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;57,2;11,0;;;;;;;;0;0;48;Colorado Rapids II;48;DMR;1,0
2724806095;17;1;1;0;50;7pmw399vh2v44cjle4fkklp1w;1;58,5;13,7;2024-09-22T22:04:27.307Z;2024-09-22T22:04:30Z;[{'id': 5235486431, 'qualifierId': 141, 'value': '27.7'}, {'id': 5235486427, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235486435, 'qualifierId': 213, 'value': '2.64'}, {'id': 5235486433, 'qualifierId': 212, 'value': '20.0'}, {'id': 5235486429, 'qualifierId': 140, 'value': '41.8'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;41,8;;27,7;2,64;;20,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;41,8;27,7;;;;;;;;0;0;50;Colorado Rapids II;50;DC;1,0
2724806103;18;1;1;0;54;7pmw399vh2v44cjle4fkklp1w;0;40,1;24,7;2024-09-22T22:04:30.875Z;2024-09-22T22:04:32Z;[{'id': 5235486481, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235486485, 'qualifierId': 141, 'value': '24.0'}, {'id': 5235486487, 'qualifierId': 212, 'value': '30.0'}, {'id': 5235486483, 'qualifierId': 140, 'value': '68.7'}, {'id': 5235486479, 'qualifierId': 155}, {'id': 5235486489, 'qualifierId': 213, 'value': '6.27'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;68,7;;24,0;6,27;;30,0;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;68,7;24,0;;;;;;;;0;0;54;Colorado Rapids II;54;DC;1,0
2724806141;10;1;1;0;56;iiolvosiuokkrl5iuoxcjo4p;0;29,4;81,9;2024-09-22T22:04:33.597Z;2024-09-22T22:04:37Z;[{'id': 5235486657, 'qualifierId': 1}, {'id': 5235486645, 'qualifierId': 157}, {'id': 5235486653, 'qualifierId': 212, 'value': '16.1'}, {'id': 5235486655, 'qualifierId': 213, 'value': '1.00'}, {'id': 5235486647, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235486649, 'qualifierId': 140, 'value': '37.7'}, {'id': 5235486651, 'qualifierId': 141, 'value': '100.0'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;37,7;;100,0;1,0;;16,1;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;37,7;100,0;;;;;;;;0;0;56;Houston Dynamo II;56;DC;1,0
2724806145;11;5;1;0;56;iiolvosiuokkrl5iuoxcjo4p;0;39,6;101,5;2024-09-22T22:04:33.724Z;2024-09-22T22:15:26Z;[{'id': 5235486663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235486665, 'qualifierId': 347}, {'id': 5235486793, 'qualifierId': 233, 'value': '19'}];am8ndwmm4m03ys6wkad29lst0;M. Alvarado;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;19,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;0;56;Houston Dynamo II;56;DC;1,0
2724806163;19;5;1;0;56;7pmw399vh2v44cjle4fkklp1w;1;60,4;-1,5;2024-09-22T22:04:33.724Z;2024-09-22T22:15:26Z;[{'id': 5235486755, 'qualifierId': 347}, {'id': 5235486753, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235486771, 'qualifierId': 233, 'value': '11'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;11,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;0;56;Colorado Rapids II;56;DC;1,0
2724806181;20;1;1;1;0;7pmw399vh2v44cjle4fkklp1w;1;57,4;0,0;2024-09-22T22:04:37.611Z;2024-09-22T22:04:39Z;[{'id': 5235486849, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235486851, 'qualifierId': 140, 'value': '55.4'}, {'id': 5235486857, 'qualifierId': 213, 'value': '1.84'}, {'id': 5235486853, 'qualifierId': 141, 'value': '10.4'}, {'id': 5235486855, 'qualifierId': 212, 'value': '8.0'}, {'id': 5235486847, 'qualifierId': 107}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;55,4;;10,4;1,84;;8,0;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;55,4;10,4;;;;;;;;0;1;0;Colorado Rapids II;60;DC;1,0
2724806193;21;1;1;1;2;7pmw399vh2v44cjle4fkklp1w;1;57,4;14,6;2024-09-22T22:04:39.531Z;2024-09-22T22:04:41Z;[{'id': 5235486943, 'qualifierId': 140, 'value': '53.1'}, {'id': 5235486947, 'qualifierId': 212, 'value': '6.4'}, {'id': 5235486945, 'qualifierId': 141, 'value': '8.0'}, {'id': 5235486941, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235486949, 'qualifierId': 213, 'value': '3.92'}];48p3wcjai97tpt50ia7bi7ok4;J. Medina;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;53,1;;8,0;3,92;;6,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;53,1;8,0;;;;;;;;0;1;2;Colorado Rapids II;62;DC;1,0
2724806211;22;1;1;1;4;7pmw399vh2v44cjle4fkklp1w;1;44,9;11,0;2024-09-22T22:04:41.227Z;2024-09-22T22:04:44Z;[{'id': 5235487057, 'qualifierId': 140, 'value': '31.3'}, {'id': 5235487061, 'qualifierId': 212, 'value': '18.6'}, {'id': 5235487055, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487063, 'qualifierId': 213, 'value': '2.45'}, {'id': 5235487059, 'qualifierId': 141, 'value': '28.5'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;31,3;;28,5;2,45;;18,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;31,3;28,5;;;;;;;;0;1;4;Colorado Rapids II;64;DC;1,0
2724806221;23;1;1;1;7;7pmw399vh2v44cjle4fkklp1w;1;22,3;29,5;2024-09-22T22:04:44.092Z;2024-09-22T22:04:46Z;[{'id': 5235487131, 'qualifierId': 140, 'value': '19.9'}, {'id': 5235487135, 'qualifierId': 212, 'value': '13.1'}, {'id': 5235487137, 'qualifierId': 213, 'value': '1.76'}, {'id': 5235487133, 'qualifierId': 141, 'value': '48.4'}, {'id': 5235487129, 'qualifierId': 56, 'value': 'Back'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;19,9;;48,4;1,76;;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;19,9;48,4;;;;;;;;0;1;7;Colorado Rapids II;67;DC;1,0
2724806277;24;1;1;1;9;7pmw399vh2v44cjle4fkklp1w;1;19,9;48,4;2024-09-22T22:04:46.716Z;2024-09-22T22:04:52Z;[{'id': 5235487423, 'qualifierId': 213, 'value': '4.84'}, {'id': 5235487421, 'qualifierId': 212, 'value': '10.1'}, {'id': 5235487415, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487417, 'qualifierId': 140, 'value': '21.1'}, {'id': 5235487419, 'qualifierId': 141, 'value': '33.7'}];e81zc97bmfjgwo978gplrx46i;X. Valdez;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;21,1;;33,7;4,84;;10,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;21,1;33,7;;;;;;;;0;1;9;Colorado Rapids II;69;GK;1,0
2724806291;25;1;1;1;16;7pmw399vh2v44cjle4fkklp1w;0;25,3;31,8;2024-09-22T22:04:52.828Z;2024-09-22T22:04:54Z;[{'id': 5235487491, 'qualifierId': 140, 'value': '69.4'}, {'id': 5235487487, 'qualifierId': 157}, {'id': 5235487495, 'qualifierId': 212, 'value': '48.2'}, {'id': 5235487493, 'qualifierId': 141, 'value': '51.6'}, {'id': 5235487497, 'qualifierId': 213, 'value': '0.28'}, {'id': 5235487499, 'qualifierId': 1}, {'id': 5235487489, 'qualifierId': 56, 'value': 'Center'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;69,4;;51,6;0,28;;48,2;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;69,4;51,6;;;;;;;;0;1;16;Colorado Rapids II;76;DC;1,0
2724806311;12;1;1;1;19;iiolvosiuokkrl5iuoxcjo4p;0;27,1;47,6;2024-09-22T22:04:55.916Z;2024-09-22T23:01:53Z;[{'id': 5235487593, 'qualifierId': 212, 'value': '12.9'}, {'id': 5235487585, 'qualifierId': 3}, {'id': 5235487595, 'qualifierId': 213, 'value': '5.80'}, {'id': 5235487587, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487589, 'qualifierId': 140, 'value': '38.0'}, {'id': 5235487591, 'qualifierId': 141, 'value': '38.7'}];at9jab3qv8j4azup6qd5ggui2;D. Chacón;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;38,0;;38,7;5,8;;12,9;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;38,0;38,7;;;;;;;;0;1;19;Houston Dynamo II;79;DL;1,0
2724806355;26;1;1;1;21;7pmw399vh2v44cjle4fkklp1w;1;56,7;56,3;2024-09-22T22:04:58.732Z;2024-09-22T22:05:00Z;[{'id': 5235487825, 'qualifierId': 56, 'value': 'Center'}, {'id': 5235487827, 'qualifierId': 140, 'value': '63.0'}, {'id': 5235487831, 'qualifierId': 212, 'value': '6.6'}, {'id': 5235487833, 'qualifierId': 213, 'value': '6.19'}, {'id': 5235487821, 'qualifierId': 3}, {'id': 5235487829, 'qualifierId': 141, 'value': '55.4'}];1es4nynrpc8sz3enj46i9zeok;Josué;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;63,0;;55,4;6,19;;6,6;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;63,0;55,4;;;;;;;;0;1;21;Colorado Rapids II;81;MC;1,0
2724806363;27;3;1;1;22;7pmw399vh2v44cjle4fkklp1w;0;66,3;58,6;2024-09-22T22:04:59.708Z;2024-09-22T22:15:36Z;[{'id': 5235487969, 'qualifierId': 233, 'value': '13'}, {'id': 5235487847, 'qualifierId': 286}, {'id': 5235487845, 'qualifierId': 56, 'value': 'Center'}];7qt4r82kyz05r8kd8cmdh1xqs;O. Sylla;;;appu6wz6erst0nzrm9znazo4;Take On;;;;;;;;;;;;;;;;;;;;13,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;22;Colorado Rapids II;82;FWL;1,0
2724806379;13;7;1;1;22;iiolvosiuokkrl5iuoxcjo4p;1;33,7;41,4;2024-09-22T22:04:59.709Z;2024-09-22T22:15:36Z;[{'id': 5235487937, 'qualifierId': 285}, {'id': 5235487935, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235487945, 'qualifierId': 233, 'value': '27'}];f1oc42nax0yel4gblge49py7e;D. Amadou;;;appu6wz6erst0nzrm9znazo4;Tackle;;;;;;;;;;;;;;;;;;;;27,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;22;Houston Dynamo II;82;MC;1,0
2724806381;14;49;1;1;26;iiolvosiuokkrl5iuoxcjo4p;1;28,5;22,9;2024-09-22T22:05:03.564Z;2024-09-22T22:05:03Z;[];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;26;Houston Dynamo II;86;DR;1,0
2724806409;15;1;1;1;27;iiolvosiuokkrl5iuoxcjo4p;1;28,6;23,7;2024-09-22T22:05:03.933Z;2024-09-22T22:05:09Z;[{'id': 5235488107, 'qualifierId': 213, 'value': '1.99'}, {'id': 5235488103, 'qualifierId': 141, 'value': '57.6'}, {'id': 5235488105, 'qualifierId': 212, 'value': '25.2'}, {'id': 5235488099, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235488101, 'qualifierId': 140, 'value': '18.8'}];4wu5ystem7t4d7veep83j2qne;S. Flores;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;18,8;;57,6;1,99;;25,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;18,8;57,6;;;;;;;;0;1;27;Houston Dynamo II;87;DR;1,0
2724806427;16;1;1;1;32;iiolvosiuokkrl5iuoxcjo4p;1;17,0;63,4;2024-09-22T22:05:09.053Z;2024-09-22T22:05:11Z;[{'id': 5235488185, 'qualifierId': 141, 'value': '58.8'}, {'id': 5235488183, 'qualifierId': 140, 'value': '10.5'}, {'id': 5235488187, 'qualifierId': 212, 'value': '7.5'}, {'id': 5235488189, 'qualifierId': 213, 'value': '3.57'}, {'id': 5235488181, 'qualifierId': 56, 'value': 'Back'}];8p3y7tm4lzwp39tojonnohaay;N. Jones;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;10,5;;58,8;3,57;;7,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;10,5;58,8;;;;;;;;0;1;32;Houston Dynamo II;92;DC;1,0
2724806439;17;1;1;1;34;iiolvosiuokkrl5iuoxcjo4p;0;9,9;59,0;2024-09-22T22:05:11.197Z;2024-09-22T22:05:12Z;[{'id': 5235488279, 'qualifierId': 1}, {'id': 5235488259, 'qualifierId': 157}, {'id': 5235488267, 'qualifierId': 141, 'value': '100.0'}, {'id': 5235488271, 'qualifierId': 212, 'value': '30.3'}, {'id': 5235488263, 'qualifierId': 140, 'value': '19.3'}, {'id': 5235488275, 'qualifierId': 213, 'value': '1.24'}, {'id': 5235488261, 'qualifierId': 56, 'value': 'Back'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;19,3;;100,0;1,24;;30,3;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;19,3;100,0;;;;;;;;0;1;34;Houston Dynamo II;94;GK;1,0
2724806443;18;5;1;1;35;iiolvosiuokkrl5iuoxcjo4p;0;20,2;101,4;2024-09-22T22:05:12.045Z;2024-09-22T22:15:27Z;[{'id': 5235488487, 'qualifierId': 233, 'value': '28'}, {'id': 5235488289, 'qualifierId': 347}, {'id': 5235488287, 'qualifierId': 56, 'value': 'Back'}];7vhhtm49u9nzdpc9d60empxxw;Z. Campagnolo;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;28,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;iiolvosiuokkrl5iuoxcjo4p;Colorado Rapids II;away;;;;;;;;;;0;1;35;Houston Dynamo II;95;GK;1,0
2724806481;28;5;1;1;35;7pmw399vh2v44cjle4fkklp1w;1;79,8;-1,4;2024-09-22T22:05:12.045Z;2024-09-22T22:15:26Z;[{'id': 5235488467, 'qualifierId': 233, 'value': '18'}, {'id': 5235488455, 'qualifierId': 347}, {'id': 5235488453, 'qualifierId': 56, 'value': 'Right'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Out;;;;;;;;;;;;;;;;;;;;18,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;;;;;;;;;;0;1;35;Colorado Rapids II;95;DC;1,0
2724806501;29;1;1;1;39;7pmw399vh2v44cjle4fkklp1w;1;78,6;0,0;2024-09-22T22:05:16.140Z;2024-09-22T22:05:17Z;[{'id': 5235488557, 'qualifierId': 56, 'value': 'Right'}, {'id': 5235488561, 'qualifierId': 141, 'value': '5.8'}, {'id': 5235488555, 'qualifierId': 107}, {'id': 5235488563, 'qualifierId': 212, 'value': '12.4'}, {'id': 5235488559, 'qualifierId': 140, 'value': '67.7'}, {'id': 5235488565, 'qualifierId': 213, 'value': '2.75'}];7yt2ddw0yntv9xq1hrv1jx05w;M. Dimareli;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;67,7;;5,8;2,75;;12,4;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;67,7;5,8;;;;;;;;0;1;39;Colorado Rapids II;99;FWR;1,0
2724806537;30;1;1;1;40;7pmw399vh2v44cjle4fkklp1w;1;67,5;5,8;2024-09-22T22:05:17.613Z;2024-09-22T22:05:20Z;[{'id': 5235488733, 'qualifierId': 141, 'value': '25.5'}, {'id': 5235488737, 'qualifierId': 213, 'value': '2.65'}, {'id': 5235488735, 'qualifierId': 212, 'value': '28.5'}, {'id': 5235488731, 'qualifierId': 140, 'value': '43.5'}, {'id': 5235488729, 'qualifierId': 56, 'value': 'Back'}];2p2lvzr6lk92tevfvb5u6uiac;D. Barrett;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;43,5;;25,5;2,65;;28,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;43,5;25,5;;;;;;;;0;1;40;Colorado Rapids II;100;DC;1,0
2724806563;31;1;1;1;43;7pmw399vh2v44cjle4fkklp1w;1;43,5;25,5;2024-09-22T22:05:20.701Z;2024-09-22T22:05:23Z;[{'id': 5235488829, 'qualifierId': 140, 'value': '42.3'}, {'id': 5235488831, 'qualifierId': 141, 'value': '53.1'}, {'id': 5235488827, 'qualifierId': 56, 'value': 'Back'}, {'id': 5235488835, 'qualifierId': 213, 'value': '1.64'}, {'id': 5235488833, 'qualifierId': 212, 'value': '18.8'}];2jzuij8p7eoy42aqem688ltuy;F. Awodesu;;;appu6wz6erst0nzrm9znazo4;Pass;;;;;;;;;;;42,3;;53,1;1,64;;18,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7pmw399vh2v44cjle4fkklp1w;Houston Dynamo II;home;42,3;53,1;;;;;;;;0;1;43;Colorado Rapids II;103;DC;1,0
