id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_Resume;value_Captain;value_TeamPlayerFormation;value_PlayerPosition;value_Involved;value_TeamFormation;value_TeamKit;value_JerseyNumber;value_DirectionOfPlay;value_KickOff;value_Zone;value_PassEndX;value_PassEndY;value_Angle;value_Length;value_Launch;value_LongBall;value_NotVisible;value_OppositeRelatedEventId;value_NextEventThrowIn;value_ThrowIn;value_Offensive;value_Defensive;value_FlickOn;value_HeadPass;value_RefereeDelay;value_OtherReason;value_RelatedEventId;value_Chipped;value_SwitchOfPlay;value_LayOff;value_IntendedTackleTarget;value_OutOfPlay;value_Left;value_Right;value_Assist;value_OutSwinger;value_CornerTaken;value_IntentionalAssist;value_Cross;value_FirstTouch;value_BlockedY;value_GkX;value_Head;value_Assisted;value_GoalmouthZ;value_GkY;value_BlockedX;value_NotPastGoalLine;value_FromCorner;value_GoalmouthY;value_BoxCentre;value_InjuredPlayerId;value_Injury;value_DeletedEventType;value_HighClaim;value_KeeperThrow;value_AttemptedTackle;value_Direct;value_Foul;value_FreeKickTaken;value_ShirtPull/Holding;value_BlockedPass;value_NextEventGoalKick;value_Low;value_GoalKick;value_Shove/Push;value_RegularPlay;value_LowLeft;value_Hands;value_Standing;value_ParriedSafe;value_OverArm;value_AerialFoul;value_PlayersCaughtOffside;value_Indirect;value_RecklessOffence;value_YellowCard;value_OutOfBoxCentre;value_LeftFooted;value_IndividualPlay;value_BoxLeft;value_High;value_BlockedCross;value_RightFooted;value_LowRight;value_OwnPlayer;value_Blocked;value_OwnShotBlocked;value_DefBlock;value_Volley;value_DrinksBreak;value_LowCentre;value_BigChance;value_MisHit;value_SmallBoxCentre;value_SixYardBlocked;value_InSwinger;value_OtherBodyPart;value_Diving;value_Overrun;value_ThroughBall;value_SwerveLeft;value_GoalShotGameClock;value_SoloRun;value_GoalShotTimestamp;value_OtherObstacle;value_BallHitsReferee;value_Minutes;value_NotAssisted;value_EndType;value_Tactical;value_FormationSlot;value_PositionSideId;value_DetailedPositionId;value_FastBreak;value_Collected;value_Stooping;value_TacticalFoul;value_35Centre;value_CloseHigh;value_SetPiece;value_GkKickFromHands;value_SwerveRight;value_FreeKick;value_ByWall;value_GameEnd;value_NewStartTime;value_WeatherProblem;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2704500231;730;1;2;72;54;c7c4wwva2u1vb3rr7rwava044;1;23,6;9,2;2024-07-29T00:24:46.563Z;2024-07-29T00:24:47Z;[{'id': 5123917007, 'qualifierId': 140, 'value': '32.5'}, {'id': 5123917005, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917009, 'qualifierId': 141, 'value': '14.6'}, {'id': 5123917011, 'qualifierId': 212, 'value': '10.0'}, {'id': 5123917013, 'qualifierId': 213, 'value': '0.37'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;32,5;14,6;0,37;10,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;32,5;14,6;;;;;;;0;0;72;54;Crown Legacy;4374;DL;1,0
2704500245;731;1;2;72;56;c7c4wwva2u1vb3rr7rwava044;1;32,1;15,1;2024-07-29T00:24:47.859Z;2024-07-29T00:24:51Z;[{'id': 5123917099, 'qualifierId': 141, 'value': '15.7'}, {'id': 5123917095, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917101, 'qualifierId': 212, 'value': '13.1'}, {'id': 5123917103, 'qualifierId': 213, 'value': '3.11'}, {'id': 5123917097, 'qualifierId': 140, 'value': '19.6'}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;19,6;15,7;3,11;13,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;19,6;15,7;;;;;;;0;0;72;56;Crown Legacy;4376;MC;1,0
2704500253;732;1;2;72;59;c7c4wwva2u1vb3rr7rwava044;0;22,8;9,8;2024-07-29T00:24:51.235Z;2024-07-29T00:24:53Z;[{'id': 5123917127, 'qualifierId': 212, 'value': '38.4'}, {'id': 5123917125, 'qualifierId': 141, 'value': '12.5'}, {'id': 5123917121, 'qualifierId': 56, 'value': 'Right'}, {'id': 5123917131, 'qualifierId': 1}, {'id': 5123917123, 'qualifierId': 140, 'value': '59.3'}, {'id': 5123917129, 'qualifierId': 213, 'value': '0.05'}, {'id': 5123917119, 'qualifierId': 155}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;59,3;12,5;0,05;38,4;;1,0;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;59,3;12,5;;;;;;;0;0;72;59;Crown Legacy;4379;DL;1,0
2704500263;655;49;2;73;3;6ubc4y1v6hr63mca7ica4hp90;1;34,6;87,6;2024-07-29T00:24:55.548Z;2024-07-29T00:24:55Z;[];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;ec4em4t4txxyolmoj3xnzik9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;73;3;Inter Miami II;4383;DC;1,0
2704500285;656;1;2;73;5;6ubc4y1v6hr63mca7ica4hp90;0;40,1;92,6;2024-07-29T00:24:56.891Z;2024-07-29T00:24:59Z;[{'id': 5123917253, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917259, 'qualifierId': 212, 'value': '20.6'}, {'id': 5123917255, 'qualifierId': 140, 'value': '35.3'}, {'id': 5123917261, 'qualifierId': 213, 'value': '4.47'}, {'id': 5123917257, 'qualifierId': 141, 'value': '63.2'}];3xd2kq7cxmvdbqsfzgi644c4q;J. Bravo;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;35,3;63,2;4,47;20,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;35,3;63,2;;;;;;;0;0;73;5;Inter Miami II;4385;DC;1,0
2704500289;733;49;2;73;8;c7c4wwva2u1vb3rr7rwava044;1;61,8;44,6;2024-07-29T00:24:59.827Z;2024-07-29T00:24:59Z;[];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;ec4em4t4txxyolmoj3xnzik9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;73;8;Crown Legacy;4388;Sub;1,0
2704500301;734;15;2;73;9;c7c4wwva2u1vb3rr7rwava044;1;65,8;52,8;2024-07-29T00:25:01.443Z;2024-07-29T00:25:14Z;[{'id': 5123917459, 'qualifierId': 231, 'value': '50'}, {'id': 5123917323, 'qualifierId': 22}, {'id': 5123917351, 'qualifierId': 72}, {'id': 5123917327, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123917473, 'qualifierId': 233, 'value': '657'}, {'id': 5123917453, 'qualifierId': 146, 'value': '74.9'}, {'id': 5123917451, 'qualifierId': 458}, {'id': 5123917445, 'qualifierId': 102, 'value': '49.1'}, {'id': 5123917457, 'qualifierId': 230, 'value': '99.7'}, {'id': 5123917449, 'qualifierId': 215}, {'id': 5123917325, 'qualifierId': 19}, {'id': 5123917355, 'qualifierId': 82}, {'id': 5123917443, 'qualifierId': 78}, {'id': 5123917455, 'qualifierId': 147, 'value': '51.8'}, {'id': 5123917447, 'qualifierId': 103, 'value': '19'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;ec4em4t4txxyolmoj3xnzik9g;Attempt Saved;;;;;;;;;;;;;;;;;;;657,0;;;;;;;;;;;;;;;;;;;;;;;51,8;99,7;;;19,0;50,0;74,9;;;49,1;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;1,0;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;74,9;51,8;49,1;19;;;0;0;73;9;Crown Legacy;4389;Sub;1,0
2704500307;657;10;2;73;9;6ubc4y1v6hr63mca7ica4hp90;1;25,1;48,2;2024-07-29T00:25:01.543Z;2024-07-29T00:25:14Z;[{'id': 5123917345, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917481, 'qualifierId': 233, 'value': '734'}, {'id': 5123917343, 'qualifierId': 94}];exk9svcdgcbn05ms00fhorvv8;J. Neeley;;;ec4em4t4txxyolmoj3xnzik9g;Save;;;;;;;;;;;;;;;;;;;734,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;73;9;Inter Miami II;4389;DL;1,0
2704500319;658;49;2;73;16;6ubc4y1v6hr63mca7ica4hp90;1;5,5;1,7;2024-07-29T00:25:08.685Z;2024-07-29T00:25:08Z;[];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;ec4em4t4txxyolmoj3xnzik9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;73;16;Inter Miami II;4396;Sub;1,0
2704500335;659;1;2;73;17;6ubc4y1v6hr63mca7ica4hp90;1;4,5;3,9;2024-07-29T00:25:09.723Z;2024-07-29T00:25:12Z;[{'id': 5123917437, 'qualifierId': 212, 'value': '11.1'}, {'id': 5123917435, 'qualifierId': 141, 'value': '18.5'}, {'id': 5123917439, 'qualifierId': 213, 'value': '1.10'}, {'id': 5123917431, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917433, 'qualifierId': 140, 'value': '9.3'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;9,3;18,5;1,1;11,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;9,3;18,5;;;;;;;0;0;73;17;Inter Miami II;4397;Sub;1,0
2704500355;660;1;2;73;21;6ubc4y1v6hr63mca7ica4hp90;1;12,7;23,3;2024-07-29T00:25:12.861Z;2024-07-29T00:25:16Z;[{'id': 5123917533, 'qualifierId': 213, 'value': '0.73'}, {'id': 5123917531, 'qualifierId': 212, 'value': '14.0'}, {'id': 5123917527, 'qualifierId': 140, 'value': '22.6'}, {'id': 5123917525, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917529, 'qualifierId': 141, 'value': '37.0'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;22,6;37,0;0,73;14,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;22,6;37,0;;;;;;;0;0;73;21;Inter Miami II;4401;MC;1,0
2704500359;661;1;2;73;23;6ubc4y1v6hr63mca7ica4hp90;0;21,1;43,4;2024-07-29T00:25:15.364Z;2024-07-29T00:34:28Z;[{'id': 5123917555, 'qualifierId': 212, 'value': '1.0'}, {'id': 5123917557, 'qualifierId': 213, 'value': '0.28'}, {'id': 5123917553, 'qualifierId': 141, 'value': '43.8'}, {'id': 5123917551, 'qualifierId': 140, 'value': '22.0'}, {'id': 5123917549, 'qualifierId': 56, 'value': 'Back'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;22,0;43,8;0,28;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;22,0;43,8;;;;;;;0;0;73;23;Inter Miami II;4403;Sub;1,0
2704500353;735;61;2;73;24;c7c4wwva2u1vb3rr7rwava044;1;77,1;50,7;2024-07-29T00:25:16.175Z;2024-07-29T00:25:16Z;[{'id': 5123917523, 'qualifierId': 56, 'value': 'Center'}];7ve3vmg19c3g91j7zs32oecd0;R. Montenegro;;;ec4em4t4txxyolmoj3xnzik9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;73;24;Crown Legacy;4404;MC;1,0
2704500377;736;4;2;73;29;c7c4wwva2u1vb3rr7rwava044;1;45,3;7,4;2024-07-29T00:25:20.780Z;2024-07-29T00:25:23Z;[{'id': 5123917663, 'qualifierId': 152}, {'id': 5123917661, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123917673, 'qualifierId': 233, 'value': '662'}, {'id': 5123917665, 'qualifierId': 265}, {'id': 5123917659, 'qualifierId': 13}, {'id': 5123917667, 'qualifierId': 286}];4kng7wg83mastngy9hw7j6v6y;N. Sessock;;;ec4em4t4txxyolmoj3xnzik9g;Foul;;;;;;;;;;;;;;;;;;;662,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;73;29;Crown Legacy;4409;DR;1,0
2704500371;662;4;2;73;29;6ubc4y1v6hr63mca7ica4hp90;0;54,7;92,6;2024-07-29T00:25:20.781Z;2024-07-29T00:25:23Z;[{'id': 5123917609, 'qualifierId': 152}, {'id': 5123917613, 'qualifierId': 285}, {'id': 5123917611, 'qualifierId': 265}, {'id': 5123917679, 'qualifierId': 233, 'value': '736'}, {'id': 5123917607, 'qualifierId': 56, 'value': 'Left'}, {'id': 5123917605, 'qualifierId': 13}];avg8cobjwujoc3os8q8755tlg;C. Young;;;ec4em4t4txxyolmoj3xnzik9g;Foul;;;;;;;;;;;;;;;;;;;736,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;73;29;Inter Miami II;4409;Sub;1,0
2704500487;737;18;2;73;54;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-29T00:25:46.059Z;2024-07-29T00:25:46Z;[{'id': 5123918119, 'qualifierId': 59, 'value': '11'}, {'id': 5123918141, 'qualifierId': 55, 'value': '738'}, {'id': 5123918117, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5123918115, 'qualifierId': 42}];55y26r9mz105vrqmnq739l62;D. Reyes;;;ec4em4t4txxyolmoj3xnzik9g;Player off;;;;;;;;11,0;;;;;;;;;;;;;;;;;;;;738,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;738,0;bn5ic0uuxaupf6hs2tgqqq0b8;0;0;73;54;Crown Legacy;4434;FWR;1,0
2704500489;738;19;2;73;54;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-29T00:25:46.060Z;2024-07-29T00:25:46Z;[{'id': 5123918133, 'qualifierId': 293, 'value': '2'}, {'id': 5123918123, 'qualifierId': 42}, {'id': 5123918131, 'qualifierId': 292, 'value': '8'}, {'id': 5123918127, 'qualifierId': 145, 'value': '10'}, {'id': 5123918137, 'qualifierId': 55, 'value': '737'}, {'id': 5123918135, 'qualifierId': 44, 'value': 'Forward'}, {'id': 5123918129, 'qualifierId': 59, 'value': '10'}];bn5ic0uuxaupf6hs2tgqqq0b8;S. Morales;;;ec4em4t4txxyolmoj3xnzik9g;Player on;;;;;;;;10,0;;;;;;;;;;;;;;;;;;;;737,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;10,0;2,0;8,0;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;737,0;55y26r9mz105vrqmnq739l62;0;0;73;54;Crown Legacy;4434;Sub;1,0
2704500521;739;18;2;74;1;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-29T00:25:53.691Z;2024-07-29T00:25:54Z;[{'id': 5123918289, 'qualifierId': 55, 'value': '740'}, {'id': 5123918235, 'qualifierId': 59, 'value': '43'}, {'id': 5123918233, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5123918231, 'qualifierId': 42}];1yl2e0y3cglm1nwto5uzs3e5m;L. Sunderland;;;ec4em4t4txxyolmoj3xnzik9g;Player off;;;;;;;;43,0;;;;;;;;;;;;;;;;;;;;740,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;740,0;9z7fz0c95ib7oniguzwbihs0k;0;0;74;1;Crown Legacy;4441;MC;1,0
2704500527;740;19;2;74;1;c7c4wwva2u1vb3rr7rwava044;1;0,0;0,0;2024-07-29T00:25:53.692Z;2024-07-29T00:25:54Z;[{'id': 5123918255, 'qualifierId': 42}, {'id': 5123918269, 'qualifierId': 55, 'value': '739'}, {'id': 5123918267, 'qualifierId': 44, 'value': 'Midfielder'}, {'id': 5123918265, 'qualifierId': 293, 'value': '5'}, {'id': 5123918259, 'qualifierId': 145, 'value': '7'}, {'id': 5123918261, 'qualifierId': 59, 'value': '22'}, {'id': 5123918263, 'qualifierId': 292, 'value': '7'}];9z7fz0c95ib7oniguzwbihs0k;A. Flores;;;ec4em4t4txxyolmoj3xnzik9g;Player on;;;;;;;;22,0;;;;;;;;;;;;;;;;;;;;739,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;7,0;5,0;7,0;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;739,0;1yl2e0y3cglm1nwto5uzs3e5m;0;0;74;1;Crown Legacy;4441;Sub;1,0
2704500627;741;1;2;74;13;c7c4wwva2u1vb3rr7rwava044;0;44,9;11,3;2024-07-29T00:26:05.445Z;2024-07-29T00:26:12Z;[{'id': 5123918659, 'qualifierId': 213, 'value': '1.04'}, {'id': 5123918649, 'qualifierId': 152}, {'id': 5123918661, 'qualifierId': 1}, {'id': 5123918653, 'qualifierId': 140, 'value': '68.0'}, {'id': 5123918651, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123918643, 'qualifierId': 5}, {'id': 5123918645, 'qualifierId': 155}, {'id': 5123918655, 'qualifierId': 141, 'value': '71.4'}, {'id': 5123918647, 'qualifierId': 196}, {'id': 5123918657, 'qualifierId': 212, 'value': '47.5'}];bo9momaa9orr52cbwpt348t90;R. Sailor;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;68,0;71,4;1,04;47,5;;1,0;;;;;;;;;;;;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;68,0;71,4;;;;;;;0;0;74;13;Crown Legacy;4453;DL;1,0
2704500611;663;44;2;74;17;6ubc4y1v6hr63mca7ica4hp90;1;30,2;31,4;2024-07-29T00:26:08.862Z;2024-07-29T00:26:12Z;[{'id': 5123918597, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123918599, 'qualifierId': 285}, {'id': 5123918735, 'qualifierId': 233, 'value': '742'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;ec4em4t4txxyolmoj3xnzik9g;Aerial;;;;;;;;;;;;;;;;;;;742,0;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;74;17;Inter Miami II;4457;Sub;1,0
2704500635;742;44;2;74;17;c7c4wwva2u1vb3rr7rwava044;0;69,8;68,6;2024-07-29T00:26:08.863Z;2024-07-29T00:26:13Z;[{'id': 5123918693, 'qualifierId': 286}, {'id': 5123918691, 'qualifierId': 56, 'value': 'Center'}, {'id': 5123918763, 'qualifierId': 233, 'value': '663'}];infc7r3a8oktbajwp4pff7dg;C. Abadia-Reda;;;ec4em4t4txxyolmoj3xnzik9g;Aerial;;;;;;;;;;;;;;;;;;;663,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;c7c4wwva2u1vb3rr7rwava044;Inter Miami II;home;;;;;;;;;0;0;74;17;Crown Legacy;4457;Sub;1,0
2704500633;664;1;2;74;17;6ubc4y1v6hr63mca7ica4hp90;1;28,9;32,7;2024-07-29T00:26:09.263Z;2024-07-29T00:26:11Z;[{'id': 5123918677, 'qualifierId': 3}, {'id': 5123918679, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123918681, 'qualifierId': 140, 'value': '36.5'}, {'id': 5123918683, 'qualifierId': 141, 'value': '35.1'}, {'id': 5123918687, 'qualifierId': 213, 'value': '0.20'}, {'id': 5123918685, 'qualifierId': 212, 'value': '8.1'}];8texi81doeqhy7eu6fnhrstbe;J. Assi;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;36,5;35,1;0,2;8,1;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;36,5;35,1;;;;;;;0;0;74;17;Inter Miami II;4457;Sub;1,0
2704500637;665;61;2;74;19;6ubc4y1v6hr63mca7ica4hp90;1;36,5;35,1;2024-07-29T00:26:11.517Z;2024-07-29T00:26:11Z;[{'id': 5123918695, 'qualifierId': 56, 'value': 'Back'}];drt65b9m2f494wnoyep49bn1m;F. Mirkovic;;;ec4em4t4txxyolmoj3xnzik9g;Ball touch;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;74;19;Inter Miami II;4459;Sub;1,0
2704500651;666;49;2;74;21;6ubc4y1v6hr63mca7ica4hp90;1;33,1;46,6;2024-07-29T00:26:12.783Z;2024-07-29T00:26:13Z;[];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;ec4em4t4txxyolmoj3xnzik9g;Ball recovery;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;;;;;;;;;0;0;74;21;Inter Miami II;4461;MC;1,0
2704500657;667;1;2;74;21;6ubc4y1v6hr63mca7ica4hp90;1;33,1;46,6;2024-07-29T00:26:12.973Z;2024-07-29T00:26:15Z;[{'id': 5123918799, 'qualifierId': 140, 'value': '46.8'}, {'id': 5123918801, 'qualifierId': 141, 'value': '60.4'}, {'id': 5123918803, 'qualifierId': 212, 'value': '17.2'}, {'id': 5123918797, 'qualifierId': 56, 'value': 'Back'}, {'id': 5123918805, 'qualifierId': 213, 'value': '0.58'}];dercetgxemr74f5yasq86s5t6;P. Mayaka;;;ec4em4t4txxyolmoj3xnzik9g;Pass;;;;;;;;;;;;46,8;60,4;0,58;17,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6ubc4y1v6hr63mca7ica4hp90;Crown Legacy;away;46,8;60,4;;;;;;;0;0;74;21;Inter Miami II;4461;MC;1,0
