id;eventId;typeId;periodId;timeMin;timeSec;contestantId;outcome;x;y;timeStamp;lastModified;qualifier;playerId;playerName;keyPass;assist;matchId;type_displayName;value_JerseyNumber;value_PlayerPosition;value_Involved;value_Resume;value_TeamKit;value_Captain;value_TeamPlayerFormation;value_TeamFormation;value_DirectionOfPlay;value_Length;value_KickOff;value_PassEndY;value_PassEndX;value_Zone;value_Angle;value_LongBall;value_Launch;value_Defensive;value_OppositeRelatedEventId;value_Offensive;value_HeadPass;value_TakeOnOvertake;value_TouchTypeClearance;value_OutSwinger;value_Cross;value_BlockedPass;value_LeftFooted;value_BlockedCross;value_NextEventGoalKick;value_GoalKick;value_Low;value_LeadingToGoal;value_RelatedError1Id;value_GoalmouthZ;value_GkY;value_GkYTimeOfGoal;value_GoalmouthY;value_RegularPlay;value_HighRight;value_FirstTouch;value_NotAssisted;value_GkXTimeOfGoal;value_KeeperTouched;value_OutOfBoxCentre;value_GkX;value_IndividualPlay;value_GoalShotTimestamp;value_GoalShotGameClock;value_Chipped;value_DeletedEventType;value_TakeOnSpace;value_OutOfPlay;value_NextEventThrowIn;value_ThrowIn;value_Direct;value_AttemptedTackle;value_Foul;value_FreeKickTaken;value_ShirtPull/Holding;value_IntendedTackleTarget;value_FlickOn;value_PlayersCaughtOffside;value_Indirect;value_Assist;value_RelatedEventId;value_BlockedX;value_Assisted;value_LowRight;value_Blocked;value_BlockedY;value_DefBlock;value_Right;value_Left;value_CornerTaken;value_InSwinger;value_Head;value_RightFooted;value_HighGkIntervention;value_HighClaim;value_KeeperThrow;value_LayOff;value_ThroughBall;value_IntentionalAssist;value_BoxCentre;value_BigChance;value_Feet;value_Sliding;value_ParriedSafe;value_LowGkIntervention;value_Volley;value_LowCentre;value_SmallBoxCentre;value_FromCorner;value_TouchTypeControl;value_BoxRight;value_OverhitCross;value_LastLine;value_TouchTypePass;value_NotVisible;value_DrivenCross;value_Straight;value_CloseRightAndHigh;value_BoxLeft;value_SwerveLeft;value_YellowCard;value_RecklessOffence;value_SwitchOfPlay;value_High;value_Shove/Push;value_IncorrectOutOfPlayDecision;value_1On1;value_SmallBoxLeft;value_Diving;value_ParriedDanger;value_Hands;value_Minutes;value_EndType;value_MediumGkIntervention;value_Handball;value_FreeKick;value_ByWall;value_Tactical;value_DetailedPositionId;value_PositionSideId;value_FormationSlot;value_Standing;value_OtherBodyPart;value_HighCentre;value_FastBreak;value_LeadingToAttempt;value_Fumble;value_Stooping;value_CaptainChange;value_Review;value_Overrun;value_OverArm;value_TimeWasting;value_TacticalFoul;value_HighLeft;value_HitBar;value_HitWoodwork;value_SetPiece;value_GameEnd;value_PostMatchComplete;value_ChecksComplete/LiveCollectionChecksComplete;teamId;teamName;field;endX;endY;blockedX;blockedY;goalMouthY;goalMouthZ;relatedEventId;relatedPlayerId;is_penalty;isGoal;minute;second;oppositionTeamName;time_seconds;position;isFirstEleven
2686903435;317;7;2;48;43;dqx48fglv1l96cyrmjdod0xec;1;28,4;88,8;2024-05-13T00:10:20.140Z;2024-05-19T18:41:14Z;[{'id': 5043028399, 'qualifierId': 383}, {'id': 5027244133, 'qualifierId': 285}, {'id': 5027244131, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027244151, 'qualifierId': 233, 'value': '556'}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ct2ob3pixhlv04n24q2tbvthw;Tackle;;;;;;;;;;;;;;;;;;1,0;556,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;48;43;Austin II;2923;FWL;1,0
2686903199;310;4;2;48;45;dqx48fglv1l96cyrmjdod0xec;1;30,6;89,4;2024-05-13T00:10:21.549Z;2024-05-13T00:59:09Z;[{'id': 5027242665, 'qualifierId': 152}, {'id': 5027358895, 'qualifierId': 233, 'value': '557'}, {'id': 5027358899, 'qualifierId': 285}, {'id': 5027242663, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027242661, 'qualifierId': 13}, {'id': 5027242667, 'qualifierId': 265}];9gswafduy82n4o6f0uk0khhck;M. Joyner;;;ct2ob3pixhlv04n24q2tbvthw;Foul;;;;;;;;;;;;;;;;;;1,0;557,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;48;45;Austin II;2925;FWL;1,0
2686903133;557;4;2;48;45;d0c07im4a6oj8qa7f1zlt3pqs;0;69,4;10,6;2024-05-13T00:10:21.550Z;2024-05-13T00:59:10Z;[{'id': 5027358927, 'qualifierId': 233, 'value': '310'}, {'id': 5027242297, 'qualifierId': 265}, {'id': 5027242295, 'qualifierId': 152}, {'id': 5027242293, 'qualifierId': 56, 'value': 'Right'}, {'id': 5027242299, 'qualifierId': 286}, {'id': 5027242291, 'qualifierId': 13}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ct2ob3pixhlv04n24q2tbvthw;Foul;;;;;;;;;;;;;;;;;;;310,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;1,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;48;45;St. Louis City II;2925;DR;1,0
2686903237;311;1;2;48;57;dqx48fglv1l96cyrmjdod0xec;1;34,8;86,2;2024-05-13T00:10:34.223Z;2024-05-13T00:10:36Z;[{'id': 5027242917, 'qualifierId': 140, 'value': '23.5'}, {'id': 5027242915, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027242921, 'qualifierId': 212, 'value': '14.0'}, {'id': 5027242923, 'qualifierId': 213, 'value': '3.70'}, {'id': 5027242913, 'qualifierId': 152}, {'id': 5027242919, 'qualifierId': 141, 'value': '75.3'}, {'id': 5027242911, 'qualifierId': 5}];7zkzjmk1go1u2vi5qkqlmezu;J. Reid;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;14,0;;75,3;23,5;;3,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;23,5;75,3;;;;;;;0;0;48;57;Austin II;2937;DC;1,0
2686903277;312;1;2;49;0;dqx48fglv1l96cyrmjdod0xec;1;23,1;75,3;2024-05-13T00:10:36.581Z;2024-05-13T00:10:42Z;[{'id': 5027243175, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027243179, 'qualifierId': 141, 'value': '35.7'}, {'id': 5027243183, 'qualifierId': 213, 'value': '4.38'}, {'id': 5027243177, 'qualifierId': 140, 'value': '14.2'}, {'id': 5027243181, 'qualifierId': 212, 'value': '28.5'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;28,5;;35,7;14,2;;4,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;14,2;35,7;;;;;;;0;0;49;0;Austin II;2940;DC;1,0
2686903299;313;1;2;49;6;dqx48fglv1l96cyrmjdod0xec;1;14,4;36,1;2024-05-13T00:10:42.581Z;2024-05-13T00:10:45Z;[{'id': 5027243331, 'qualifierId': 212, 'value': '25.2'}, {'id': 5027243333, 'qualifierId': 213, 'value': '1.41'}, {'id': 5027243325, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027243329, 'qualifierId': 141, 'value': '72.7'}, {'id': 5027243327, 'qualifierId': 140, 'value': '18.2'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;25,2;;72,7;18,2;;1,41;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;18,2;72,7;;;;;;;0;0;49;6;Austin II;2946;DL;1,0
2686903313;314;1;2;49;9;dqx48fglv1l96cyrmjdod0xec;1;19,0;78,4;2024-05-13T00:10:45.706Z;2024-05-13T00:10:48Z;[{'id': 5027243427, 'qualifierId': 213, 'value': '4.07'}, {'id': 5027243421, 'qualifierId': 140, 'value': '4.2'}, {'id': 5027243423, 'qualifierId': 141, 'value': '47.9'}, {'id': 5027243419, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027243425, 'qualifierId': 212, 'value': '25.9'}];9ulwk81vyj5rbz88h62i2ejv8;G. Mikina;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;25,9;;47,9;4,2;;4,07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;4,2;47,9;;;;;;;0;0;49;9;Austin II;2949;DC;1,0
2686903349;315;1;2;49;11;dqx48fglv1l96cyrmjdod0xec;1;4,2;48,1;2024-05-13T00:10:47.955Z;2024-05-13T00:10:53Z;[{'id': 5027243657, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027243661, 'qualifierId': 141, 'value': '30.0'}, {'id': 5027243663, 'qualifierId': 212, 'value': '13.1'}, {'id': 5027243665, 'qualifierId': 213, 'value': '5.06'}, {'id': 5027243659, 'qualifierId': 140, 'value': '8.4'}];esetc9bteuheaoq6mttyt6rbp;B. Lundt;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;13,1;;30,0;8,4;;5,06;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;8,4;30,0;;;;;;;0;0;49;11;Austin II;2951;GK;1,0
2686903377;316;2;2;49;16;dqx48fglv1l96cyrmjdod0xec;1;11,0;28,5;2024-05-13T00:10:53.204Z;2024-05-13T00:10:57Z;[{'id': 5027243809, 'qualifierId': 1}, {'id': 5027243783, 'qualifierId': 141, 'value': '38.9'}, {'id': 5027243811, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027243781, 'qualifierId': 140, 'value': '55.5'}, {'id': 5027243807, 'qualifierId': 7, 'value': 'f2nvagw4mjjpn1ytj6rdl5ene'}];910fd7rfysvvfzp2s1ywna5pm;M. Wentzel;;;ct2ob3pixhlv04n24q2tbvthw;Offside Pass;;;;;;;;;;;;38,9;55,5;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;55,5;38,9;;;;;;;0;0;49;16;Austin II;2956;DL;1,0
2686903383;558;55;2;49;16;d0c07im4a6oj8qa7f1zlt3pqs;1;41,0;58,7;2024-05-13T00:10:53.205Z;2024-05-13T00:59:13Z;[{'id': 5027243921, 'qualifierId': 189}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Offside provoked;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;49;16;St. Louis City II;2956;DC;1,0
2686903427;559;1;2;49;26;d0c07im4a6oj8qa7f1zlt3pqs;1;52,2;58,7;2024-05-13T00:11:03.349Z;2024-05-13T00:11:04Z;[{'id': 5027244087, 'qualifierId': 212, 'value': '12.6'}, {'id': 5027244077, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027244075, 'qualifierId': 241}, {'id': 5027244073, 'qualifierId': 5}, {'id': 5027244085, 'qualifierId': 141, 'value': '71.8'}, {'id': 5027244089, 'qualifierId': 213, 'value': '0.78'}, {'id': 5027244081, 'qualifierId': 140, 'value': '60.7'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;12,6;;71,8;60,7;;0,78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;60,7;71,8;;;;;;;0;0;49;26;St. Louis City II;2966;DC;1,0
2686903433;560;1;2;49;27;d0c07im4a6oj8qa7f1zlt3pqs;1;60,7;71,8;2024-05-13T00:11:04.141Z;2024-05-13T00:11:05Z;[{'id': 5027244125, 'qualifierId': 212, 'value': '18.1'}, {'id': 5027244119, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027244121, 'qualifierId': 140, 'value': '54.5'}, {'id': 5027244123, 'qualifierId': 141, 'value': '46.9'}, {'id': 5027244127, 'qualifierId': 213, 'value': '4.35'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;18,1;;46,9;54,5;;4,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;54,5;46,9;;;;;;;0;0;49;27;St. Louis City II;2967;MC;1,0
2686903451;561;1;2;49;29;d0c07im4a6oj8qa7f1zlt3pqs;1;54,0;45,1;2024-05-13T00:11:05.709Z;2024-05-13T00:11:09Z;[{'id': 5027244237, 'qualifierId': 140, 'value': '54.4'}, {'id': 5027244241, 'qualifierId': 212, 'value': '17.3'}, {'id': 5027244243, 'qualifierId': 213, 'value': '4.74'}, {'id': 5027244239, 'qualifierId': 141, 'value': '19.7'}, {'id': 5027244235, 'qualifierId': 56, 'value': 'Right'}];7m5wyvhq876dyap45egqs2tjo;E. Torres;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;17,3;;19,7;54,4;;4,74;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;54,4;19,7;;;;;;;0;0;49;29;St. Louis City II;2969;MC;1,0
2686903483;562;1;2;49;32;d0c07im4a6oj8qa7f1zlt3pqs;1;54,4;20,3;2024-05-13T00:11:09.388Z;2024-05-13T00:11:16Z;[{'id': 5027244521, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027244529, 'qualifierId': 213, 'value': '1.53'}, {'id': 5027244523, 'qualifierId': 140, 'value': '55.3'}, {'id': 5027244525, 'qualifierId': 141, 'value': '50.7'}, {'id': 5027244527, 'qualifierId': 212, 'value': '20.7'}];8ly83pm2mbtz4u7jwsv0o96qy;C. Touré;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;20,7;;50,7;55,3;;1,53;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;55,3;50,7;;;;;;;0;0;49;32;St. Louis City II;2972;DR;1,0
2686903501;563;1;2;49;40;d0c07im4a6oj8qa7f1zlt3pqs;1;60,1;74,1;2024-05-13T00:11:16.701Z;2024-05-13T00:11:19Z;[{'id': 5027244603, 'qualifierId': 56, 'value': 'Left'}, {'id': 5027244609, 'qualifierId': 212, 'value': '15.8'}, {'id': 5027244605, 'qualifierId': 140, 'value': '67.8'}, {'id': 5027244611, 'qualifierId': 213, 'value': '1.03'}, {'id': 5027244607, 'qualifierId': 141, 'value': '94.1'}];2yxzh220ndd4s4wqditruo0h6;A. Ramírez;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;15,8;;94,1;67,8;;1,03;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;67,8;94,1;;;;;;;0;0;49;40;St. Louis City II;2980;MC;1,0
2686903525;564;1;2;49;42;d0c07im4a6oj8qa7f1zlt3pqs;1;69,7;93,9;2024-05-13T00:11:19.180Z;2024-05-13T00:11:22Z;[{'id': 5027244815, 'qualifierId': 140, 'value': '81.2'}, {'id': 5027244821, 'qualifierId': 213, 'value': '5.92'}, {'id': 5027244819, 'qualifierId': 212, 'value': '12.9'}, {'id': 5027244813, 'qualifierId': 56, 'value': 'Left'}, {'id': 5027244817, 'qualifierId': 141, 'value': '87.1'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;12,9;;87,1;81,2;;5,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;81,2;87,1;;;;;;;0;0;49;42;St. Louis City II;2982;DC;1,0
2686903549;318;45;2;49;46;dqx48fglv1l96cyrmjdod0xec;0;16,8;11,4;2024-05-13T00:11:22.782Z;2024-05-19T19:25:04Z;[{'id': 5027244947, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027244991, 'qualifierId': 233, 'value': '565'}, {'id': 5027244949, 'qualifierId': 285}];5jigl7kp5d2i5ws1602jm7n1m;J. Klein;;;ct2ob3pixhlv04n24q2tbvthw;Challenge;;;;;;;;;;;;;;;;;;1,0;565,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;dqx48fglv1l96cyrmjdod0xec;St. Louis City II;home;;;;;;;;;0;0;49;46;Austin II;2986;FWR;1,0
2686903555;565;3;2;49;46;d0c07im4a6oj8qa7f1zlt3pqs;1;83,2;88,6;2024-05-13T00:11:22.782Z;2024-05-19T18:42:02Z;[{'id': 5027244975, 'qualifierId': 286}, {'id': 5027244973, 'qualifierId': 56, 'value': 'Left'}, {'id': 5043032375, 'qualifierId': 464}, {'id': 5027244981, 'qualifierId': 233, 'value': '318'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;ct2ob3pixhlv04n24q2tbvthw;Take On;;;;;;;;;;;;;;;;;;;318,0;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;;;;;;;;;0;0;49;46;St. Louis City II;2986;MC;1,0
2686903577;566;1;2;49;50;d0c07im4a6oj8qa7f1zlt3pqs;1;72,9;95,3;2024-05-13T00:11:26.748Z;2024-05-13T00:11:28Z;[{'id': 5027245115, 'qualifierId': 56, 'value': 'Left'}, {'id': 5027245119, 'qualifierId': 141, 'value': '88.9'}, {'id': 5027245121, 'qualifierId': 212, 'value': '17.5'}, {'id': 5027245123, 'qualifierId': 213, 'value': '3.39'}, {'id': 5027245117, 'qualifierId': 140, 'value': '56.8'}];ov91zkisppven9tp72gfbjf8;B. Byaruhanga;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;17,5;;88,9;56,8;;3,39;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;56,8;88,9;;;;;;;0;0;49;50;St. Louis City II;2990;MC;1,0
2686903617;567;1;2;49;51;d0c07im4a6oj8qa7f1zlt3pqs;1;57,9;88,9;2024-05-13T00:11:27.948Z;2024-05-13T00:11:32Z;[{'id': 5027245337, 'qualifierId': 213, 'value': '4.10'}, {'id': 5027245329, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027245335, 'qualifierId': 212, 'value': '26.4'}, {'id': 5027245333, 'qualifierId': 141, 'value': '57.2'}, {'id': 5027245331, 'qualifierId': 140, 'value': '43.4'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;26,4;;57,2;43,4;;4,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;43,4;57,2;;;;;;;0;0;49;51;St. Louis City II;2991;DC;1,0
2686903673;568;1;2;49;55;d0c07im4a6oj8qa7f1zlt3pqs;1;44,1;57,6;2024-05-13T00:11:32.341Z;2024-05-13T00:11:36Z;[{'id': 5027245641, 'qualifierId': 213, 'value': '0.86'}, {'id': 5027245633, 'qualifierId': 56, 'value': 'Center'}, {'id': 5027245639, 'qualifierId': 212, 'value': '16.2'}, {'id': 5027245635, 'qualifierId': 140, 'value': '54.1'}, {'id': 5027245637, 'qualifierId': 141, 'value': '75.7'}];ec3xdenc4ncg4sc8ni4kkyln8;A. Gomez;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;16,2;;75,7;54,1;;0,86;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;54,1;75,7;;;;;;;0;0;49;55;St. Louis City II;2995;DL;1,0
2686903685;569;1;2;50;0;d0c07im4a6oj8qa7f1zlt3pqs;1;60,6;74,1;2024-05-13T00:11:36.829Z;2024-05-13T00:11:39Z;[{'id': 5027245709, 'qualifierId': 213, 'value': '1.15'}, {'id': 5027245701, 'qualifierId': 56, 'value': 'Left'}, {'id': 5027245703, 'qualifierId': 140, 'value': '66.8'}, {'id': 5027245705, 'qualifierId': 141, 'value': '95.7'}, {'id': 5027245707, 'qualifierId': 212, 'value': '16.1'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;16,1;;95,7;66,8;;1,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;66,8;95,7;;;;;;;0;0;50;0;St. Louis City II;3000;DC;1,0
2686903763;570;1;2;50;2;d0c07im4a6oj8qa7f1zlt3pqs;1;67,1;95,7;2024-05-13T00:11:38.900Z;2024-05-13T00:11:45Z;[{'id': 5027246141, 'qualifierId': 212, 'value': '28.2'}, {'id': 5027246143, 'qualifierId': 213, 'value': '3.44'}, {'id': 5027246135, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027246139, 'qualifierId': 141, 'value': '83.6'}, {'id': 5027246137, 'qualifierId': 140, 'value': '41.4'}];9nlw8tihbzfnvkt5uproa79jo;Rubén Bonachera;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;28,2;;83,6;41,4;;3,44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;41,4;83,6;;;;;;;0;0;50;2;St. Louis City II;3002;DC;1,0
2686903793;571;1;2;50;8;d0c07im4a6oj8qa7f1zlt3pqs;1;57,5;81,1;2024-05-13T00:11:45.100Z;2024-05-13T00:11:49Z;[{'id': 5027246355, 'qualifierId': 141, 'value': '49.7'}, {'id': 5027246351, 'qualifierId': 56, 'value': 'Back'}, {'id': 5027246359, 'qualifierId': 213, 'value': '3.93'}, {'id': 5027246353, 'qualifierId': 140, 'value': '37.2'}, {'id': 5027246357, 'qualifierId': 212, 'value': '30.2'}];d0riqrsz7ojwb9m94rbvx7r6y;S. Mazzaferro;;;ct2ob3pixhlv04n24q2tbvthw;Pass;;;;;;;;;;30,2;;49,7;37,2;;3,93;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;d0c07im4a6oj8qa7f1zlt3pqs;Austin II;away;37,2;49,7;;;;;;;0;0;50;8;St. Louis City II;3008;DC;1,0
